start,finish,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2
2020/5/1 13:00,2020/5/1 13:47,CHINA,CHN,10,1,9,10,10,7,9,10,8,10,10,10,9,10,9,20,80,0,8,7,5,10,7,10,10,1,1,2,2,4,9,10,8,1,2,6,5,10,7,5,9,10,8,7,10,7,8,9,5,6,7,5,9,6,8,2,5,7,9,7,8,1,0,7,5,1,6,5,8,0,40,4,4,10,50,3,6,2,,35,3,1,1,,3,1,1,1,213,0
2020/5/1 13:24,2020/5/1 13:49,CHINA,CHN,9,2,10,10,10,7,8,10,6,8,9,10,8,10,9,0,70,30,7,6,0,5,6,10,10,1,0,2,0,2,9,8,8,0,5,7,8,9,9,7,8,8,7,5,9,8,8,9,6,8,5,2,8,7,8,6,5,4,5,8,7,3,0,6,7,7,3,2,8,20,30,3,6,9,50,3,3,2,,56,3,1,1,,4,1,1,1,213,0
2020/5/1 13:27,2020/5/1 13:49,CHINA,CHN,9,3,8,8,7,6,7,8,7,6,8,8,3,5,8,50,10,40,6,5,5,6,7,10,10,1,1,0,0,0,8,8,6,0,0,6,7,9,7,7,7,7,6,6,7,7,7,8,7,5,6,5,6,6,7,5,6,5,6,7,7,6,0,7,5,3,7,6,6,20,60,5,5,8,50,3,4,2,,55,3,1,5,,4,1,1,1,213,0
2020/5/1 13:54,2020/5/1 14:22,CHINA,CHN,7,2,9,5,8,6,6,2,2,2,7,7,9,9,10,80,10,10,2,4,5,8,8,8,7,1,4,5,2,4,8,9,4,5,8,5,5,9,7,5,4,6,4,2,7,7,9,8,2,2,5,3,9,5,8,8,10,7,7,7,8,10,2,8,7,1,6,8,10,20,30,8,5,5,25,300,4,2,,43,3,0,1,,3,1,1,1,213,0
2020/5/1 14:11,2020/5/1 14:48,CHINA,CHN,8,1,6,10,5,8,8,8,8,10,4,10,5,10,10,0,50,50,9,8,6,10,10,10,10,5,5,7,7,8,7,9,8,1,6,7,8,10,8,5,8,7,8,8,9,8,6,9,8,10,8,4,7,8,5,6,6,5,6,7,5,8,10,7,9,5,6,8,8,20,50,5,6,8,125,3,7,2,,55,3,1,1,,5,1,1,1,213,0
2020/5/1 14:41,2020/5/1 15:09,CHINA,CHN,10,6,9,10,10,10,9,10,9,10,2,5,4,10,10,80,10,10,6,6,2,9,8,10,9,8,6,9,8,2,8,7,9,1,7,7,8,7,10,8,9,8,9,8,10,9,7,9,7,10,6,3,7,3,8,5,9,8,3,9,8,9,6,10,9,5,9,8,9,40,40,9,7,8,50,3,4,1,,32,3,1,1,,5,1,1,1,213,0
2020/5/1 14:53,2020/5/1 15:24,CHINA,CHN,9,2,9,8,9,9,7,9,8,9,9,7,9,8,9,0,80,20,8,7,4,3,7,10,8,2,1,2,1,2,8,9,8,1,3,9,8,10,8,9,9,8,9,8,9,7,9,8,8,9,1,1,4,1,9,1,9,8,1,8,9,9,2,9,7,2,9,8,9,10,20,7,12,7,25,3,7,2,,42,3,1,1,,5,1,1,1,213,0
2020/5/1 15:08,2020/5/1 15:35,CHINA,CHN,10,0,10,10,10,9,10,10,9,9,10,10,9,10,8,0,70,30,8,7,4,10,10,10,10,6,5,4,5,7,10,10,10,10,1,9,9,9,10,10,10,10,8,7,9,10,10,10,9,9,8,2,9,1,6,5,5,5,1,10,10,4,5,6,7,2,5,8,7,10,10,5,12,8,25,3,3.5,1,,42,3,1,1,,4,1,1,1,213,0
2020/5/1 15:11,2020/5/1 15:40,CHINA,CHN,10,3,7,8,6,9,10,8,7,10,7,8,7,10,7,60,30,10,7,4,7,10,6,10,9,2,3,6,8,8,10,8,10,8,6,6,4,10,5,7,8,10,5,7,10,8,6,9,5,8,4,0,8,4,7,5,8,9,6,10,8,7,1,8,6,3,6,8,10,50,30,6,8,4,25,3,3,1,,51,3,1,1,,2,1,1,1,213,0
2020/5/1 15:13,2020/5/1 15:32,CHINA,CHN,10,0,8,8,9,8,9,10,8,10,9,10,7,10,10,60,20,20,7,5,8,6,7,9,9,0,0,1,1,1,8,8,7,1,1,7,7,9,8,5,6,5,8,8,7,8,7,8,5,7,3,3,6,4,7,5,8,8,5,7,8,6,0,8,7,0,7,8,8,10,10,4,12,8,25,3,4,1,,36,3,1,1,,5,1,1,1,213,0
2020/5/1 15:14,2020/5/1 15:34,CHINA,CHN,10,1,10,9,10,9,10,9,9,10,9,10,9,10,10,60,20,20,7,8,10,8,10,10,10,2,0,0,0,5,9,10,10,0,1,10,10,10,9,10,10,5,9,10,9,10,9,9,10,9,7,7,10,8,10,8,10,9,10,9,9,9,1,10,9,1,10,10,8,10,10,6,6,8,50,3,4,1,,55,3,1,1,,5,1,1,1,213,0
2020/5/1 15:24,2020/5/1 15:42,CHINA,CHN,9,2,8,8,7,8,8,7,7,8,10,9,7,8,8,66,23,11,8,6,8,3,6,10,9,2,1,1,2,3,9,8,8,2,4,7,8,9,8,7,8,7,9,8,7,9,8,9,7,9,4,2,7,5,7,5,8,7,4,9,8,6,3,7,5,4,7,8,7,10,20,4,9,8,25,3,7,1,,42,3,1,1,,5,1,1,1,213,0
2020/5/1 15:28,2020/5/1 16:06,CHINA,CHN,8,2,8,7,8,7,9,6,8,8,6,9,7,7,8,85,12,3,7,7,7,3,5,8,8,3,2,4,3,5,7,7,8,6,6,6,8,7,7,8,5,7,6,6,7,8,6,7,6,5,8,2,6,3,8,1,6,7,1,6,8,7,9,2,6,3,8,9,7,30,20,3,12,7,25,3,7,1,,31,3,1,1,,4,1,1,1,213,0
2020/5/1 15:46,2020/5/1 16:17,CHINA,CHN,10,0,9,10,10,7,9,10,10,10,7,10,7,10,8,80,15,5,7,6,0,8,10,10,10,1,0,2,0,1,10,10,10,0,10,7,7,9,8,5,5,7,9,5,9,10,9,10,6,8,8,10,9,6,8,5,7,9,5,8,10,7,3,6,9,3,7,6,7,0,10,7,9,8,25,3,7,1,,18,1,0,4,,4,1,1,1,213,0
2020/5/1 15:54,2020/5/1 16:28,CHINA,CHN,9,1,8,8,9,8,7,8,7,9,8,7,8,9,9,80,20,0,7,6,8,7,8,9,8,2,3,1,3,3,8,8,7,2,4,7,8,9,8,6,8,8,7,7,8,8,7,8,7,8,3,2,6,4,7,6,6,7,4,8,7,7,2,8,7,3,8,8,7,30,20,4,8,7,25,3,4,2,,35,3,1,1,,4,1,1,1,213,0
2020/5/1 15:55,2020/5/1 16:27,CHINA,CHN,8,2,7,8,8,8,9,7,8,8,8,6,7,8,7,80,20,0,7,7,7,9,8,8,9,3,1,2,2,7,7,5,6,7,8,7,8,7,7,9,8,7,8,9,8,9,7,7,7,5,8,3,8,7,8,6,8,5,8,6,8,7,3,6,8,4,8,8,7,30,20,8,9,7,25,3,7,2,,28,2,0,1,,2,1,1,1,213,0
2020/5/1 16:02,2020/5/1 16:35,CHINA,CHN,9,1,9,10,10,2,1,1,1,9,9,10,8,10,10,10,50,40,8,9,10,10,7,10,10,2,1,2,1,10,6,10,10,1,4,6,9,10,10,4,3,10,8,7,9,6,6,7,6,8,9,9,10,7,6,9,9,7,9,10,9,3,1,9,9,1,5,5,9,0,20,9,7,7,25,3,4,1,,55,3,1,1,,4,1,1,1,213,0
2020/5/1 16:07,2020/5/1 16:34,CHINA,CHN,7,3,8,8,9,9,8,10,7,8,10,7,9,8,10,0,90,10,8,6,8,10,7,10,8,4,1,3,3,4,8,6,8,4,4,3,6,5,4,3,4,3,6,7,6,8,7,9,6,9,2,1,7,2,6,1,4,6,1,7,8,4,2,6,4,3,7,8,6,30,40,5,9,7,25,3,7,1,,40,3,1,1,,6,1,1,1,213,0
2020/5/1 16:15,2020/5/1 16:31,CHINA,CHN,10,4,7,9,10,9,6,7,3,3,10,9,6,5,8,50,50,0,4,6,7,8,3,10,9,1,0,2,0,8,10,5,9,1,2,7,9,10,6,5,1,2,10,7,8,9,6,8,7,4,9,8,8,6,5,7,8,5,9,8,7,2,5,4,6,2,7,4,4,10,10,3,7,8,25,3,4,1,,55,3,1,1,,3,1,1,1,213,0
2020/5/1 16:16,2020/5/1 16:47,CHINA,CHN,10,6,10,10,10,10,10,10,7,10,10,10,9,9,10,50,25,25,7,8,10,7,6,10,10,0,3,5,7,7,8,8,10,3,4,6,5,6,7,6,5,4,9,10,10,9,8,8,7,8,4,3,5,3,7,4,6,5,4,8,8,7,2,6,5,2,5,5,6,20,60,5,6,3,50,3,4,1,,56,3,1,5,,4,1,1,1,213,0
2020/5/1 16:18,2020/5/1 16:58,CHINA,CHN,8,2,8,9,8,8,9,9,8,8,7,8,7,8,8,75,5,20,8,8,5,3,5,8,8,2,3,3,2,3,8,7,8,8,3,7,7,8,7,2,5,8,9,8,8,8,8,9,7,8,6,4,7,3,4,3,5,7,6,8,9,6,3,7,7,3,2,6,7,10,40,4,11,8,25,3,2,1,,36,3,1,1,,4,1,1,1,213,0
2020/5/1 16:19,2020/5/1 16:38,CHINA,CHN,9,1,9,10,10,9,10,10,10,8,6,10,6,9,9,50,30,20,8,8,8,3,5,8,8,3,2,4,3,5,8,6,8,2,5,6,7,8,7,5,8,7,8,6,8,9,7,8,5,9,6,2,8,5,7,7,5,6,7,7,6,7,5,7,7,3,8,7,7,10,10,7,9,10,25,3,4,2,,33,3,1,1,,3,1,1,1,213,0
2020/5/1 16:24,2020/5/1 16:44,CHINA,CHN,8,3,7,6,8,7,6,8,7,8,6,8,9,8,8,90,0,10,5,5,4,5,5,10,7,4,3,4,3,3,7,8,7,2,3,8,6,5,8,5,7,9,6,6,8,6,8,7,6,7,4,4,5,4,6,5,7,8,5,6,8,7,3,8,7,3,7,7,8,30,30,6,6,5,25,3,7,1,,20,1,0,4,,5,1,1,1,213,0
2020/5/1 16:52,2020/5/1 17:29,CHINA,CHN,8,4,9,8,9,8,6,5,8,4,5,7,9,7,9,10,30,60,6,6,5,3,7,8,9,5,4,2,4,3,8,5,8,2,5,8,7,8,9,7,8,5,7,8,7,8,9,8,7,8,4,1,4,3,9,3,8,9,3,8,7,9,3,8,3,2,4,7,3,30,60,7,7,8,25,3,7,1,,66,3,1,5,,5,1,1,1,213,0
2020/5/1 17:02,2020/5/1 17:35,CHINA,CHN,10,0,9,10,9,8,9,10,10,10,10,10,8,9,10,40,40,20,9,6,8,1,8,10,10,1,1,2,0,1,9,10,10,1,0,7,8,9,8,8,6,8,8,8,9,9,8,9,8,9,2,1,5,4,9,1,8,7,5,9,9,6,1,7,6,1,8,8,8,20,10,3,10,10,25,300,4,1,,30,3,1,1,,5,1,1,1,213,0
2020/5/1 17:05,2020/5/1 17:27,CHINA,CHN,9,3,8,7,9,9,8,6,6,8,5,8,8,10,7,80,16,4,8,7,6,5,7,10,10,2,1,2,1,5,8,8,9,3,3,8,7,8,8,9,6,7,9,7,8,8,7,8,8,6,6,4,7,8,6,6,6,7,7,8,8,7,3,8,7,4,7,6,8,10,20,6,3,7,50,3,6,1,,65,3,1,5,,5,1,1,1,213,0
2020/5/1 17:25,2020/5/1 17:58,CHINA,CHN,10,1,10,10,10,10,10,9,10,8,10,10,9,9,10,0,100,0,7,8,5,7,5,10,10,6,5,4,5,5,10,10,10,1,0,5,5,6,7,5,6,5,5,10,10,10,10,10,9,10,5,5,5,0,10,3,2,5,0,10,10,2,0,5,5,0,1,6,10,50,30,6,7,9,25,3,4,2,,63,3,1,5,,2,1,1,1,213,0
2020/5/1 17:33,2020/5/1 18:07,CHINA,CHN,8,1,6,9,10,6,8,6,7,9,9,5,1,7,10,10,60,30,4,4,7,6,9,10,10,1,2,1,3,4,8,7,8,2,1,7,8,10,9,4,6,9,6,7,7,9,8,9,4,7,5,2,5,4,8,6,9,7,5,9,7,7,2,6,9,1,6,8,9,20,30,4,11,7,25,3,7,2,,30,3,2,1,,3,1,1,1,213,0
2020/5/1 17:54,2020/5/1 18:13,CHINA,CHN,8,4,8,9,10,10,9,10,8,10,10,7,7,10,9,40,40,20,8,9,7,10,5,10,10,2,2,3,1,5,8,8,9,1,1,8,9,10,6,5,5,6,8,8,8,8,0,9,6,8,3,5,8,2,8,2,5,7,2,10,8,6,0,7,6,1,5,7,8,20,20,3,9,9,25,3,4,2,,25,3,1,1,,5,1,1,1,213,0
2020/5/1 17:59,2020/5/1 18:27,CHINA,CHN,10,0,10,10,9,10,10,9,9,9,10,8,9,10,8,60,40,0,5,6,8,6,6,10,9,1,2,4,5,6,10,9,8,0,6,10,9,9,8,7,5,6,4,5,8,7,8,9,8,6,5,0,6,7,7,6,7,5,5,9,7,5,0,5,4,1,7,5,8,10,30,7,5,6,25,5,4,2,,65,3,1,5,,5,2,1,1,213,0
2020/5/1 18:06,2020/5/1 19:00,CHINA,CHN,9,1,9,8,9,7,8,8,8,9,3,5,4,9,7,70,20,10,8,8,7,7,7,10,10,5,5,1,1,8,9,7,8,1,4,5,4,8,9,6,5,6,9,8,8,10,9,8,8,8,6,6,6,4,8,2,8,5,0,9,9,4,1,7,5,2,3,6,9,10,10,2,6,9,50,300,3,1,,56,3,1,1,,5,1,1,1,213,0
2020/5/1 18:07,2020/5/1 18:35,CHINA,CHN,8,4,7,8,8,7,8,9,9,7,9,7,7,8,8,60,20,20,7,8,7,7,8,10,10,6,8,7,8,7,8,8,7,5,7,7,7,8,7,6,8,7,8,7,8,6,8,7,7,5,7,5,8,5,7,7,6,8,6,8,7,6,5,7,6,2,6,7,7,20,50,7,9,7,50,3,4,1,,62,3,1,5,,2,1,1,1,213,0
2020/5/1 18:12,2020/5/1 18:27,CHINA,CHN,8,2,9,9,9,5,8,8,4,7,8,9,9,10,8,40,60,0,6,5,5,10,5,10,9,7,8,3,6,3,8,7,7,3,2,5,4,6,8,3,5,3,5,5,8,6,7,7,6,6,4,8,6,2,4,5,4,6,3,7,5,2,3,4,4,7,5,2,7,20,10,5,3,6,25,3,4,2,,40,3,2,1,,3,1,1,1,213,0
2020/5/1 18:13,2020/5/1 18:39,CHINA,CHN,10,0,7,10,8,8,6,10,6,9,9,9,10,10,9,70,20,10,7,8,8,5,4,10,8,1,1,0,0,6,10,8,8,0,1,5,9,10,8,5,4,2,7,6,10,8,7,10,8,10,1,1,5,4,6,5,8,7,0,9,10,3,1,7,6,0,5,7,7,0,10,2,9,9,25,300,8,2,,62,3,2,1,,5,1,1,1,213,0
2020/5/1 18:14,2020/5/1 18:37,CHINA,CHN,7,3,8,9,9,7,8,8,9,8,6,8,7,9,8,85,10,5,6,5,5,4,7,10,6,3,1,4,3,4,7,6,8,4,3,6,8,5,7,6,7,5,7,8,6,8,7,8,6,6,7,8,6,6,7,3,9,7,8,6,8,6,7,8,6,2,7,9,6,10,10,6,9,6,25,3,7,1,,34,3,1,1,,5,1,1,1,213,0
2020/5/1 18:19,2020/5/1 18:43,CHINA,CHN,9,1,7,9,8,8,9,9,7,7,10,10,7,10,9,80,10,10,9,8,5,3,5,9,8,3,1,1,1,3,5,5,7,5,3,6,6,7,8,5,5,6,8,8,9,8,7,8,8,8,5,4,5,4,5,5,6,6,6,7,6,7,1,7,6,2,6,6,8,0,10,2,8,10,25,3,6,2,,32,3,1,1,,4,1,1,1,213,0
2020/5/1 18:26,2020/5/1 18:43,CHINA,CHN,10,0,10,10,10,10,8,9,10,10,9,10,9,10,10,15,70,15,6,4,10,10,10,10,10,5,1,1,5,1,10,10,10,1,1,5,8,10,10,10,10,10,7,8,10,8,9,10,8,9,5,8,10,0,6,5,5,7,5,10,8,5,0,7,6,0,8,5,10,20,50,5,6,7,25,3,3,2,,31,3,1,1,,4,1,1,1,213,0
2020/5/1 18:37,2020/5/1 19:07,CHINA,CHN,8,1,8,8,9,8,9,8,7,8,7,8,6,8,9,50,30,20,7,6,5,7,7,8,9,1,0,0,3,3,6,5,4,3,6,5,4,7,6,6,6,5,8,7,6,6,7,7,6,5,2,1,6,6,7,4,5,7,6,6,7,6,1,6,7,3,6,7,6,0,0,6,8,8,25,3,4,1,,29,3,0,1,,3,1,1,1,213,0
2020/5/1 18:44,2020/5/1 19:06,CHINA,CHN,10,1,9,10,10,9,10,9,8,9,10,8,6,7,9,30,20,50,9,10,9,3,9,10,10,2,1,2,1,2,10,10,9,2,9,8,9,9,7,8,6,9,10,8,10,9,8,10,4,5,5,10,9,3,9,5,8,8,4,10,8,2,1,8,6,2,9,9,10,0,10,5,7,10,25,3,6,2,,46,3,1,1,,6,1,1,1,213,0
2020/5/1 18:50,2020/5/1 19:07,CHINA,CHN,10,1,9,9,9,9,10,10,8,9,9,10,8,9,9,10,60,30,4,3,7,9,7,10,9,5,0,0,0,1,9,10,8,1,1,7,8,9,9,2,3,9,4,5,9,8,8,9,4,4,6,6,8,6,8,5,7,8,8,9,8,8,1,8,7,1,7,9,10,10,10,4,6,6,25,3,7,1,,30,3,1,1,,5,1,1,1,213,0
2020/5/1 19:07,2020/5/1 19:24,CHINA,CHN,9,0,1,8,10,9,10,10,8,9,9,10,7,10,10,80,15,5,8,7,5,8,8,10,10,1,0,0,3,3,7,8,10,0,2,5,8,9,9,7,3,5,8,7,8,9,9,10,7,9,6,1,7,3,8,2,7,9,3,9,9,8,10,9,9,6,8,9,8,0,10,5,12,9,50,3,7,2,,33,3,1,1,,6,1,1,1,213,0
2020/5/1 19:13,2020/5/1 19:39,CHINA,CHN,7,2,7,7,7,7,6,8,6,8,7,6,7,8,7,40,20,40,5,5,6,7,7,10,5,7,6,6,7,6,5,5,5,4,6,7,9,7,6,7,5,6,7,4,7,4,7,7,5,4,5,6,6,7,5,7,5,7,6,7,4,7,5,7,5,2,5,7,6,20,50,7,10,7,25,3,7,1,,66,3,1,5,,4,1,1,1,213,0
2020/5/1 19:22,2020/5/1 20:00,CHINA,CHN,8,1,8,9,10,9,8,9,8,10,8,8,9,9,10,100,0,0,7,7,5,7,6,10,10,1,0,4,0,1,2,7,7,1,1,1,1,4,3,1,2,2,6,5,6,7,7,8,9,10,4,6,8,1,6,1,1,5,1,6,7,5,1,6,5,3,5,6,7,10,10,6,4,6,25,3,4,2,,52,3,1,1,,3,1,1,1,213,0
2020/5/1 19:25,2020/5/1 19:41,CHINA,CHN,8,2,9,9,7,6,7,8,7,7,7,9,9,9,9,80,15,5,9,6,0,9,7,8,9,6,2,1,1,8,9,9,9,1,1,7,8,10,9,9,9,8,6,7,6,6,7,7,7,8,9,2,8,2,8,9,8,8,8,7,9,9,2,7,8,1,8,4,7,0,0,6,6,8,50,3,7,2,,41,3,1,1,,4,1,1,1,213,0
2020/5/1 19:28,2020/5/1 19:46,CHINA,CHN,9,3,8,7,5,7,6,9,8,8,9,8,5,10,9,98,1,1,2,1,5,7,6,10,4,4,2,3,3,3,10,9,8,3,5,4,8,5,7,4,8,5,8,9,5,5,6,6,5,8,1,2,5,4,7,9,6,3,8,7,5,5,5,8,4,2,5,5,5,20,10,7,2,9,25,300,4,2,,50,3,2,1,,2,1,1,1,213,0
2020/5/1 19:50,2020/5/1 20:42,CHINA,CHN,10,0,7,9,8,9,8,10,10,10,10,10,7,10,10,10,60,30,8,6,0,8,9,10,10,1,1,0,0,5,9,10,10,9,7,7,6,8,7,5,6,6,9,7,8,9,8,10,9,10,6,5,7,5,8,2,5,6,2,9,10,7,2,7,7,0,7,8,5,20,30,7,2,10,50,300,4,1,,55,3,1,1,,6,1,1,1,213,0
2020/5/1 20:24,2020/5/1 21:07,CHINA,CHN,10,1,10,10,10,10,7,9,10,10,10,10,7,10,10,5,50,45,7,10,0,5,0,10,10,5,1,1,1,5,10,10,10,1,1,5,10,10,10,5,1,5,7,6,10,10,10,9,10,10,5,1,5,1,8,2,9,9,5,7,3,2,1,1,8,2,7,2,6,0,10,6,6,5,25,3,4,1,,50,3,1,3,,4,1,1,1,213,0
2020/5/1 20:50,2020/5/1 21:11,CHINA,CHN,8,1,9,8,8,8,9,7,8,9,7,9,8,7,9,80,10,10,8,8,8,7,2,8,8,0,1,2,1,1,8,9,8,1,1,6,9,8,7,9,8,8,8,9,8,8,9,7,8,9,1,0,7,2,7,2,9,8,2,7,9,7,0,5,9,0,4,8,10,10,10,6,5,9,50,3,7,1,,29,3,1,1,,5,1,1,1,213,0
2020/5/1 20:54,2020/5/1 21:15,CHINA,CHN,10,3,9,10,10,8,10,10,9,10,10,10,9,9,10,40,30,30,9,7,5,7,6,10,10,1,0,0,1,5,8,8,9,2,5,8,8,9,7,5,9,9,8,8,9,9,10,10,7,9,2,0,8,5,9,5,8,7,3,9,6,5,2,6,7,2,7,8,9,0,10,7,6,8,25,3,2,1,,62,3,1,2,,2,1,1,1,213,0
2020/5/1 21:30,2020/5/1 22:01,CHINA,CHN,9,1,7,9,9,8,8,9,7,8,7,9,9,8,8,90,10,0,8,7,8,7,2,8,6,2,1,2,1,1,8,9,6,0,1,8,9,7,6,7,3,6,8,7,6,10,8,6,8,7,2,1,8,1,10,4,7,6,2,8,7,10,0,7,6,0,6,3,8,10,10,7,6,8,50,3,7,1,,28,3,1,1,,4,1,1,1,213,0
2020/5/1 21:41,2020/5/1 22:42,CHINA,CHN,10,1,10,10,9,9,8,8,9,10,10,10,9,10,9,0,90,10,9,8,1,7,9,10,9,0,0,2,0,1,4,9,10,0,0,8,8,10,10,9,7,10,9,8,9,10,9,10,9,10,1,0,8,1,9,3,9,9,1,9,10,7,0,7,8,1,9,8,8,10,20,1,5,9,25,3,7,1,,54,3,1,1,,6,1,1,1,213,0
2020/5/1 22:05,2020/5/1 22:22,CHINA,CHN,10,1,10,10,10,10,10,8,10,10,10,9,9,10,10,20,50,30,6,6,0,8,2,10,10,0,0,1,1,1,8,9,8,0,1,7,8,9,8,3,7,8,9,9,9,9,8,9,8,8,6,2,7,1,8,3,9,7,1,8,8,3,2,8,7,3,8,8,8,20,20,7,10,8,50,300,4,1,,51,3,1,3,,5,1,1,1,213,0
2020/5/1 22:33,2020/5/1 22:57,CHINA,CHN,10,1,9,10,10,7,6,7,8,9,10,10,8,10,8,50,50,0,6,5,5,6,5,10,10,2,1,2,1,4,9,8,3,1,5,5,4,10,6,5,5,5,7,5,9,8,9,10,4,3,5,6,6,3,7,10,4,5,3,7,7,3,2,5,5,7,2,5,2,10,10,6,5,8,25,3,4,1,,67,3,1,5,,5,1,1,1,213,0
