RecordedDate,Duration_sec,Country,Language,Informed.consent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self.control_1,trait_self.control_2,trait_self.control_3,trait_self.control_4,self.esteem_1,Q108_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
03/05/2020 14:10,574,Pakistan,EN,Agree,10,0,10,10,10,NA,4,10,3,10,10,10,10,10,10,60,20,20,8,7,2,8,6,10,10,8,6,9,9,3,10,10,10,0,7,8,8,9,9,8,9,10,8,10,8,9,9,9,7,5,6,7,8,NA,6,4,1,7,8,0,10,9,6,0,8,7,0,3,7,10,10,20,6,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 14:14,2444,Pakistan,EN,Agree,9,5,8,10,10,4,7,10,8,9,8,10,10,10,10,75,25,0,5,10,5,8,5,10,8,8,8,8,8,7,10,10,10,3,7,6,8,9,9,5,8,7,8,7,5,4,7,7,2,4,7,5,6,5,7,8,5,9,7,5,10,10,6,0,4,3,1,0,3,5,10,30,5,9,10,25,3,7,2,NA,42,2,2,6,NA,5,1,No,No,213
03/05/2020 14:21,4951,Pakistan,EN,Agree,10,0,9,10,10,10,10,10,10,10,10,7,10,10,10,97.5,2.5,0,4,7,5,5,4,10,10,6,7,6,8,7,10,10,10,0,3,8,7,7,7,6,6,7,3,5,10,10,8,8,5,8,5,9,0,5,6,10,4,7,6,3,10,10,10,0,5,5,0,7,6,10,50,30,6,3,10,50,3,4,2,NA,40,2,3,1,NA,5,1,No,No,213
03/05/2020 14:41,1086,Pakistan,EN,Agree,9,1,7,8,10,8,8,10,10,10,7,9,6,8,10,20,50,30,4,6,5,5,6,10,10,8,7,4,5,1,9,8,9,0,1,8,9,9,10,NA,4,6,9,9,8,6,6,8,8,9,8,7,7,0,4,6,3,8,6,0,9,9,6,0,7,6,0,7,8,9,10,10,6,9,4,50,900,NA,2,NA,22,3,0,1,NA,7,1,No,No,213
03/05/2020 15:08,1775,Pakistan,EN,Agree,10,5,10,10,10,8,8,10,1,10,10,8,5,10,10,100,0,0,10,8,10,3,10,7,5,5,6,0,5,7,10,10,10,0,0,10,10,5,5,10,10,10,10,5,10,5,10,5,10,3,10,0,8,0,7,5,0,5,8,7,10,10,3,0,10,8,0,5,10,10,0,10,4,7,10,50,3,NA,1,NA,36,2,1,1,NA,5,1,No,Yes,213
03/05/2020 15:15,1349,Pakistan,EN,Agree,10,0,8,0,7,NA,7,5,0,9,5,5,5,10,10,0,100,0,5,3,5,8,10,10,10,5,8,5,7,3,10,10,10,0,2,5,8,10,8,3,7,10,7,10,3,8,7,6,5,7,10,10,7,0,10,3,0,2,3,0,10,5,5,0,6,3,1,5,5,10,50,50,5,11,3,50,300,16,2,NA,25,3,0,1,NA,5,1,No,Yes,213
03/05/2020 16:00,2243,Pakistan,EN,Agree,10,1,10,9,10,10,10,10,8,10,10,10,10,10,10,60,30,10,6,2,1,1,1,7,6,1,1,1,1,1,9,10,10,2,0,6,8,10,10,8,3,3,9,7,6,7,7,8,9,10,3,6,8,0,4,3,3,2,2,3,10,10,3,0,6,6,1,4,4,7,10,20,6,14,9,25,3,7,1,NA,24,3,0,2,NA,3,1,No,No,213
03/05/2020 17:08,1049,Pakistan,EN,Agree,9,1,9,2,9,6,6,6,2,8,0,7,8,8,8,100,0,0,1,2,5,5,5,3,0,0,0,0,0,2,10,10,9,0,1,10,10,10,5,4,7,9,8,9,8,9,9,8,1,1,10,9,3,0,1,9,4,9,7,0,9,10,1,0,5,7,0,6,1,7,20,60,1,14,7,25,3,7,1,NA,21,3,0,2,NA,7,1,No,No,213
03/05/2020 17:11,958,Pakistan,EN,Agree,8,1,9,0,0,10,10,10,6,0,8,8,9,8,8,40,30,30,6,8,9,9,9,9,9,7,2,8,7,9,8,9,9,8,8,9,9,9,8,8,8,9,8,9,9,8,8,8,8,3,8,3,10,10,7,8,2,10,7,2,9,8,9,6,6,7,3,3,7,3,90,90,9,12,10,50,5,4,1,NA,1998,1,0,2,NA,5,1,No,No,213
03/05/2020 17:43,1538,Pakistan,EN,Agree,7,9,8,4,3,8,7,9,6,2,10,10,10,10,8,0,100,0,7,7,0,0,0,10,9,8,5,9,1,5,10,10,10,5,2,8,1,10,7,2,9,10,8,8,3,7,10,10,2,8,8,3,8,0,3,0,0,6,2,1,7,3,0,0,2,1,6,0,1,1,80,70,2,4,7,25,3,7,1,NA,21,3,0,2,NA,9,1,No,No,213
03/05/2020 17:58,1430,Pakistan,EN,Agree,9,6,10,8,7,4,5,7,0,4,8,9,9,8,8,0,60,40,8,5,0,6,8,10,10,4,2,2,2,2,10,10,10,0,0,10,10,10,10,9,9,5,10,10,10,8,8,9,8,8,4,7,8,10,1,6,0,8,7,2,10,10,0,0,5,7,0,0,0,10,0,10,5,16,8,50,300,1,2,NA,20,3,0,2,NA,5,1,No,No,213
03/05/2020 18:00,1333,Pakistan,EN,Agree,10,0,9,10,10,7,8,9,7,7,8,8,7,10,9,25,75,0,10,9,5,5,6,9,10,7,8,6,7,2,10,10,10,0,8,9,7,10,10,9,10,10,10,9,5,4,4,8,8,5,5,9,10,9,1,3,0,2,0,1,10,10,9,0,8,8,0,10,8,10,10,30,9,14,4,25,3,7,2,NA,22,2,0,2,NA,8,1,Yes,No,213
03/05/2020 18:20,1978,Pakistan,EN,Agree,10,0,9,10,10,8,9,10,9,10,10,10,10,10,10,45,45,10,6,7,3,7,8,10,8,7,2,2,6,2,9,8,10,1,0,7,7,3,6,7,3,4,4,7,4,2,2,7,8,4,7,9,6,0,6,3,3,6,2,1,9,9,4,1,3,3,1,7,2,8,80,90,7,16,8,50,300,4,2,NA,22,3,0,2,NA,5,1,No,No,213
03/05/2020 18:27,988,Pakistan,EN,Agree,10,0,7,10,7,9,8,8,6,10,8,10,10,10,9,30,50,20,6,5,5,10,8,10,10,9,6,2,7,9,10,10,10,0,2,8,8,9,8,3,4,3,10,7,7,6,10,4,6,8,6,6,9,0,7,7,2,8,10,0,10,7,2,0,9,3,0,9,8,10,30,60,5,5,7,50,300,4,2,NA,23,1,0,6,NA,7,1,Yes,Yes,213
03/05/2020 18:40,771,Pakistan,EN,Agree,10,0,10,10,10,10,10,10,9,8,10,9,10,10,9,70,30,0,4,10,10,10,10,10,10,5,0,5,5,0,10,10,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,10,5,5,0,10,10,0,10,10,0,10,10,0,10,9,8,0,0,9,0,10,10,10,20,60,10,9,8,NA,NA,NA,2,NA,27,2,0,4,NA,5,1,No,No,213
03/05/2020 18:43,1510,Pakistan,EN,Agree,10,2,9,10,10,9,8,10,10,10,5,9,9,9,9,20,60,20,7,5,8,10,10,10,10,3,4,4,5,9,10,10,10,7,4,8,9,8,9,6,9,6,9,7,8,7,9,10,7,9,4,2,2,9,2,5,0,9,6,1,9,8,4,1,5,8,3,8,7,8,30,60,7,16,9,50,300,4,2,NA,29,2,2,1,NA,5,1,No,No,213
03/05/2020 20:18,44,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
03/05/2020 22:54,38055,Pakistan,EN,Agree,10,0,8,10,10,10,10,10,10,10,9,10,5,9,10,0,70,30,7,8,7,8,8,10,10,4,1,1,2,5,10,10,10,1,0,6,3,9,8,7,4,3,9,8,8,10,9,10,4,8,3,7,6,0,3,6,2,5,6,1,9,9,8,1,5,5,3,8,8,3,40,60,6,14,7,NA,NA,NA,2,NA,40,2,3,6,NA,7,1,No,No,213
03/05/2020 23:24,369,Pakistan,EN,Agree,10,0,0,10,10,NA,NA,NA,NA,NA,10,10,10,10,10,0,80,20,NA,NA,10,10,10,10,10,NA,NA,NA,NA,8,10,4,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,7,9,6,8,1,0,7,1,7,4,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,40,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/05/2020 0:19,934,Pakistan,EN,Agree,5,0,10,10,10,10,10,10,10,10,10,10,10,8,7,20,80,0,4,9,10,10,10,10,10,0,0,0,0,10,10,10,10,5,3,10,5,6,6,10,10,5,10,10,7,7,9,9,7,6,5,10,7,6,8,3,2,7,7,9,6,10,8,0,5,4,7,0,5,10,0,70,8,4,5,50,300,NA,2,NA,20,1,0,2,NA,5,1,No,No,213
04/05/2020 2:17,1183,Pakistan,EN,Agree,10,9,7,9,9,10,10,10,7,7,9,9,9,9,9,20,60,20,3,7,10,9,9,10,10,8,7,9,7,10,10,9,9,8,6,6,7,7,7,6,7,7,9,9,8,7,9,8,7,8,6,9,8,8,8,9,4,10,8,6,6,6,8,2,7,8,1,6,7,9,60,60,6,4,6,NA,NA,NA,2,NA,22,1,0,2,NA,8,1,No,No,NA
04/05/2020 2:28,1134,Pakistan,EN,Agree,8,6,5,4,5,7,7,8,6,5,8,9,10,9,10,25,60,15,4,9,7,5,5,8,8,9,6,9,8,1,7,7,8,NA,6,8,8,8,8,7,8,8,7,7,8,7,7,9,7,8,5,6,8,7,9,8,7,7,5,5,7,6,6,5,5,6,4,7,7,8,100,100,8,7,8,1,3,NA,1,NA,23,3,0,5,NA,5,1,No,No,213
04/05/2020 2:42,1077,Pakistan,EN,Agree,8,0,7,3,10,8,10,10,2,8,10,10,10,10,10,0,100,0,8,8,0,0,0,10,10,2,0,0,0,7,10,10,10,0,6,10,10,10,10,3,2,0,10,6,4,3,3,6,6,0,0,8,7,0,0,0,0,6,3,0,10,7,0,0,4,4,0,7,6,10,50,50,0,16,7,50,999,7,2,NA,28,1,0,6,NA,10,1,No,Yes,213
04/05/2020 3:41,691,Pakistan,EN,Agree,5,6,6,7,5,7,8,8,3,6,10,10,10,10,10,85,10,5,10,9,7,7,7,10,7,3,4,4,4,4,8,7,9,8,8,6,8,7,8,8,7,6,7,7,6,8,8,8,7,7,8,6,6,10,7,4,6,8,7,4,8,7,7,7,7,7,7,7,8,8,90,10,8,3,9,25,3,7,1,NA,25,3,0,2,NA,6,1,No,No,213
04/05/2020 3:56,1317,Pakistan,EN,Agree,3,3,3,6,NA,6,6,4,4,6,2,2,3,10,10,95,5,0,0,2,0,0,5,9,8,0,0,0,0,1,5,6,6,2,2,7,3,6,6,8,9,9,4,1,6,6,6,7,2,1,9,8,3,6,0,0,6,0,0,10,6,4,4,3,4,7,2,6,6,6,60,70,4,7,6,25,3,4,1,NA,27,3,0,2,NA,4,1,No,No,213
04/05/2020 3:58,915,Pakistan,EN,Agree,10,7,10,10,6,6,6,10,0,10,10,10,10,10,10,20,60,20,7,8,5,6,5,10,10,1,3,0,5,3,10,10,10,10,3,9,7,7,6,6,7,7,9,5,5,6,6,9,7,7,10,10,5,5,7,6,0,6,3,0,10,9,5,0,5,5,0,5,5,10,10,10,4,7,7,NA,NA,NA,2,NA,21,3,0,2,NA,6,1,No,No,213
04/05/2020 4:01,1035,Pakistan,EN,Agree,9,5,7,9,6,7,9,6,4,9,4,10,10,9,9,0,90,10,8,6,10,10,10,10,10,8,8,7,10,6,10,4,10,5,5,9,10,7,10,10,10,9,8,10,9,8,10,10,NA,9,7,10,2,7,7,7,3,8,9,6,8,9,4,9,7,6,3,7,7,9,40,40,6,8,8,50,3,3,1,NA,27,3,0,2,NA,8,1,No,No,213
04/05/2020 4:05,2080,Pakistan,EN,Agree,10,0,10,10,10,9,9,10,10,10,9,10,10,10,10,30,70,0,6,7,5,5,5,0,0,5,5,5,5,8,9,8,8,0,5,5,8,8,8,5,8,2,10,10,8,8,8,9,8,9,8,1,8,9,5,8,5,5,5,5,10,10,10,0,10,9,0,6,6,10,20,10,5,16,8,50,3,4,2,NA,42,2,2,6,NA,8,1,No,No,213
04/05/2020 4:20,851,Pakistan,EN,Agree,9,8,9,8,2,NA,NA,NA,7,2,7,9,4,10,6,50,50,0,4,4,0,1,2,3,0,8,3,8,8,2,9,9,9,2,2,7,8,7,3,NA,NA,NA,2,2,7,8,7,9,3,2,8,2,4,9,7,3,4,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,7,16,7,25,3,7,1,NA,24,1,0,6,NA,7,1,Yes,Yes,213
04/05/2020 4:24,1522,Pakistan,EN,Agree,10,1,9,10,10,9,10,10,10,10,10,10,10,10,10,0,100,0,10,9,9,8,8,10,10,8,2,2,1,2,3,7,8,0,2,8,8,8,9,9,1,1,8,10,9,9,9,10,8,7,9,8,8,7,10,7,8,8,5,2,9,8,7,0,2,2,0,1,1,9,90,80,7,3,7,50,900,7,1,NA,25,3,0,2,NA,5,1,No,No,213
04/05/2020 4:51,926,Pakistan,EN,Agree,7,3,5,6,8,6,8,9,6,9,8,8,6,8,6,10,70,20,5,6,5,5,5,7,8,8,6,5,3,2,10,9,10,2,6,7,7,7,7,5,7,6,3,6,7,4,4,3,8,1,6,10,3,0,7,6,2,7,5,8,9,10,4,3,5,6,3,1,2,10,50,30,6,11,7,50,3,NA,1,NA,23,3,0,2,NA,8,1,No,No,213
04/05/2020 4:58,10205,Pakistan,EN,Agree,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,40,10,7,6,4,7,6,10,6,9,2,1,9,5,10,10,10,0,5,4,6,6,7,7,7,7,4,2,9,9,9,10,7,7,3,2,4,10,5,5,5,10,0,3,10,10,4,0,6,10,0,7,6,10,50,60,6,16,9,25,3,4,2,NA,29,2,1,6,NA,10,1,No,No,213
04/05/2020 5:06,368,Pakistan,EN,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,5,0,0,100,NA,NA,NA,NA,NA,NA,NA,9,8,8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
04/05/2020 5:45,1156,Pakistan,EN,Agree,8,7,9,9,10,9,8,9,9,9,10,10,10,10,10,85,15,0,7,7,4,9,8,10,6,8,9,9,8,1,8,8,8,4,5,8,6,10,9,7,9,8,8,8,7,8,8,8,9,3,7,9,7,0,8,7,8,9,6,8,9,7,6,7,1,4,5,2,7,9,20,70,4,16,3,50,18000,64,2,NA,22,3,0,2,NA,4,1,No,No,213
04/05/2020 5:47,1225,Pakistan,EN,Agree,9,1,9,10,10,1,6,10,8,3,4,10,10,10,10,0,100,0,1,3,3,6,7,10,8,6,0,0,0,3,7,10,10,0,1,6,9,9,8,4,8,9,2,1,3,4,2,7,3,1,8,9,3,0,4,4,6,5,1,7,8,7,7,1,4,6,3,6,6,9,70,70,1,15,6,25,300,4,2,NA,21,3,0,2,NA,9,1,No,No,213
04/05/2020 5:47,1349,Pakistan,EN,Agree,10,0,10,10,10,6,6,10,6,10,5,5,5,5,5,10,80,10,5,5,5,5,5,10,10,5,5,5,5,2,10,10,10,0,2,5,5,5,5,5,5,5,5,5,10,6,7,10,10,8,5,8,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,30,5,16,8,NA,NA,NA,1,NA,45,1,7,4,NA,7,1,No,No,213
04/05/2020 5:48,834,Pakistan,EN,Agree,9,2,2,1,1,3,2,8,1,7,7,9,10,9,10,60,20,20,0,0,5,7,6,10,10,2,1,1,1,7,10,10,10,2,0,5,5,10,9,5,9,1,1,9,5,1,0,10,3,7,8,10,3,0,2,7,0,8,3,0,9,7,5,0,5,0,0,3,2,10,20,60,5,16,5,50,900,4,2,NA,21,3,0,2,NA,4,1,No,No,213
04/05/2020 6:06,2218,Pakistan,EN,Agree,10,1,8,8,10,9,8,10,10,9,10,10,10,10,10,50,40,10,6,7,6,5,5,10,8,7,6,5,4,4,8,8,8,3,3,7,8,7,7,7,8,6,7,7,6,4,5,7,7,7,5,7,7,0,4,4,3,4,4,3,10,7,5,2,7,5,2,6,5,8,50,80,7,1,7,50,3,4,2,NA,22,3,0,2,NA,5,1,No,Yes,213
04/05/2020 6:07,2076,Pakistan,EN,Agree,9,9,10,5,10,10,10,10,9,5,10,10,10,10,5,90,10,0,4,3,5,5,10,10,10,10,5,9,6,2,10,9,10,0,0,8,5,10,9,5,10,8,4,4,5,10,10,10,2,4,10,6,10,0,7,5,2,5,5,5,10,10,5,0,8,5,0,9,9,10,60,40,5,16,6,25,300,7,1,NA,22,3,0,2,NA,5,1,No,No,213
04/05/2020 6:15,60850,Pakistan,EN,Agree,10,1,9,10,10,9,10,10,9,3,10,10,10,10,10,10,70,20,2,1,7,4,7,8,8,2,0,0,1,3,7,7,7,1,1,7,4,4,6,5,3,3,7,7,2,2,2,1,4,6,8,2,2,4,3,6,1,4,6,1,6,8,1,1,6,3,2,3,4,5,60,80,2,16,6,50,3,7,1,NA,21,3,0,1,NA,6,1,No,Yes,213
04/05/2020 6:19,1273,Pakistan,EN,Agree,9,6,7,10,10,7,9,10,6,9,10,10,10,10,10,60,30,10,2,3,10,10,4,9,10,0,0,0,6,8,9,9,9,3,9,7,6,7,6,7,8,9,3,0,5,4,6,9,9,7,10,6,3,0,10,7,6,9,8,4,9,8,8,8,7,7,0,8,8,7,60,70,5,6,9,50,300,NA,2,NA,22,3,0,2,NA,7,1,No,No,213
04/05/2020 6:32,1218,Pakistan,EN,Agree,10,1,10,9,10,9,9,10,10,10,9,9,9,9,10,0,100,0,4,8,0,6,10,10,10,9,9,9,9,6,10,10,10,6,1,0,0,0,0,0,0,0,10,10,10,10,10,8,6,9,8,0,10,9,7,6,1,8,8,0,10,10,8,0,10,9,0,8,8,10,50,80,10,9,10,50,3,4,1,NA,50,2,3,6,NA,9,1,No,Yes,213
04/05/2020 6:35,1751,Pakistan,EN,Agree,10,0,10,10,10,10,10,10,10,6,10,10,10,10,10,0,100,0,7,5,5,5,6,6,7,3,1,2,7,0,10,10,10,0,0,8,8,5,9,8,5,8,6,4,8,3,8,6,7,7,2,0,5,10,5,3,2,2,5,0,8,8,5,1,6,5,1,5,5,10,50,100,2,7,10,50,3,7,2,NA,21,3,0,2,NA,6,1,Yes,No,213
04/05/2020 6:42,1773,Pakistan,EN,Agree,7,7,7,7,7,7,7,7,3,8,10,10,10,10,10,80,20,0,7,2,3,3,3,10,7,8,7,7,7,3,7,8,8,3,2,7,7,7,7,7,7,3,7,7,7,7,7,8,3,4,6,8,4,0,3,3,3,3,3,3,8,8,7,3,6,3,3,6,6,6,80,90,5,14,3,50,300,8,2,NA,36,3,0,4,Business,7,1,Yes,No,213
04/05/2020 6:55,1069,Pakistan,EN,Agree,10,2,10,10,10,10,10,10,10,10,10,10,10,10,10,0,60,40,6,6,5,5,8,10,10,0,0,0,0,0,10,0,10,0,0,10,10,8,5,8,10,10,10,10,7,3,7,10,8,10,8,3,10,0,0,6,0,7,8,0,10,10,10,0,8,8,0,10,10,10,70,80,2,14,8,50,300,4,2,NA,21,3,0,4,Student and employed part time,8,1,No,No,213
04/05/2020 6:59,986,Pakistan,EN,Agree,10,3,9,10,10,4,7,10,10,10,10,10,10,10,10,0,100,0,5,5,5,7,7,10,10,7,5,0,7,8,10,10,10,0,0,7,7,8,9,7,10,10,8,8,7,6,7,8,6,10,7,8,1,0,7,7,0,2,2,0,10,10,0,0,7,7,0,6,5,10,20,70,5,11,9,50,300,4,2,NA,21,3,0,2,NA,8,1,No,No,213
04/05/2020 7:03,621,Pakistan,EN,Agree,7,7,8,8,8,4,7,7,7,4,7,4,7,7,7,20,70,10,7,8,7,7,7,4,6,7,6,7,7,8,3,7,6,7,7,3,8,8,8,8,8,5,7,3,7,4,7,7,6,7,2,8,7,7,6,6,7,7,3,7,6,4,6,6,7,4,6,4,6,3,70,70,7,4,8,50,3,8,1,NA,25,1,0,6,NA,5,1,No,No,213
04/05/2020 7:20,1062,Pakistan,EN,Agree,10,0,10,10,10,9,7,10,7,10,5,7,8,10,10,0,85,15,5,5,5,5,5,8,7,5,5,5,6,3,10,10,10,0,0,5,5,7,6,4,3,6,6,5,8,7,7,9,4,3,8,10,0,6,2,0,0,2,2,0,8,8,5,2,4,6,1,5,6,8,50,50,6,16,6,NA,NA,NA,2,NA,26,3,0,6,NA,5,1,No,No,213
04/05/2020 7:24,1160,Pakistan,EN,Agree,8,0,10,10,10,10,10,10,10,10,10,10,10,10,10,100,0,0,5,5,5,8,5,10,10,5,5,5,5,10,9,9,9,5,8,5,2,2,7,NA,8,5,10,10,5,7,9,10,9,10,8,0,8,0,4,2,5,3,8,2,5,5,8,0,9,5,10,5,7,10,30,10,5,10,8,NA,NA,NA,1,NA,37,2,2,6,NA,5,1,No,No,213
04/05/2020 7:30,2348,Pakistan,EN,Agree,6,7,1,6,8,4,7,10,0,1,9,9,9,10,10,60,40,0,4,6,0,2,6,6,4,6,0,1,1,3,9,9,9,0,1,6,6,8,7,3,6,6,8,8,4,6,6,8,7,6,6,9,8,0,2,3,4,6,1,6,9,6,2,0,4,4,4,0,3,9,10,20,4,9,7,25,3,7,1,NA,28,2,1,4,Bussinessman,6,1,No,No,213
04/05/2020 8:01,1565,Pakistan,EN,Agree,9,3,5,8,10,9,9,10,8,8,10,10,10,10,10,50,30,20,7,5,10,10,10,10,10,7,7,7,7,5,9,8,8,0,0,8,8,7,5,5,7,7,10,10,8,8,8,8,5,8,8,10,7,0,8,8,5,8,8,0,10,10,10,0,10,10,0,10,10,10,20,50,7,10,7,50,300,4,2,NA,18,3,0,2,NA,5,1,No,No,213
04/05/2020 8:40,1159,Pakistan,EN,Agree,10,NA,10,10,10,8,8,10,10,10,7,10,6,10,10,50,40,10,5,6,2,6,5,9,7,1,1,2,1,7,10,10,10,4,5,6,6,6,6,6,6,5,9,5,1,10,10,10,4,8,4,9,8,0,6,8,8,8,8,2,8,9,5,1,8,8,1,7,7,7,80,80,3,16,5,25,300,7,2,NA,21,3,0,2,NA,6,1,No,No,213
04/05/2020 8:42,2216,Pakistan,EN,Agree,8,8,5,9,10,10,10,10,10,9,7,9,9,9,5,0,100,0,7,6,5,7,7,10,10,5,5,5,5,10,8,8,8,5,3,8,8,8,8,8,8,8,8,9,7,7,7,7,8,7,3,5,8,0,5,5,5,7,5,5,7,8,5,0,8,5,2,5,7,8,10,10,5,7,5,50,300,4,1,NA,30,3,0,6,NA,8,1,No,No,213
04/05/2020 8:44,1103,Pakistan,EN,Agree,10,0,10,10,10,7,7,10,2,8,4,4,6,6,6,0,100,0,9,7,5,8,8,10,10,5,5,5,5,7,9,10,10,4,2,5,6,6,10,8,5,5,10,9,10,8,8,10,9,10,2,2,10,0,6,7,4,7,7,1,10,10,10,0,7,8,0,6,5,10,50,50,4,16,8,25,300,7,2,NA,21,3,0,2,NA,8,1,No,Yes,213
04/05/2020 8:53,745,Pakistan,EN,Agree,9,6,10,10,10,3,3,5,7,10,10,10,10,10,10,50,30,20,2,5,1,5,5,10,8,7,8,8,1,3,9,9,10,0,2,5,5,10,10,7,10,8,10,5,5,5,5,5,9,6,7,10,10,0,8,5,7,5,3,0,10,9,0,0,0,0,0,8,2,10,10,30,5,16,10,50,3,7,2,NA,22,3,0,2,NA,4,1,No,Yes,213
04/05/2020 9:05,628,Pakistan,EN,Agree,8,8,7,0,7,9,9,9,7,10,8,10,9,9,8,0,100,0,7,7,1,8,4,7,8,0,0,0,0,2,9,8,8,8,9,6,1,7,7,9,2,7,10,10,8,7,9,9,8,9,7,0,8,9,6,9,0,7,7,4,8,8,7,7,7,7,7,8,8,7,70,80,8,3,9,50,300,12,1,NA,55,2,2,6,NA,9,1,No,Yes,213
04/05/2020 9:08,748,Pakistan,EN,Agree,10,0,10,8,10,10,10,10,8,9,10,10,10,8,9,20,60,20,7,8,4,9,7,10,10,3,3,2,4,2,8,9,8,1,2,9,8,8,10,8,9,6,10,10,10,10,9,10,3,8,8,9,8,10,6,9,2,9,8,0,10,10,7,0,8,3,0,6,8,10,20,60,6,5,7,NA,NA,NA,2,NA,21,3,0,5,NA,7,1,No,No,213
04/05/2020 9:10,909,Pakistan,EN,Agree,8,3,8,10,10,5,5,5,5,5,10,10,2,10,10,60,20,20,2,3,6,3,5,10,8,0,0,0,0,2,8,8,8,0,3,5,5,5,5,5,5,5,3,3,2,2,7,5,2,2,10,10,5,5,3,0,0,0,5,10,5,5,5,5,5,5,5,5,5,5,70,90,6,16,2,NA,NA,NA,1,NA,NA,3,NA,2,NA,10,1,No,No,213
04/05/2020 9:10,1130,Pakistan,EN,Agree,9,6,7,9,10,7,7,6,7,7,7,8,10,7,10,65,25,10,6,6,6,6,7,10,10,8,6,9,6,8,9,7,7,6,6,6,7,7,6,7,6,7,7,9,6,7,6,6,8,6,6,4,7,0,7,7,4,6,5,5,6,6,8,7,7,6,7,7,7,6,40,60,4,1,6,25,3,7,1,NA,28,3,0,6,NA,7,1,No,No,213
04/05/2020 9:15,1218,Pakistan,EN,Agree,10,0,10,10,10,9,9,10,10,10,10,10,10,10,10,25,75,0,8,7,8,9,9,10,10,9,6,8,9,6,10,10,9,2,3,8,9,10,10,9,9,9,9,9,10,10,10,10,9,9,9,7,9,9,8,9,6,9,9,0,10,9,9,0,8,9,1,9,9,10,20,30,5,7,8,50,3,4,2,NA,23,3,0,2,NA,7,1,No,Yes,213
04/05/2020 9:17,1510,Pakistan,EN,Agree,10,1,10,10,10,6,5,10,10,10,10,10,10,10,10,0,90,10,4,4,5,7,7,10,10,6,1,3,2,0,10,10,10,0,1,6,5,9,6,3,6,10,8,8,9,8,9,10,9,9,2,3,7,0,2,5,2,5,5,0,10,10,4,0,4,6,0,6,6,10,20,50,5,16,6,50,300,7,2,NA,22,3,0,2,NA,8,1,No,No,213
