RecordDate;Duration_sec;Country;Language;physical_contact_1;physical_contact_2;physical_contact_3;physical_contact_4;physical_contact_5;physical_hygiene_1;physical_hygiene_2;physical_hygiene_3;physical_hygiene_4;physical_hygiene_5;policy_support_1;policy_support_2;policy_support_3;policy_support_4;policy_support_5;generosity_1;generosity_2;generosity_3;psych_wellbeing1_1;psych_wellbeing2_1;collective_narcis_1;collective_narcis_2;collective_narcis_3;national_identity_1;national_identity_2;conspiracy_theories_1;conspiracy_theories_2;conspiracy_theories_3;conspiracy_theories_4;open_mindness_1;open_mindness_2;open_mindness_3;open_mindness_4;open_mindness_5;open_mindness_6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging_1;social_belonging_2;social_belonging_3;social_belonging_4;trait_self_control_1;trait_self_control_2;trait_self_control_3;trait_self_control_4;self_esteem_1;narcissism_1;narcissism_2;narcissism_3;narcissism_4;narcissism_5;narcissism_6;moral_identity_1;moral_identity_2;moral_identity_3;moral_identity_4;moral_identity_5;moral_identity_6;moral_identity_7;moral_identity_8;moral_identity_9;moral_identity_10;risk_perception_1;risk_perception_2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;ladder;urban;tested_positive;know_tested_positive;Attcheck_nobots;Attcheck2 
04/05/2020;453;TURKEY;Turkish;10;0;0;0;0;10;10;10;0;0;10;10;10;10;10;100;0;0;5;10;10;10;5;10;10;0;0;0;0;5;10;10;10;0;0;10;5;10;7;0;10;10;0;5;10;10;10;10;10;10;0;0;7;0;0;2;0;0;0;10;10;0;0;0;0;0;0;0;10;50;50;5;6;8;0;0;0;2;;66;3;3;5;;8;1;1;2;213;0
04/05/2020;462;TURKEY;Turkish;10;0;10;10;1;5;7;7;7;10;10;10;10;10;10;0;50;50;3;4;8;7;8;10;10;10;10;10;10;2;10;10;10;0;2;0;10;10;10;10;10;10;2;7;10;10;10;10;4;1;10;10;10;10;10;10;10;10;10;10;10;10;0;10;10;10;10;6;10;90;100;3;14;10;50;300;7;2;;18;1;0;4;;6;1;1;1;213;0
04/05/2020;3796;TURKEY;Turkish;10;0;9;9;10;8;8;10;7;5;10;10;10;10;10;75;0;25;7;7;0;0;0;0;0;0;0;0;0;2;10;6;7;0;5;8;8;10;8;3;7;9;8;6;7;8;7;8;8;7;5;6;8;8;5;3;7;6;3;10;9;5;0;5;9;3;5;4;10;30;30;8;16;10;25;3;7;1;;19;1;0;4;;9;1;1;1;213;0
04/05/2020;1121;TURKEY;Turkish;8;3;2;3;3;7;7;6;6;6;10;10;10;10;10;80;10;10;0;0;5;5;5;0;0;8;8;8;8;3;10;10;10;0;2;10;10;10;10;4;0;0;2;2;10;10;10;10;10;10;1;4;10;10;10;0;10;10;2;10;10;4;0;9;2;0;2;9;10;90;90;3;16;2;25;300;4;1;;51;3;5;6;ÇALIŞAMAZ HALDE;3;1;1;1;213;0
04/05/2020;1078;TURKEY;Turkish;9;1;9;10;9;9;9;10;8;9;10;10;9;10;10;50;25;25;3;3;1;0;1;6;8;8;5;0;10;10;6;8;7;8;8;3;8;8;9;1;2;4;2;9;8;9;10;10;9;3;9;0;8;9;10;0;10;7;8;8;8;3;0;0;0;0;0;0;8;10;60;5;16;5;;30;5;2;;47;3;6;6;Ev hanımı;10;1;1;2;213;0
04/05/2020;1156;TURKEY;Turkish;10;1;9;10;10;10;10;10;7;10;10;10;10;10;10;20;20;60;4;6;4;5;5;7;5;5;5;2;3;3;9;10;8;0;3;10;9;10;10;7;10;10;7;5;8;5;8;9;8;7;6;7;7;6;7;5;6;5;9;4;9;0;3;0;3;5;1;0;7;50;60;3;14;9;25;3;7;2;;21;1;0;4;;9;1;1;1;213;0
04/05/2020;470;TURKEY;Turkish;10;1;9;10;10;9;10;10;10;10;10;10;10;10;10;80;0;20;6;6;5;5;5;6;5;5;5;6;8;4;7;7;7;0;2;3;7;10;8;5;10;7;8;7;9;9;9;10;8;7;3;2;8;8;8;6;8;7;0;9;8;7;0;7;7;0;7;7;10;10;30;1;16;6;25;3;7;2;;26;2;0;4;;5;1;1;2;213;0
04/05/2020;745;TURKEY;Turkish;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;40;40;20;7;6;9;8;6;8;8;5;5;5;5;5;7;7;8;1;7;9;9;9;9;8;8;8;7;7;8;8;9;9;8;6;1;5;7;0;5;5;7;5;1;10;9;5;0;5;5;0;2;2;9;20;50;7;9;8;50;100;4;2;;45;3;3;6;EV HANIMI;6;1;1;1;213;0
04/05/2020;2061;TURKEY;Turkish;8;8;8;9;8;8;8;8;7;8;8;8;8;9;8;60;25;15;8;5;5;6;3;5;5;8;6;6;6;8;1;8;6;1;4;5;6;4;6;5;6;4;8;8;1;5;2;1;6;8;6;6;10;8;8;5;10;10;1;8;7;7;2;7;4;2;4;1;7;30;70;5;1;9;50;300;4;2;;43;2;1;6;EV HANIMI;6;1;1;1;213;0
04/05/2020;642;TURKEY;Turkish;5;2;4;6;6;6;7;8;3;5;7;9;8;10;7;50;30;20;5;2;3;3;1;4;6;8;6;6;6;3;10;10;9;9;2;7;8;7;3;7;5;7;8;8;8;8;8;7;10;9;2;3;9;4;8;2;10;4;5;10;7;4;1;7;7;3;7;1;10;10;30;2;11;6;50;30;12;1;;49;3;3;3;;6;2;1;1;213;0
04/05/2020;450;TURKEY;Turkish;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;100;0;0;5;4;5;5;0;10;10;10;10;10;10;2;1;1;0;0;1;1;10;10;10;10;10;10;4;7;10;10;10;10;1;6;2;8;9;8;8;1;9;9;1;10;10;10;0;10;10;10;10;3;10;80;100;6;14;8;50;3;4;2;;35;3;3;6;EV HANIMI;9;1;1;1;213;0
04/05/2020;1167;TURKEY;Turkish;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;100;0;0;0;5;10;10;10;10;10;0;0;0;0;9;8;7;9;0;0;9;6;10;6;4;8;10;10;10;10;10;10;10;10;10;8;0;10;8;8;4;8;7;7;10;7;3;0;6;1;0;7;6;10;50;40;6;11;8;;;4;2;;32;3;2;1;;8;1;1;1;213;0
04/05/2020;549;TURKEY;Turkish;10;0;10;10;10;10;10;10;1;5;10;10;10;10;10;100;0;0;2;5;6;9;7;10;10;0;0;0;0;10;10;10;10;0;10;10;0;10;0;0;10;10;10;10;10;10;10;10;10;10;9;2;5;3;0;10;10;0;0;10;10;0;0;0;0;0;0;0;10;20;50;3;6;10;51;30;64;2;;32;1;0;2;;6;1;1;1;213;0
04/05/2020;1165;TURKEY;Turkish;10;0;10;10;10;10;10;10;2;10;10;10;10;10;10;90;5;5;4;5;9;8;8;10;8;8;7;7;8;7;7;8;9;1;8;8;7;8;8;7;2;8;2;9;8;7;6;7;7;7;8;4;6;7;6;2;7;9;7;8;7;8;7;6;7;1;6;6;10;20;10;8;7;4;25;3;4;1;;35;3;2;1;;6;1;1;1;213;0
04/05/2020;1178;TURKEY;Turkish;8;7;9;8;9;9;8;7;7;8;9;10;7;10;10;70;15;15;3;3;8;5;5;7;7;7;8;8;6;7;2;7;5;0;7;6;2;9;4;7;8;10;3;3;8;7;5;8;5;8;5;2;7;5;2;4;6;0;1;6;4;5;1;3;5;2;0;0;5;60;60;6;15;8;25;300;6;1;;38;3;2;3;;6;1;1;2;213;0
04/05/2020;1244;TURKEY;Turkish;10;0;10;10;10;8;8;10;10;8;10;10;10;10;10;70;10;20;8;8;5;5;5;8;8;10;7;2;3;10;10;10;10;0;0;0;10;10;6;5;10;10;7;8;9;9;7;8;10;8;0;0;10;9;10;8;10;8;0;10;10;8;0;8;8;0;5;5;0;60;90;5;7;8;50;300;4;2;;65;3;2;5;;9;1;1;1;213;0
04/05/2020;1833;TURKEY;Turkish;9;3;8;10;10;10;10;10;9;9;10;10;9;10;10;50;50;0;8;8;2;4;1;8;7;0;0;0;0;5;10;10;8;1;1;3;7;9;9;5;8;9;6;7;8;8;9;10;8;5;7;9;6;3;2;1;6;1;2;9;9;3;0;6;6;0;9;8;10;80;90;3;15;6;25;3;7;1;;26;3;0;1;;6;1;1;1;213;0
04/05/2020;458;TURKEY;Turkish;2;6;2;5;7;7;7;7;9;7;9;9;9;9;9;75;20;5;5;6;5;5;5;5;5;5;5;5;5;2;7;7;7;1;2;6;8;9;8;9;1;9;8;8;8;9;8;9;8;8;10;9;7;5;6;5;8;5;0;8;6;7;10;5;0;0;0;0;9;30;50;5;15;5;25;300;7;1;;28;3;1;1;;5;1;1;1;213;0
04/05/2020;468;TURKEY;Turkish;2;10;10;0;0;10;10;10;10;10;10;0;0;10;2;100;0;0;8;4;10;10;10;10;10;8;8;7;8;10;2;3;3;8;10;6;7;8;10;8;10;2;10;10;7;10;10;10;0;0;10;10;10;10;10;10;10;10;3;5;0;0;0;3;2;2;3;0;7;0;0;10;1;10;100;300;4;1;;18;1;0;1;;6;1;1;2;213;0
04/05/2020;445;TURKEY;Turkish;10;0;10;10;10;10;10;10;10;10;10;10;9;10;10;0;50;50;10;5;0;0;0;0;0;0;5;5;5;0;10;10;10;0;0;5;5;8;5;3;0;5;10;10;10;10;8;5;10;7;5;2;10;5;5;1;9;6;7;10;8;2;0;2;8;2;0;0;5;20;50;1;3;10;25;300;6;2;;23;1;0;4;;7;1;1;2;213;0
04/05/2020;1257;TURKEY;Turkish;10;2;10;10;10;10;10;10;6;8;4;10;10;10;10;76;12;12;6;3;0;0;0;0;0;0;0;0;0;9;10;10;6;1;2;7;6;10;9;2;8;10;9;9;10;10;10;10;7;6;9;8;8;9;9;2;10;7;7;10;9;4;0;9;9;1;8;3;10;80;90;2;14;9;25;300;4;2;;21;2;0;4;;6;1;1;2;213;0
04/05/2020;521;TURKEY;Turkish;8;8;5;7;6;5;5;5;5;5;9;4;7;7;5;0;100;0;5;8;5;9;7;5;5;5;5;5;5;7;5;5;8;5;7;8;4;5;5;8;8;5;5;7;5;5;5;5;8;7;8;7;5;7;8;5;7;5;5;5;0;5;5;5;5;5;5;5;5;10;50;9;5;7;100;600;4;1;;26;1;0;1;;4;1;1;2;213;0
04/05/2020;1838;TURKEY;Turkish;10;0;8;8;10;10;10;9;6;8;10;10;10;10;10;50;25;25;8;8;10;10;10;10;10;10;8;9;6;8;2;5;4;7;6;10;8;10;7;8;7;10;8;9;9;9;9;10;10;10;1;9;9;7;6;5;4;6;4;10;9;9;0;10;5;0;5;7;10;20;40;10;9;7;50;3;4;1;;52;3;3;1;;5;2;1;1;213;0
04/05/2020;1844;TURKEY;Turkish;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;40;50;10;5;5;8;7;7;8;7;7;5;5;5;5;8;8;9;5;7;8;6;6;5;5;5;5;5;9;9;9;8;7;8;7;3;8;8;7;9;3;8;7;7;9;8;8;4;7;6;3;8;7;8;70;70;5;16;6;50;;4;2;;58;1;0;5;;3;1;1;2;213;0
04/05/2020;6452;TURKEY;Turkish;10;0;10;10;10;10;10;10;9;10;10;10;10;10;10;100;0;0;7;5;0;0;0;10;5;5;5;5;5;0;0;10;10;0;0;5;10;10;10;10;10;10;10;10;10;10;9;10;10;5;5;5;5;5;5;0;6;4;8;10;10;5;0;10;10;0;10;10;10;50;50;5;16;9;50;300;4;2;;45;3;3;3;;5;1;1;1;213;0
04/05/2020;798;TURKEY;Turkish;10;10;8;8;10;10;10;10;10;10;10;10;10;10;10;0;100;0;5;5;10;10;10;10;10;0;0;0;0;10;0;10;9;0;10;10;7;10;8;8;10;10;8;10;10;10;10;10;10;10;10;0;10;0;2;0;2;10;10;10;10;1;0;2;4;0;4;7;10;50;40;5;11;7;50;300;4;1;;34;3;2;1;;7;1;1;1;213;0
04/05/2020;849;TURKEY;Turkish;10;0;10;10;10;10;10;10;10;10;10;10;2;10;10;50;0;50;5;5;1;1;9;1;1;0;0;0;0;6;0;10;10;5;1;10;10;10;10;10;0;0;8;10;10;10;10;10;10;10;5;10;10;5;5;5;5;5;5;10;10;10;0;5;6;8;10;10;10;50;90;0;16;7;25;3;7;1;;27;1;0;4;;6;1;1;1;213;0
04/05/2020;696;TURKEY;Turkish;8;9;8;7;9;6;6;4;6;6;10;9;8;8;8;65;20;15;7;5;5;7;6;5;4;3;4;5;5;7;7;2;7;2;6;6;6;6;4;6;6;4;8;4;7;9;8;7;7;7;6;4;8;6;6;4;6;6;5;7;8;7;8;6;7;8;7;7;8;60;70;5;2;7;50;300;4;1;;27;1;0;4;;9;1;1;1;213;0
04/05/2020;590;TURKEY;Turkish;1;2;1;4;5;8;8;8;8;8;10;10;10;10;10;50;50;0;5;5;6;6;6;10;10;10;10;10;10;7;8;9;9;1;1;6;10;10;10;10;10;10;9;8;10;10;10;10;10;10;3;0;10;8;9;5;8;9;3;10;10;10;0;10;3;10;4;2;10;0;10;10;14;9;50;3;4;1;;42;3;3;1;;6;1;1;1;213;0
04/05/2020;528;TURKEY;Turkish;7;7;7;9;9;9;9;10;9;9;10;10;10;10;10;100;0;0;1;5;5;5;5;5;5;0;0;0;0;1;9;9;9;0;0;8;7;9;5;5;8;9;6;8;7;6;7;7;6;5;9;9;5;8;7;5;9;5;1;8;6;0;0;2;5;2;5;5;7;30;60;4;7;5;25;3;7;1;;23;1;0;4;;6;1;1;1;213;0
04/05/2020;697;TURKEY;Turkish;10;0;10;10;10;10;10;10;0;10;10;10;10;10;10;100;0;0;10;5;10;10;2;10;10;10;0;0;0;5;10;10;10;0;5;10;10;10;10;10;10;10;5;5;10;10;10;10;10;10;0;0;8;0;0;0;10;0;0;10;10;0;0;0;0;0;0;0;10;50;80;5;6;5;50;3;8;2;;65;3;4;5;;6;1;1;2;213;0
04/05/2020;761;TURKEY;Turkish;8;2;8;10;10;10;10;10;10;10;10;10;7;10;10;20;0;80;3;4;0;0;0;0;0;0;0;0;0;7;10;10;10;3;2;8;7;7;2;7;7;10;3;4;10;10;10;10;6;10;2;3;8;7;5;7;10;8;5;8;7;4;0;4;6;2;4;4;6;20;20;2;16;10;0;3;4;1;;29;1;0;3;;6;1;1;1;213;0
04/05/2020;446;TURKEY;Turkish;10;0;10;10;10;8;8;10;6;10;10;10;10;10;10;50;40;10;8;5;9;6;4;10;10;10;10;10;10;7;8;8;9;0;10;10;10;10;10;10;10;10;8;9;10;10;10;10;1;9;9;6;10;10;10;8;10;10;8;10;10;10;0;5;5;0;10;4;10;60;100;1;16;9;50;3;7;2;;30;3;2;6;EV HANIMI;8;1;1;1;213;0
04/05/2020;1066;TURKEY;Turkish;10;0;10;10;10;10;10;10;10;10;9;10;10;10;10;0;0;100;5;2;0;0;0;3;3;0;0;0;0;0;10;10;10;0;0;1;5;10;8;0;10;10;7;10;10;10;6;7;9;10;1;0;10;2;7;1;4;7;7;10;10;0;0;6;8;0;0;7;10;80;20;1;4;9;25;300;5;1;;23;1;0;1;;6;1;1;1;213;0
04/05/2020;1305;TURKEY;Turkish;10;8;10;10;10;10;10;10;10;9;10;10;10;10;10;90;0;10;9;8;5;5;5;5;5;7;7;7;3;8;0;10;10;0;0;2;10;9;10;0;10;10;8;8;9;10;10;9;7;9;7;2;10;10;9;10;10;8;0;10;10;8;0;5;8;0;8;5;2;70;100;4;4;10;25;3;7;1;;52;3;3;1;;7;1;2;1;213;0
04/05/2020;1996;TURKEY;Turkish;10;3;8;10;10;10;10;10;10;10;10;10;7;10;5;50;25;25;7;5;5;5;5;10;10;5;5;5;5;5;5;5;5;6;5;8;9;10;8;6;7;10;9;9;9;5;8;9;8;8;6;4;8;8;9;2;7;3;1;10;10;8;0;7;8;1;8;5;7;50;40;5;2;8;50;300;4;1;;33;1;0;3;;6;1;1;2;213;0
04/05/2020;4891;TURKEY;Turkish;9;2;8;10;10;6;9;10;9;10;8;10;4;10;10;50;50;0;10;7;9;7;7;10;10;1;1;1;0;3;8;8;10;1;0;4;6;3;7;4;9;0;8;9;7;9;10;10;8;7;2;0;9;3;3;1;4;1;0;10;10;9;0;6;6;1;4;3;7;30;30;8;16;9;50;900;5;2;;48;3;2;6;Ev hanımı;8;1;1;1;213;0
04/05/2020;445;TURKEY;Turkish;0;10;2;7;2;7;6;7;9;7;10;10;10;10;10;100;0;0;7;6;10;10;10;8;8;10;8;7;8;6;7;6;10;1;8;10;10;10;10;10;10;10;10;10;10;9;10;9;10;10;10;0;10;10;10;7;10;10;8;8;9;2;0;5;8;1;3;2;8;0;0;0;1;10;25;3;4;1;;45;3;2;1;;6;1;1;2;213;0
04/05/2020;1034;TURKEY;Turkish;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;100;0;0;7;3;10;10;10;10;10;0;0;0;0;7;0;10;10;0;0;10;6;10;8;10;10;10;10;10;10;10;10;10;10;10;3;0;10;4;4;0;7;7;0;10;10;3;0;2;0;0;7;7;1;70;80;2;14;9;25;900;4;1;;42;3;2;1;;6;1;1;2;213;0
04/05/2020;1508;TURKEY;Turkish;10;7;9;9;10;10;10;10;10;10;10;10;10;10;10;70;20;10;7;6;10;10;7;10;10;10;5;7;6;10;10;10;8;0;4;7;7;9;6;7;4;7;10;7;10;7;6;10;10;10;2;1;10;6;4;10;9;7;0;7;10;3;0;5;10;0;6;7;8;20;20;7;5;6;25;300;4;2;;32;3;2;2;;8;1;1;1;213;0
04/05/2020;4758;TURKEY;Turkish;8;3;1;9;6;10;10;10;10;10;10;10;10;10;10;100;0;0;3;3;0;0;0;0;0;3;4;3;5;7;3;10;3;5;5;5;10;10;10;10;10;10;7;3;7;6;6;6;6;6;0;10;10;7;7;10;8;10;10;10;10;7;0;4;0;1;3;7;6;0;0;0;1;5;100;300;4;1;;46;3;1;6;Çiftçi;5;1;1;1;213;0
04/05/2020;2417;TURKEY;Turkish;9;0;9;9;10;8;9;10;9;7;10;10;10;10;10;75;25;0;7;6;3;7;5;10;8;2;2;2;2;4;8;9;10;0;2;8;8;10;6;4;9;9;9;5;9;9;8;10;8;8;6;3;8;7;6;1;1;7;1;10;9;5;5;5;7;3;6;7;5;30;40;5;3;9;25;3;2;1;;18;1;0;4;;9;2;1;1;213;0
04/05/2020;475;TURKEY;Turkish;10;0;10;10;10;10;10;10;0;10;10;10;10;10;10;100;0;0;0;5;10;10;10;10;10;0;0;0;0;10;10;10;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;10;5;5;10;10;0;0;10;10;0;0;0;0;0;0;0;10;100;100;7;5;10;50;300;4;2;;44;3;3;6;Evhanımı;7;1;1;1;213;0
04/05/2020;1236;TURKEY;Turkish;8;4;9;7;7;6;6;7;5;9;6;9;8;10;9;60;20;20;5;6;9;8;7;10;10;5;5;5;5;0;10;9;8;4;2;8;10;9;8;7;9;10;7;7;9;9;9;10;6;5;5;3;9;6;7;3;7;6;5;9;9;3;0;6;5;1;0;6;7;50;50;5;16;7;125;300;7;2;;38;3;8;6;Ev kadını ;7;1;1;1;213;0
04/05/2020;1328;TURKEY;Turkish;10;0;6;0;10;9;10;10;6;10;10;10;0;2;0;50;15;35;6;5;0;1;1;1;3;0;0;0;0;6;2;8;3;10;1;10;10;10;10;10;8;10;10;9;10;10;6;10;8;9;0;0;10;10;10;10;;7;3;10;9;10;9;10;7;8;8;10;10;0;40;8;16;5;50;300;4;1;;27;3;2;1;;8;2;1;1;213;0
04/05/2020;994;TURKEY;Turkish;10;3;1;10;10;7;7;2;2;9;10;10;10;10;10;75;25;0;5;7;0;0;0;3;3;7;6;8;8;0;8;8;8;1;0;5;9;10;10;10;7;8;8;8;10;10;10;10;7;8;8;1;10;7;10;0;10;8;0;9;6;3;0;5;2;0;0;0;9;20;70;6;9;7;150;3;4;1;;57;3;9;2;;7;1;1;1;213;0
04/05/2020;1770;TURKEY;Turkish;7;2;10;9;10;7;7;7;8;10;5;2;1;10;10;50;50;0;5;7;0;3;0;7;5;8;2;2;2;3;10;10;10;0;0;5;8;10;9;5;5;9;7;5;9;7;8;9;9;8;6;3;7;9;2;5;0;0;9;8;10;0;0;1;9;1;0;0;8;50;60;5;11;7;25;3;7;2;;23;2;0;4;;5;1;1;1;213;0
04/05/2020;2590;TURKEY;Turkish;0;0;8;10;10;10;10;10;10;10;10;10;10;10;10;8;46;46;8;5;0;0;0;5;0;3;1;1;1;0;10;10;10;0;0;3;10;10;4;0;6;5;6;4;9;8;8;10;10;7;3;1;5;7;2;1;5;8;0;9;10;10;0;8;9;0;0;0;10;80;80;5;9;5;25;300;7;2;;21;2;0;1;;8;1;1;1;213;0
04/05/2020;802;TURKEY;Turkish;7;1;6;9;10;8;8;10;8;10;10;10;6;10;6;100;0;0;6;7;4;3;2;8;6;0;0;0;0;3;8;7;9;0;2;8;6;9;7;4;6;9;6;8;8;7;8;9;8;8;6;1;8;6;4;4;4;4;1;8;8;6;0;3;6;3;3;1;6;20;40;7;12;9;50;300;4;1;;55;3;2;1;;6;2;1;1;213;0
04/05/2020;837;TURKEY;Turkish;6;8;5;7;9;6;7;7;1;9;10;10;6;10;9;100;0;0;6;5;0;0;0;1;0;0;0;0;0;2;10;8;9;0;1;6;8;8;7;0;6;4;7;6;8;8;10;6;6;4;8;3;8;5;5;5;7;6;1;7;7;1;0;5;6;5;8;5;6;30;20;0;9;9;25;3;7;1;;28;1;0;4;;5;1;1;2;213;0
04/05/2020;463;TURKEY;Turkish;10;0;10;10;10;10;10;10;0;0;10;10;10;10;10;100;0;0;5;10;10;10;10;10;10;10;0;0;0;10;10;10;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;10;10;0;0;10;10;0;10;10;10;100;100;9;5;10;50;300;18;1;;46;3;3;1;;7;1;1;2;213;0
04/05/2020;695;TURKEY;Turkish;10;9;7;6;6;10;8;7;7;9;10;10;10;10;8;50;50;0;3;5;0;2;0;0;0;10;10;10;10;10;8;8;7;0;3;8;10;10;8;2;2;10;10;1;3;0;7;6;7;7;4;9;5;6;5;0;10;4;4;8;7;1;0;3;3;3;6;10;10;70;60;5;3;6;125;300;4;1;;29;1;0;2;;6;1;1;1;213;0
04/05/2020;1062;TURKEY;Turkish;10;0;10;10;10;8;9;10;10;9;10;10;10;10;10;90;5;5;8;5;8;8;7;8;6;10;8;9;9;8;8;8;9;0;0;0;10;10;10;8;10;10;7;7;7;6;7;7;7;5;9;1;9;8;9;7;8;7;0;8;7;4;0;5;10;5;5;5;5;50;90;5;7;7;25;3;4;1;;77;3;4;5;;6;2;1;2;213;0
04/05/2020;1268;TURKEY;Turkish;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;60;20;20;6;7;0;0;0;0;0;7;3;8;0;0;10;10;10;0;0;5;5;8;7;10;10;10;8;4;6;5;9;7;10;10;8;3;10;0;7;7;10;5;1;5;7;7;0;7;10;10;8;4;5;100;70;4;6;5;;1;4;2;;21;1;0;1;;7;1;1;1;213;0
04/05/2020;1258;TURKEY;Turkish;8;7;6;10;10;9;8;9;8;8;9;9;9;9;9;50;25;25;6;6;8;8;6;9;10;8;7;6;7;5;7;7;6;2;4;7;8;10;6;8;8;9;8;8;5;6;5;9;9;8;7;8;8;8;5;5;5;5;1;9;9;6;0;5;5;4;6;6;6;40;50;9;16;7;100;300;4;1;;22;1;0;4;;6;1;1;2;213;0
04/05/2020;685;TURKEY;Turkish;5;8;3;4;8;10;10;10;10;10;10;10;10;10;10;50;0;50;0;3;0;0;0;0;0;5;5;5;6;10;10;3;5;3;5;10;10;10;10;10;10;10;0;10;10;10;9;8;10;1;10;10;5;10;10;10;10;10;10;10;5;5;5;3;8;4;4;6;3;40;60;5;10;0;;;;2;;75;3;7;6;Ev hanımı ;6;2;1;2;213;0
04/05/2020;4339;TURKEY;Turkish;9;9;8;10;10;10;10;10;10;10;9;9;8;10;10;20;80;0;9;8;1;4;2;3;5;4;2;2;1;1;9;9;1;0;0;3;7;9;9;8;8;9;8;9;7;6;8;8;8;8;3;2;7;2;2;2;8;3;0;9;7;6;0;2;4;3;3;1;10;60;60;8;16;8;25;3;7;2;;47;3;4;1;;5;2;1;1;213;0
04/05/2020;1513;TURKEY;Turkish;7;2;9;10;10;5;5;10;10;9;9;10;10;10;10;34;33;33;8;7;0;0;0;5;5;0;0;0;0;1;10;10;10;1;1;0;7;9;9;6;1;7;9;6;9;9;8;10;10;10;1;9;10;5;10;1;1;2;0;6;8;0;0;1;1;9;0;7;6;50;50;5;16;8;45;3;7;1;;26;3;0;1;;4;1;1;1;213;0
04/05/2020;1471;TURKEY;Turkish;10;0;10;10;10;9;10;10;10;10;10;10;10;10;10;20;30;50;2;4;0;0;0;5;0;0;0;6;5;0;10;10;10;5;0;7;6;10;5;3;1;7;7;7;5;6;7;10;5;8;7;1;10;1;10;0;10;5;5;10;7;0;0;0;0;0;0;0;6;70;50;5;1;10;25;32;2;1;;23;1;0;1;;6;1;1;2;213;0
04/05/2020;1252;TURKEY;Turkish;10;0;10;8;10;10;10;10;10;10;10;10;10;10;10;50;0;50;4;3;5;5;5;6;5;9;5;10;7;1;10;10;10;1;1;7;9;10;7;5;10;10;2;3;6;5;7;7;8;7;1;1;8;4;5;1;5;5;5;10;8;5;1;6;8;1;5;6;10;60;80;2;9;5;;;;2;;40;1;0;3;;4;1;1;2;213;0
04/05/2020;1195;TURKEY;Turkish;10;1;9;7;8;10;10;10;9;10;6;6;5;7;6;75;25;0;4;7;6;6;6;6;4;6;5;4;5;8;10;10;9;6;6;7;7;9;8;7;7;6;8;8;9;9;10;10;9;9;3;9;10;4;8;6;8;8;3;10;10;9;0;7;4;7;6;6;9;60;80;7;12;7;25;300;4;1;;50;3;8;6;Ticaret ;7;1;1;1;213;0
04/05/2020;955;TURKEY;Turkish;9;1;9;9;9;8;8;10;3;10;10;10;10;10;10;80;10;10;4;5;0;0;0;9;4;2;2;2;2;2;10;10;10;1;0;8;7;4;7;6;6;6;6;6;9;9;7;9;6;7;2;1;8;2;6;2;6;3;8;8;8;8;2;8;10;1;9;9;6;80;80;5;16;10;25;3;7;1;;30;3;0;3;;5;2;1;2;213;0
04/05/2020;597;TURKEY;Turkish;2;4;5;7;6;6;6;6;6;6;9;9;9;9;9;89;10;1;5;5;5;5;5;5;5;5;7;5;5;7;6;8;9;5;3;5;7;8;8;9;1;8;6;8;7;7;8;8;5;7;8;3;7;5;5;4;7;5;1;5;7;7;0;5;0;0;0;0;7;50;50;5;15;6;50;300;4;1;;19;1;0;1;;6;1;1;1;213;0
04/05/2020;982;TURKEY;Turkish;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;90;0;10;6;6;0;0;0;7;1;6;6;7;6;8;10;10;10;0;0;10;10;10;10;3;10;8;2;10;7;7;9;10;10;10;0;0;10;4;6;0;0;6;0;7;6;0;0;1;6;2;0;0;7;40;80;1;16;8;25;300;4;1;;59;3;2;5;;6;1;1;2;213;0
04/05/2020;444;TURKEY;Turkish;8;1;8;8;10;6;7;9;2;6;9;9;7;10;7;75;15;10;6;8;4;4;2;4;3;5;6;8;6;6;7;7;7;3;2;6;7;10;8;7;9;10;7;7;7;7;7;9;9;8;7;4;8;6;6;0;10;5;0;9;7;5;0;3;4;1;4;5;9;60;60;3;16;9;25;300;4;1;;28;1;0;6;Korona'dan dolayı iş yeri geçici olarak kapatıldı;6;1;1;1;213;0
04/05/2020;1465;TURKEY;Turkish;10;3;9;10;10;10;10;10;3;6;7;10;10;10;10;80;15;5;7;6;10;5;4;10;10;0;0;0;0;0;10;10;10;3;0;7;8;9;10;4;6;9;10;9;10;10;10;10;8;9;0;8;10;9;2;8;10;4;0;10;6;1;0;0;1;0;1;2;10;30;30;5;9;10;25;300;3;1;;18;1;0;4;;7;1;1;1;213;0
