RecordDate,Duration_sec,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,marit_status_other,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2
30.04.2020 15:02:44,768,CROATIA,HR,3,0,2,5,7,8,9,10,8,9,5,5,5,5,5,50,50,0,8,8,3,3,4,10,10,6,6,6,6,0,10,10,10,0,3,10,10,10,10,10,10,10,10,10,9,9,9,10,7,9,8,5,10,8,6,6,0,9,0,8,10,8,0,8,1,0,6,2,10,0,10,8,12,8,25,3,7,1,,31,3,,2,1,,3,1,1,1,213,0
30.04.2020 15:02:54,716,CROATIA,HR,10,3,10,10,10,0,0,10,0,10,10,5,0,10,10,100,0,0,5,5,5,5,5,5,0,10,6,10,10,0,10,10,10,0,0,10,10,10,10,8,10,10,3,0,10,6,8,7,0,5,7,0,10,0,0,0,5,5,0,10,10,5,0,5,0,0,0,5,10,0,10,5,5,5,50,3,4,1,,28,3,,1,1,,7,2,1,1,213,0
30.04.2020 15:03:01,842,CROATIA,HR,9,2,9,10,10,10,5,9,7,10,10,10,10,10,10,99,0,1,9,8,0,5,0,10,2,4,0,0,0,8,10,10,10,0,4,9,5,8,5,0,10,8,10,10,9,9,9,9,9,9,1,5,9,5,5,2,5,5,2,10,8,2,0,7,5,5,8,9,8,70,90,5,11,8,25,300,7,2,,22,1,,0,4,,3,1,1,1,213,0
30.04.2020 15:03:14,1276,CROATIA,HR,9,9,9,9,9,0,2,10,2,9,4,4,4,9,6,100,0,0,5,5,0,0,0,0,0,0,0,5,9,1,10,10,9,0,5,10,5,10,10,5,5,10,5,5,9,9,9,9,9,9,8,10,9,1,5,1,5,5,1,9,6,0,5,0,0,9,0,0,0,10,10,7,16,7,50,300,4,1,,37,2,,0,1,,6,2,1,1,213,0
30.04.2020 15:03:19,955,CROATIA,HR,10,1,10,10,10,10,10,10,10,10,9,9,2,10,10,0,70,30,9,7,5,5,5,10,9,0,0,0,0,0,10,10,10,0,0,10,10,10,10,10,10,10,10,9,10,10,10,10,9,10,6,6,10,0,5,0,5,5,0,10,10,5,0,9,9,0,0,9,10,70,70,5,16,10,25,3,7,2,,29,2,,0,1,,6,1,2,1,213,0
30.04.2020 15:03:53,770,CROATIA,HR,9,10,7,8,10,6,4,9,1,6,10,10,7,10,10,33,34,33,4,3,1,5,4,10,10,2,0,0,0,4,9,8,9,1,1,8,6,7,6,2,2,9,7,7,6,6,6,8,7,6,4,8,7,6,6,2,6,3,2,7,3,3,1,7,6,3,6,3,6,20,40,6,4,7,125,300,4,1,,37,NA,NA,0,3,,4,2,1,1,213,0
30.04.2020 15:04:22,1175,CROATIA,HR,7,0,6,8,9,7,10,10,5,10,6,5,2,8,5,50,50,0,2,2,0,5,5,9,5,7,5,5,5,8,8,8,9,0,3,5,6,7,8,6,6,8,8,9,8,8,7,5,5,7,5,3,7,3,5,5,3,5,3,7,7,5,1,5,5,4,5,5,7,30,30,5,14,10,50,300,4,1,,27,2,,0,3,,5,1,1,1,213,0
30.04.2020 15:05:01,742,CROATIA,HR,7,0,9,9,10,5,5,10,0,10,10,10,0,10,10,90,10,0,5,4,5,5,5,5,5,10,0,5,5,7,8,8,8,0,2,5,5,10,5,10,10,10,8,7,5,7,6,9,3,7,8,8,2,5,2,7,5,3,5,7,5,2,2,5,5,3,2,2,5,90,70,5,10,7,25,3,7,1,,33,3,,0,1,,5,1,1,1,213,0
30.04.2020 15:06:03,991,CROATIA,HR,10,7,10,10,10,10,10,10,10,10,7,7,0,5,7,0,100,0,5,5,0,5,0,10,5,10,10,10,10,5,10,10,10,0,5,5,5,8,5,5,8,10,8,10,10,10,10,10,7,5,5,5,10,5,5,0,0,5,5,10,10,5,0,0,0,0,0,0,0,0,0,5,16,8,50,300,7,1,,32,2,,0,3,,8,1,1,1,213,0
30.04.2020 15:06:34,580,CROATIA,HR,10,3,10,5,10,8,9,8,5,5,10,10,8,10,10,0,100,0,5,6,0,5,5,10,0,0,0,0,0,10,10,10,10,0,5,5,5,5,5,5,5,7,10,10,5,5,7,10,5,5,5,0,0,NA,5,5,5,2,3,5,5,2,5,5,5,5,5,5,5,30,30,5,16,9,50,3,7,1,,37,1,,0,1,,6,1,2,2,213,0
30.04.2020 15:07:21,747,CROATIA,HR,10,6,10,10,5,5,5,10,0,5,10,10,10,10,10,5,95,0,5,5,5,5,5,10,5,2,0,0,0,5,10,10,10,0,5,5,5,10,10,0,5,10,5,5,5,5,5,8,5,10,5,2,5,5,5,1,5,5,0,10,6,9,0,6,6,0,0,0,10,50,70,5,16,5,50,3,4,2,,33,3,,2,3,,8,1,1,1,213,0
30.04.2020 15:08:53,787,CROATIA,HR,6,8,8,8,10,10,10,10,7,10,8,5,8,8,4,100,0,0,5,7,0,2,1,10,5,5,2,5,7,0,10,7,9,0,0,8,6,10,7,9,4,7,7,5,5,9,7,7,0,8,9,3,8,0,0,2,0,5,2,8,4,0,0,6,7,0,0,2,5,60,40,5,11,7,25,3,3,1,,28,3,,0,1,,6,1,1,1,213,0
30.04.2020 15:11:31,1789,CROATIA,HR,2,5,8,8,8,5,7,7,7,9,8,10,5,10,7,30,70,0,6,5,2,2,0,10,7,5,1,5,5,5,9,8,8,0,2,8,8,9,8,5,5,5,8,8,8,8,8,5,4,10,3,5,8,7,5,2,7,5,3,8,7,1,2,1,2,1,5,5,7,50,50,5,16,6,25,3,7,1,,33,3,,1,3,,6,2,1,1,213,0
30.04.2020 15:11:58,2708,CROATIA,HR,9,1,9,8,10,9,9,10,9,10,10,9,9,9,10,10,80,10,9,8,9,9,9,10,9,5,5,5,8,5,9,5,8,5,3,7,8,5,8,5,5,5,8,9,9,9,9,9,8,8,3,7,5,3,5,3,5,6,6,8,6,7,2,7,5,4,8,7,5,20,50,4,9,9,50,300,4,1,,20,2,,0,4,,4,2,1,1,213,10
30.04.2020 15:14:05,1033,CROATIA,HR,8,2,7,6,9,8,8,10,5,7,7,8,6,9,8,40,40,20,3,4,5,5,5,10,8,0,0,0,0,7,9,8,8,2,5,10,6,9,6,7,7,9,7,7,6,8,7,8,5,6,6,4,7,6,3,3,7,6,3,8,4,5,2,9,8,5,4,6,8,40,20,6,5,6,25,3,7,1,,24,1,,0,4,,5,1,1,1,213,0
30.04.2020 15:16:15,847,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,5,5,5,10,100,100,100,5,5,5,5,5,5,5,10,5,6,6,5,10,10,10,5,5,10,10,10,10,5,5,2,10,5,7,5,7,10,10,10,5,0,5,5,5,5,5,5,5,7,5,5,5,5,5,7,5,5,7,40,70,0,16,10,50,300,4,2,,35,3,,2,1,,5,1,1,1,213,0
30.04.2020 15:24:16,3413,CROATIA,HR,10,1,10,8,9,7,9,10,5,8,5,5,4,8,9,50,30,20,7,7,1,5,7,9,5,9,4,5,7,5,10,10,10,0,2,4,7,9,8,0,3,9,7,6,6,6,7,5,7,7,4,2,6,2,4,5,2,4,2,8,6,3,0,3,2,1,0,4,7,60,70,5,4,8,50,300,7,2,,29,3,,2,1,,6,2,1,1,213,0
30.04.2020 15:27:39,953,CROATIA,HR,9,2,8,7,8,6,8,10,7,8,6,7,5,7,8,70,30,0,5,6,5,6,4,10,5,5,2,1,2,2,10,9,7,1,4,8,9,9,8,7,9,9,8,9,6,8,8,6,5,7,5,2,7,5,5,3,7,3,4,7,5,6,0,5,3,3,5,2,7,10,20,7,5,7,50,3,2,1,,38,3,,3,1,,5,1,2,1,213,0
30.04.2020 15:28:56,2378,CROATIA,HR,7,5,7,8,9,10,10,8,2,8,5,9,8,8,10,80,10,10,7,3,0,0,2,8,5,5,2,5,7,7,8,8,6,0,5,8,8,8,6,5,8,7,3,5,6,5,5,6,3,5,6,7,4,5,0,5,0,3,7,9,6,5,3,6,5,3,7,6,8,70,70,3,10,9,50,3,7,1,,28,1,,0,3,,5,2,1,1,213,0
30.04.2020 15:34:54,834,CROATIA,HR,10,9,10,7,10,10,10,10,10,10,9,10,10,10,10,100,0,0,5,5,10,5,5,10,5,5,0,7,5,0,10,10,10,10,0,10,10,10,10,0,10,0,10,10,8,9,8,9,0,9,4,0,10,5,5,0,5,5,5,10,10,5,10,5,5,5,0,5,10,10,30,1,9,8,50,300,4,1,,32,1,,0,3,,6,1,1,1,213,0
30.04.2020 15:39:31,1162,CROATIA,HR,10,3,10,10,10,10,10,9,7,10,10,7,6,7,10,20,35,45,4,4,6,6,4,7,6,1,1,0,3,5,8,8,6,0,5,6,6,6,5,4,8,6,4,5,5,6,5,6,5,5,6,6,4,3,5,4,4,6,4,5,6,5,2,7,6,4,5,5,6,0,10,4,10,5,25,3,7,1,,29,1,,0,4,,8,2,1,1,213,0
30.04.2020 15:40:10,2035,CROATIA,HR,6,9,8,8,6,8,9,10,3,7,6,6,5,9,9,80,10,10,7,7,9,7,6,10,9,3,7,9,8,8,8,9,5,1,5,8,6,7,4,6,6,7,7,8,8,8,8,8,6,6,3,7,4,4,5,7,5,6,1,8,8,7,3,6,5,7,8,7,5,50,70,3,10,8,25,300,7,1,,38,3,,1,1,,5,2,1,1,213,0
30.04.2020 15:41:06,648,CROATIA,HR,9,0,3,9,7,10,8,9,9,9,5,5,0,6,5,90,8,2,2,3,5,5,5,5,5,5,5,5,5,5,7,10,8,0,5,8,8,10,10,5,7,6,9,9,7,7,7,7,5,8,7,7,5,0,5,0,7,5,5,5,7,5,0,5,8,2,5,6,5,0,0,5,16,10,50,300,4,1,,23,1,,0,3,,3,1,1,1,213,0
30.04.2020 15:49:41,1025,CROATIA,HR,10,0,10,10,10,10,10,10,8,10,10,10,7,10,10,100,0,0,8,5,0,0,0,5,0,5,0,0,0,10,10,10,10,5,0,10,8,10,10,0,10,10,10,10,7,7,7,7,6,6,7,8,7,0,5,5,4,0,5,10,8,10,0,5,7,3,0,5,8,0,10,5,1,9,50,300,4,2,,36,3,,0,1,,6,1,1,1,213,0
30.04.2020 15:50:02,1213,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,40,50,10,10,7,8,10,8,10,8,7,0,0,0,7,10,10,10,0,0,10,10,10,10,7,10,10,7,10,9,6,5,6,6,9,3,1,6,0,1,2,5,2,3,6,6,4,6,6,6,6,6,6,6,0,10,8,12,10,50,3,7,1,,34,1,,0,1,,6,2,1,1,213,0
30.04.2020 15:55:40,2363,CROATIA,HR,0,8,5,8,5,4,5,7,1,8,5,4,0,5,7,95,5,0,9,9,5,10,6,10,10,9,10,9,8,5,10,8,8,0,1,8,5,9,8,5,7,5,8,5,8,8,8,7,8,9,7,2,7,4,5,5,5,5,3,6,6,4,2,9,5,3,6,6,6,0,10,5,6,9,50,300,4,1,,38,1,,0,1,,5,1,1,1,213,0
30.04.2020 15:59:09,1408,CROATIA,HR,2,6,2,5,10,8,10,6,0,10,6,5,9,7,6,100,0,0,9,8,0,8,8,10,10,5,5,5,5,4,10,10,10,3,1,10,6,10,7,6,10,10,8,6,6,6,9,9,8,9,4,1,4,0,8,5,8,6,5,10,8,0,0,0,4,0,0,5,8,10,10,5,11,8,25,3,7,1,,21,1,,0,4,,5,1,1,1,213,0
30.04.2020 16:00:12,711,CROATIA,HR,10,0,10,10,10,10,10,10,8,10,10,10,10,10,10,30,30,40,5,5,8,8,8,10,8,10,8,8,8,0,10,10,10,0,0,10,10,10,10,5,7,10,10,10,7,8,8,8,5,9,5,0,7,5,0,0,5,5,5,5,5,0,5,5,5,0,3,4,5,0,10,9,9,7,50,3,8,2,,18,2,,0,3,,4,1,1,2,213,0
30.04.2020 16:09:14,1759,CROATIA,HR,9,2,9,6,3,4,4,7,4,8,5,2,4,5,5,65,35,0,6,5,5,6,6,10,8,3,3,3,3,5,8,7,7,5,5,8,7,9,6,6,7,7,6,5,6,5,5,6,6,6,7,5,5,7,5,0,4,3,2,10,7,6,0,5,3,1,5,5,10,20,40,7,6,7,25,3,4,1,,21,1,,0,4,,6,2,1,1,213,0
30.04.2020 16:11:29,796,CROATIA,HR,9,5,5,8,8,5,8,8,6,10,6,5,4,5,9,0,100,0,8,8,3,5,3,10,7,3,1,1,1,9,10,10,10,1,3,9,9,8,3,5,9,2,9,8,5,5,8,8,8,7,5,8,6,2,5,2,5,5,1,5,8,5,0,7,5,2,5,8,5,10,10,5,16,6,50,3,8,1,,25,2,,0,1,,6,1,1,1,213,0
30.04.2020 16:12:19,626,CROATIA,HR,7,4,5,5,9,5,10,6,10,9,10,0,10,2,8,10,60,30,6,5,5,9,5,10,9,7,5,5,9,1,10,9,9,0,1,8,5,8,9,5,5,9,9,7,7,9,5,10,5,8,8,5,8,0,5,2,5,5,0,8,5,6,0,5,0,5,5,5,5,50,40,2,16,8,50,300,4,1,,22,2,,0,1,,7,1,1,1,213,0
30.04.2020 16:27:17,980,CROATIA,HR,9,2,8,6,8,5,5,9,5,9,9,7,6,9,9,0,100,0,4,5,1,1,1,9,6,10,0,10,5,5,9,9,9,1,5,6,2,8,6,5,5,8,5,6,3,7,5,5,6,6,5,1,5,2,5,5,5,5,5,7,5,5,0,4,6,3,4,5,6,10,20,5,12,9,50,3,7,1,,35,2,,0,1,,5,1,1,1,213,0
30.04.2020 16:30:26,893,CROATIA,HR,10,3,9,6,10,9,10,10,9,10,9,10,4,10,10,50,30,20,5,5,2,5,5,2,5,10,5,10,5,5,10,5,10,5,10,5,5,10,10,10,5,10,10,10,10,10,5,10,10,10,10,0,10,5,10,10,10,10,5,10,10,5,0,10,5,5,10,10,5,50,50,5,6,10,50,300,16,1,,30,2,,0,1,,4,1,1,1,213,10
30.04.2020 16:37:18,1174,CROATIA,HR,10,5,8,8,10,8,8,6,4,7,0,5,0,5,7,50,50,0,3,5,6,6,6,10,9,10,5,8,8,6,10,8,10,2,5,8,7,8,8,5,7,10,10,10,6,7,5,10,4,7,5,7,8,5,5,2,5,5,3,10,8,6,1,7,5,3,5,5,8,20,20,5,4,5,25,3,7,1,,23,2,,0,4,,6,2,1,1,213,0
30.04.2020 16:38:27,1496,CROATIA,HR,7,7,5,10,7,0,0,0,0,5,0,0,0,0,0,100,0,0,0,5,5,5,5,10,7,0,0,10,10,10,10,10,10,0,0,10,10,10,10,5,10,10,10,10,7,7,7,10,10,7,5,5,7,10,5,0,5,0,0,10,10,10,0,10,0,0,5,10,10,0,0,4,6,5,50,300,4,1,,32,1,,0,3,,9,1,1,1,213,0
30.04.2020 16:41:57,647,CROATIA,HR,4,7,9,5,1,5,5,10,5,8,0,0,0,0,10,50,25,25,8,5,5,5,5,4,4,9,10,10,10,0,9,10,9,0,0,5,8,10,5,5,5,5,5,5,5,5,5,8,9,9,0,0,5,2,2,5,1,1,3,5,5,5,5,0,0,5,5,5,0,20,10,0,1,5,2508,300,8,2,,40,3,,4,6,,6,1,1,1,213,0
30.04.2020 17:23:19,854,CROATIA,HR,10,1,10,10,10,7,5,10,4,10,10,10,8,9,8,0,100,0,7,8,2,5,5,10,6,6,0,0,1,2,10,10,10,0,0,5,8,10,9,2,9,10,9,9,9,10,9,9,8,8,3,10,10,3,0,5,5,5,0,10,8,3,0,5,3,2,1,2,6,50,50,6,16,4,50,3,8,2,,54,3,,2,1,,4,2,1,1,213,0
30.04.2020 17:24:12,1175,CROATIA,HR,5,0,0,5,5,5,5,5,0,10,5,5,0,5,10,100,0,0,5,5,3,3,3,10,10,5,8,5,8,8,10,8,8,0,8,8,5,10,10,8,5,8,8,7,5,6,7,10,5,5,7,8,8,2,5,8,5,5,10,5,5,0,5,2,2,5,0,2,5,50,40,7,7,6,25,3,7,1,,57,3,,3,1,,7,1,1,2,213,0
30.04.2020 17:24:34,1311,CROATIA,HR,10,1,10,9,10,10,10,10,3,10,9,9,1,9,9,50,50,0,6,7,0,0,0,10,0,6,6,6,6,2,10,10,10,0,0,8,6,8,8,0,7,10,6,5,7,5,7,10,7,10,5,5,10,2,2,5,5,6,2,5,5,0,0,5,5,0,0,0,0,20,30,3,16,6,25,3,7,2,,65,3,,2,5,,8,1,1,1,213,0
30.04.2020 17:31:53,774,CROATIA,HR,7,1,6,5,9,6,8,9,7,5,4,3,3,4,3,90,10,0,4,4,0,3,1,5,0,4,2,4,3,3,8,8,6,1,3,7,5,9,9,8,8,9,7,8,7,8,7,6,3,8,9,3,6,7,9,4,6,8,6,9,9,2,2,9,4,3,10,10,9,30,20,1,3,7,25,3,7,1,,54,1,,0,1,,5,1,2,2,213,0
30.04.2020 17:41:30,569,CROATIA,HR,10,10,5,7,10,10,10,10,10,10,0,6,10,10,10,50,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,9,10,10,10,10,0,0,10,5,0,10,0,10,10,3,0,2,1,0,10,0,0,2,2,1,1,2,2,1,7,4,3,10,30,0,2,2,50,9000,16,1,,23,1,,0,1,,11,1,1,1,213,0
30.04.2020 17:46:18,934,CROATIA,HR,10,2,9,10,10,9,10,10,10,10,10,9,7,9,9,50,30,20,5,6,5,5,5,0,2,9,8,9,8,0,10,10,10,0,2,10,5,10,10,10,10,10,5,6,8,8,8,8,8,8,5,2,9,8,6,2,6,5,5,10,7,5,2,8,9,8,5,6,9,10,10,2,3,5,50,3,7,1,,65,1,,2,5,,10,2,1,NA,213,0
30.04.2020 17:46:57,903,CROATIA,HR,10,2,10,10,10,6,10,10,6,9,10,8,8,10,8,90,5,5,9,10,4,9,8,10,9,4,0,0,1,7,10,10,10,0,0,9,7,10,8,2,1,10,10,10,10,10,10,10,4,10,9,3,10,8,10,0,10,7,4,10,10,2,0,10,6,10,0,0,10,10,10,7,1,9,50,300,4,2,,59,1,,2,5,,5,1,1,1,213,8
30.04.2020 17:47:03,1648,CROATIA,HR,10,0,10,10,10,10,10,10,5,10,10,10,7,9,10,70,30,0,5,7,2,8,5,5,8,0,5,6,6,0,9,9,9,0,0,5,10,9,8,1,8,10,5,6,7,8,8,9,2,2,10,8,5,5,5,10,5,5,5,8,6,5,0,7,9,2,7,7,8,70,30,2,15,8,50,300,4,1,,75,2,,2,5,,5,1,1,1,213,10
30.04.2020 17:48:08,1564,CROATIA,HR,10,1,10,10,10,0,10,10,9,10,10,10,0,10,10,20,60,20,5,5,9,9,10,10,10,0,0,0,0,8,10,10,10,0,5,10,10,10,10,10,10,8,10,8,10,10,9,10,5,8,2,5,7,0,0,0,0,0,0,10,10,5,0,5,7,0,1,0,10,70,70,5,9,7,50,1,4,2,,75,4,widow,0,5,,6,2,1,1,213,0
30.04.2020 17:52:22,1263,CROATIA,HR,10,0,9,10,10,10,10,10,8,9,9,8,8,9,9,20,70,10,5,2,5,10,8,10,10,5,6,5,6,5,10,10,10,9,5,10,6,8,5,5,5,8,4,5,9,9,9,8,4,9,5,5,7,5,3,2,5,5,7,7,6,5,5,7,8,5,6,6,7,10,10,6,16,3,50,300,4,1,,62,3,,2,5,,10,1,1,1,213,0
30.04.2020 17:53:30,1551,CROATIA,HR,7,1,5,9,10,7,6,9,5,10,8,8,5,10,7,100,0,0,6,5,0,0,2,10,6,0,0,0,0,3,10,10,10,0,10,10,9,10,8,8,5,10,4,5,6,8,7,5,8,7,4,3,6,0,2,2,2,5,0,10,8,0,0,0,0,2,5,5,8,30,50,6,12,7,25,3,4,1,,51,1,,0,1,,7,2,1,1,213,0
30.04.2020 17:57:19,1017,CROATIA,HR,8,8,10,8,10,10,10,10,10,10,10,7,0,10,8,40,40,20,5,5,4,5,5,10,5,9,9,9,9,0,10,10,10,0,0,10,10,10,10,10,10,10,5,4,10,10,10,10,9,8,3,2,9,0,5,0,9,5,0,10,10,5,0,10,10,0,10,10,10,20,20,1,16,8,50,900,16,2,,64,3,,2,1,,4,1,1,1,213,10
30.04.2020 18:00:13,883,CROATIA,HR,2,0,2,9,10,9,9,9,3,8,4,3,1,8,8,50,50,0,7,4,3,6,2,4,1,6,0,3,3,2,10,9,8,2,2,8,3,8,9,3,9,6,9,8,5,8,5,7,3,3,8,7,3,2,1,0,1,2,1,3,3,2,2,4,1,7,5,5,6,50,50,2,1,6,25,3,7,1,,50,3,,2,1,,6,2,1,1,213,0
30.04.2020 18:03:43,1910,CROATIA,HR,10,0,10,10,10,10,10,10,9,10,10,10,8,10,10,50,50,0,5,8,5,NA,5,10,6,0,0,0,0,8,10,10,NA,0,8,10,8,10,10,6,5,5,6,NA,10,10,7,10,10,8,7,0,10,2,NA,8,10,7,6,10,10,0,0,10,7,0,7,7,10,50,50,0,7,7,25,1,2,2,,63,3,,1,5,,4,2,2,1,213,0
30.04.2020 18:08:15,844,CROATIA,HR,8,4,2,10,9,5,5,10,9,9,0,0,0,0,0,0,100,0,2,4,2,5,2,10,2,8,5,5,5,1,10,9,10,0,1,8,9,8,9,2,8,9,6,5,8,8,8,8,6,8,4,4,8,2,4,2,6,8,2,8,5,5,0,3,5,1,1,6,8,10,20,4,3,8,50,3,7,1,,23,1,,0,1,,5,2,1,1,213,0
30.04.2020 18:10:03,3995,CROATIA,HR,0,7,0,0,0,0,0,10,0,10,10,5,5,10,5,100,0,0,3,3,0,0,0,5,0,0,0,0,0,5,10,10,10,0,0,5,0,10,5,5,10,5,10,10,10,10,10,10,7,10,5,5,5,5,0,0,0,0,0,10,10,10,0,0,0,0,0,0,10,30,30,7,11,10,50,100,4,1,,21,1,,0,1,,7,1,1,1,213,0
30.04.2020 18:14:24,1087,CROATIA,HR,5,5,0,9,10,8,8,8,8,8,5,5,5,5,3,0,100,0,7,7,5,5,5,7,7,9,9,9,8,5,8,8,8,2,2,8,8,8,8,5,1,8,8,8,8,8,8,8,7,8,5,6,8,5,5,5,8,6,0,9,9,5,0,9,9,2,9,5,9,50,50,1,10,8,50,100,4,1,,71,3,,1,5,,4,1,2,1,213,9
30.04.2020 18:16:33,872,CROATIA,HR,10,8,10,9,10,10,10,10,5,7,6,4,7,6,2,80,10,10,2,5,3,5,5,5,0,0,0,0,0,5,10,5,10,0,5,10,5,10,5,5,5,5,10,10,10,10,1,10,10,10,5,2,10,8,10,5,9,9,5,5,8,0,0,10,1,3,5,9,10,50,50,5,14,10,50,300,4,1,,20,2,,0,3,,7,1,1,1,213,0
30.04.2020 18:17:28,1248,CROATIA,HR,5,5,6,10,5,8,8,8,9,10,5,6,5,8,10,90,5,5,8,6,5,8,7,10,8,10,6,10,10,5,10,10,10,0,2,8,8,10,8,5,8,8,8,5,6,5,5,7,5,7,8,1,5,1,5,5,5,5,0,10,6,5,0,5,5,5,5,5,8,10,10,5,16,5,50,300,4,2,,27,2,,0,1,,7,1,1,1,213,0
30.04.2020 18:23:14,1081,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,10,10,8,10,10,0,100,0,6,5,8,7,7,10,8,5,5,5,5,5,10,10,10,1,1,9,8,10,9,7,5,3,8,8,7,7,8,9,8,8,4,3,6,5,5,5,5,5,5,9,8,5,1,8,8,2,8,8,9,10,30,5,11,7,50,300,4,2,,50,3,,2,1,,7,2,1,1,213,0
30.04.2020 18:24:02,836,CROATIA,HR,10,1,10,10,10,10,10,9,7,10,5,8,5,10,10,50,50,0,9,8,8,10,8,10,8,10,7,10,10,8,10,10,10,0,5,8,10,10,10,9,10,10,8,8,5,6,6,10,8,8,8,8,7,4,5,4,5,5,2,7,4,4,3,5,5,7,5,5,7,20,50,8,5,9,25,1,7,2,,52,3,,2,1,,3,2,1,1,213,0
30.04.2020 18:25:42,1299,CROATIA,HR,10,0,9,10,10,10,10,10,6,10,10,10,5,10,10,0,50,50,9,8,4,8,7,10,10,2,3,1,3,0,10,10,10,0,1,6,10,10,10,5,6,10,7,7,8,8,8,9,8,10,8,0,10,0,10,0,10,7,0,10,10,3,0,10,9,0,5,9,9,30,50,3,16,9,50,300,4,2,,61,2,,2,5,,6,1,1,1,213,0
30.04.2020 18:43:09,1412,CROATIA,HR,10,9,10,9,10,5,5,10,5,10,10,10,0,10,10,0,70,30,6,7,5,5,5,10,5,8,5,8,7,2,9,9,9,2,2,10,1,10,5,10,10,10,8,7,8,9,9,9,7,8,7,0,6,2,2,2,5,2,3,10,9,0,0,5,5,2,1,5,10,10,10,5,3,8,25,300,7,1,,53,3,,2,3,,5,1,1,1,213,0
30.04.2020 18:43:27,674,CROATIA,HR,10,2,9,10,10,5,5,10,3,10,9,10,8,10,10,50,50,0,8,7,5,5,5,10,7,0,0,0,0,0,10,10,10,5,10,10,8,8,9,5,4,4,8,5,6,8,8,9,7,8,5,5,7,0,0,0,6,5,0,10,10,7,9,6,6,7,9,8,8,20,30,5,11,8,50,3,4,1,,21,2,,0,1,,5,2,1,1,213,0
30.04.2020 18:45:01,936,CROATIA,HR,10,1,10,4,10,10,10,10,2,10,10,10,0,5,10,80,10,10,4,5,5,10,10,10,10,10,5,5,5,10,10,10,10,0,6,10,10,10,10,6,7,10,10,10,10,10,10,10,10,10,6,0,10,0,0,0,0,0,0,10,10,4,0,10,0,0,0,10,5,10,10,5,16,7,50,3,4,1,,27,2,,0,1,,6,1,1,1,213,0
30.04.2020 18:45:54,660,CROATIA,HR,9,3,10,9,10,8,4,10,7,10,10,10,4,10,10,100,0,0,8,5,1,0,0,6,1,7,0,1,5,10,9,10,10,1,5,8,8,8,8,7,7,9,7,5,5,9,8,6,9,10,7,2,8,3,9,10,5,7,10,9,7,6,0,4,0,3,0,2,10,20,30,3,3,7,25,3,7,1,,23,2,,0,4,,4,1,1,1,213,0
30.04.2020 18:46:16,1014,CROATIA,HR,8,10,5,8,10,10,10,10,5,10,10,10,8,10,10,100,0,0,5,3,0,0,0,10,5,8,2,5,5,5,10,10,10,0,0,10,10,10,10,5,5,10,0,0,7,10,10,8,5,5,5,5,5,0,0,5,5,0,0,10,5,0,0,0,5,0,0,5,10,40,50,4,1,8,25,3,NA,1,,54,3,,1,1,,7,1,1,1,213,0
30.04.2020 19:00:48,1101,CROATIA,HR,10,0,10,10,10,10,10,10,10,10,9,10,10,10,9,40,30,30,10,10,5,5,5,10,10,5,5,5,6,5,10,10,10,0,0,10,10,10,10,5,5,10,10,5,10,10,5,10,5,10,5,5,5,5,0,0,10,5,0,5,10,5,5,10,0,0,0,5,10,30,60,5,5,10,50,300,2,1,,27,1,,0,1,,6,1,1,1,213,0
