RecordDate,Duration_sec,Country,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self.control__1,trait_self.control__2,trait_self.control__3,trait_self.control__4,Self.esteem,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,political_ideology,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,AttCheck2,
05/15/2020 02:47:48 PM,1685,Taiwan ,ZH,10,5,5,6,10,9,6,9,10,10,3,2,1,8,10,50,50,0,9,8,5,5,5,10,10,6,5,5,5,4,10,10,8,2,0,10,7,9,9,5,5,5,7,8,7,8,9,10,7,6,7,6,6,3,3,2,7,6,5,10,7,7,5,6,7,2,7,6,6,7,8,5,10,7,1,25,3,4,2,,23,1,0,2,,6,,1,1,213,,
05/15/2020 02:59:15 PM,887,Taiwan ,ZH,9,3,10,10,10,8,8,10,10,10,5,5,5,10,10,50,25,25,5,5,5,5,5,10,10,8,5,5,1,0,5,10,10,1,5,1,1,1,1,1,1,5,5,2,5,8,8,8,7,5,5,5,1,1,1,5,1,5,5,10,10,5,5,5,7,2,5,5,5,1,1,5,3,3,1,25,3,7,1,,24,1,0,1,,9,,1,1,213,,
05/15/2020 03:02:49 PM,1281,Taiwan ,ZH,10,5,9,10,10,5,5,1,1,8,0,4,9,10,10,100,0,0,7,7,5,8,5,10,10,10,5,8,1,9,9,9,8,0,1,5,5,10,8,5,6,10,6,9,8,9,8,9,6,5,7,9,1,0,0,7,5,6,5,7,7,5,1,6,5,4,6,1,5,50,0,5,9,8,1,25,3,7,1,,27,1,0,1,,6,,1,1,213,,
05/15/2020 03:06:59 PM,2303,Taiwan ,ZH,10,0,10,10,10,10,10,10,10,10,5,5,5,10,10,20,40,40,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,22,18,1,8,10,3,25,300,7,1,,44,3,2,1,,6,,1,1,213,,
05/15/2020 03:11:51 PM,1217,Taiwan ,ZH,8,3,5,4,9,8,9,9,5,7,4,2,2,5,6,80,10,10,6,6,6,3,7,9,9,5,5,3,3,4,2,6,8,6,3,7,7,7,7,7,4,7,7,7,8,7,7,9,7,7,8,5,5,6,8,6,6,7,7,7,8,5,7,7,4,3,6,6,6,36,41,7,9,3,3,25,3,4,1,,61,3,2,1,,6,,1,1,213,,
05/15/2020 03:15:08 PM,1587,Taiwan ,ZH,10,0,10,10,10,10,10,10,5,10,5,5,5,10,10,50,25,25,10,8,5,5,5,10,10,5,1,2,1,1,1,10,10,5,10,10,6,10,10,5,5,5,10,10,5,10,10,10,5,5,2,3,3,2,1,1,4,8,1,10,10,7,2,7,8,5,6,6,6,10,16,5,6,8,3,50,33,4,1,,41,3,2,1,,3,,1,1,213,,
05/15/2020 03:16:53 PM,1114,Taiwan ,ZH,5,0,0,5,5,7,0,4,4,4,0,0,0,4,5,50,50,0,3,4,5,5,5,10,7,5,5,0,0,4,5,7,7,3,10,5,0,8,8,8,8,8,3,1,5,3,3,3,6,0,10,6,2,2,0,7,7,0,7,8,5,0,0,5,0,3,0,0,8,50,30,5,11,4,1,50,300,16,2,,36,1,0,1,,6,,1,1,213,,
05/15/2020 03:18:12 PM,1135,Taiwan ,ZH,5,2,6,9,9,8,9,10,9,10,8,10,5,7,10,98,1,1,6,7,5,5,6,10,6,7,7,8,8,8,5,6,6,5,7,7,7,7,7,7,7,8,5,6,5,6,3,7,7,6,2,1,5,2,2,5,5,5,5,4,4,4,4,4,4,4,4,4,5,63,70,8,14,6,1,175,900,8,1,,27,1,0,2,,5,,1,1,213,,
05/15/2020 03:23:17 PM,906,Taiwan ,ZH,10,1,9,9,9,10,9,9,10,10,5,9,5,9,9,75,5,20,6,6,4,5,3,9,8,7,8,4,3,7,9,8,8,5,9,9,9,9,9,4,8,8,9,9,9,7,8,8,7,8,2,9,8,8,6,5,5,7,5,9,8,6,8,8,8,2,8,8,8,36,34,5,4,7,1,25,3,3,2,,56,1,0,5,,6,,1,1,213,,
05/15/2020 03:28:02 PM,1332,Taiwan ,ZH,7,3,5,3,8,8,7,7,7,7,2,4,3,4,4,60,30,10,7,7,7,6,7,9,7,6,3,3,4,7,6,4,6,6,7,6,7,8,8,4,6,7,6,7,8,7,6,6,5,7,6,3,6,6,6,6,5,7,5,6,7,7,7,7,7,7,6,6,7,9,17,6,9,5,3,25,3,4,2,,60,3,2,5,,5,,1,1,213,,
05/15/2020 03:28:12 PM,1253,Taiwan ,ZH,8,1,5,4,9,7,7,7,7,7,2,3,2,4,5,80,15,5,7,8,7,6,6,9,8,3,3,4,5,7,6,6,5,3,6,6,6,7,7,5,5,7,7,7,8,7,6,6,7,6,9,6,7,7,8,7,8,8,2,6,6,5,4,6,8,7,7,7,6,25,57,6,9,4,1,25,3,4,2,,29,1,0,1,,5,,1,1,213,,
05/15/2020 03:36:45 PM,1458,Taiwan ,ZH,10,3,10,10,10,10,10,10,10,10,10,10,5,10,10,20,60,20,10,8,10,5,5,10,10,5,5,4,5,5,0,5,10,5,5,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,5,6,2,2,10,2,5,5,6,10,10,10,5,10,6,5,10,4,6,13,11,6,13,9,3,25,300,4,2,,43,3,1,1,,6,,1,1,213,,
05/15/2020 03:38:02 PM,980,Taiwan ,ZH,6,5,8,10,10,6,7,6,8,8,5,8,3,8,8,100,0,0,6,8,8,6,5,10,8,7,6,7,8,8,5,6,9,2,6,7,5,4,4,5,6,6,9,7,5,5,5,7,6,5,3,9,4,7,3,7,7,5,8,6,5,5,5,5,5,5,5,2,3,28,51,2,16,2,1,50,3,4,2,,39,1,0,1,,5,,1,1,213,,
05/15/2020 03:38:55 PM,1659,Taiwan ,ZH,9,1,5,10,10,10,10,10,5,10,2,10,1,10,10,50,50,0,5,8,5,4,10,10,10,5,1,1,1,6,10,10,10,1,1,8,8,10,9,2,7,7,5,6,10,8,8,6,3,5,6,5,5,1,1,9,2,10,6,8,6,5,4,3,5,4,5,4,4,0,10,5,16,5,3,25,3,4,1,,53,3,3,5,,6,,1,1,213,,
05/15/2020 03:39:36 PM,1758,Taiwan ,ZH,10,10,9,9,10,10,10,9,9,10,8,9,9,9,10,100,0,0,8,8,8,8,8,10,9,7,7,7,7,2,8,8,7,2,2,5,5,5,5,5,5,5,8,9,8,7,8,6,8,8,4,3,7,5,4,4,4,8,5,8,6,4,2,5,3,2,6,1,6,20,37,5,12,9,2,25,3,7,1,,38,2,0,1,,5,,1,1,213,,
05/15/2020 03:42:25 PM,1398,Taiwan ,ZH,9,5,9,9,9,10,10,10,8,10,1,2,1,7,10,60,30,10,9,8,2,5,4,10,10,7,6,5,5,1,8,8,7,5,0,6,5,5,6,5,5,5,9,9,7,8,8,8,5,7,2,2,2,3,3,5,5,5,8,8,8,5,5,6,5,2,5,5,5,14,23,2,11,5,2,25,3,7,1,,35,2,0,1,,3,,1,1,213,,
05/15/2020 03:42:49 PM,1304,Taiwan ,ZH,7,8,10,7,8,8,8,6,7,10,10,9,8,8,9,80,10,10,7,8,8,8,8,8,9,9,7,8,6,9,7,8,9,7,7,8,8,6,8,10,6,9,5,5,4,8,6,6,8,7,8,7,9,6,4,4,5,6,6,5,7,8,7,5,7,7,8,10,7,57,69,7,5,8,1,50,1,4,1,,27,1,0,1,,3,,1,1,213,,
05/15/2020 03:49:56 PM,817,Taiwan ,ZH,6,0,5,0,0,5,5,4,4,0,4,4,0,0,0,35,35,30,7,6,5,5,5,10,10,10,6,5,6,5,5,10,10,5,0,4,6,6,5,5,5,5,9,9,10,10,8,9,5,5,8,9,2,0,5,7,5,7,5,10,7,0,5,5,5,0,1,5,0,86,50,5,16,8,1,50,1800,30,2,,38,1,0,1,,6,,1,1,213,,
05/15/2020 03:54:02 PM,2846,Taiwan ,ZH,9,2,8,8,9,10,10,10,8,9,9,10,9,10,10,80,10,10,2,4,5,7,9,10,10,8,5,6,5,6,5,8,8,4,4,5,5,5,5,5,5,5,2,2,2,2,2,4,5,2,7,9,1,8,1,8,5,1,9,8,8,8,5,7,8,5,6,6,6,72,66,5,3,5,1,50,3,2,2,,36,1,0,1,,8,,1,1,213,,
05/15/2020 04:00:12 PM,781,Taiwan ,ZH,7,7,5,5,5,10,10,10,7,10,5,3,3,5,5,50,40,10,2,5,5,3,5,5,5,0,0,0,0,5,5,5,10,0,0,5,5,5,5,10,10,10,0,0,6,5,5,5,5,7,5,2,0,5,5,0,5,6,5,5,10,0,4,0,0,5,7,5,7,52,53,5,8,5,3,50,3,4,1,,48,3,2,2,,8,,1,1,213,,
05/15/2020 04:04:24 PM,4441,Taiwan ,ZH,8,3,8,7,10,10,10,8,8,7,5,7,0,8,8,70,25,5,4,5,5,5,5,5,5,5,3,2,2,6,8,7,8,5,3,7,3,9,9,5,7,6,5,4,5,4,4,5,4,4,8,5,5,6,5,7,7,6,7,6,5,5,5,5,5,5,5,5,5,50,43,5,6,4,1,25,3,4,1,,28,1,0,1,,6,,1,1,213,,
05/15/2020 04:06:47 PM,965,Taiwan ,ZH,10,5,5,10,10,10,10,10,5,10,10,10,10,10,10,85,10,5,1,1,10,10,5,10,10,10,10,5,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,5,5,5,5,5,5,5,5,100,100,10,7,5,3,250,30,60,1,,44,3,3,6,House keeper,6,,1,1,213,,
05/15/2020 04:08:38 PM,1077,Taiwan ,ZH,10,6,6,10,10,10,10,10,10,10,5,2,1,5,10,80,10,10,5,5,5,5,5,10,6,10,10,10,10,5,5,10,10,5,10,5,5,10,8,8,8,5,5,5,5,8,8,10,10,6,1,1,1,1,1,1,1,1,1,5,5,5,2,5,5,2,2,2,2,1,0,5,16,5,3,50,30,16,1,,28,3,2,6,House keeper,11,,1,1,213,,
05/15/2020 04:08:38 PM,1249,Taiwan ,ZH,8,2,5,8,10,7,8,10,8,10,6,6,6,7,10,60,30,10,1,3,6,7,6,10,10,10,10,10,10,7,10,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,5,3,5,5,6,6,5,3,5,3,5,5,5,5,48,49,5,6,5,3,50,1,4,1,,42,3,1,1,,7,,1,1,213,,
05/15/2020 04:16:18 PM,1268,Taiwan ,ZH,10,3,2,8,9,9,9,10,8,9,10,9,8,9,9,20,40,40,4,5,6,6,8,9,9,8,7,8,5,7,7,9,9,5,5,6,6,7,8,7,5,6,5,5,5,5,6,6,5,6,7,7,3,3,5,8,7,8,5,7,8,3,4,5,5,5,6,4,5,17,28,5,10,5,3,25,3,7,2,,43,3,2,2,,7,,1,1,213,,
05/15/2020 04:20:02 PM,1131,Taiwan ,ZH,4,3,8,9,10,4,4,4,4,10,4,4,4,7,8,50,35,15,6,5,6,6,6,10,10,4,4,4,4,4,10,10,10,0,10,4,5,7,7,5,7,7,5,6,6,6,6,6,6,6,6,6,0,0,3,1,6,6,5,6,6,5,1,3,5,5,5,5,5,63,61,5,6,7,1,125,3,4,1,,39,1,0,1,,6,,1,1,213,,
05/15/2020 04:27:08 PM,1695,Taiwan ,ZH,10,6,10,7,10,10,9,5,5,10,10,8,8,10,10,0,60,40,8,5,5,5,6,10,10,8,8,8,8,5,10,10,10,0,0,8,7,6,5,8,5,7,7,8,7,7,7,7,5,5,5,6,8,6,7,6,6,6,8,10,10,8,0,7,8,8,9,7,8,65,60,6,9,7,1,25,3,4,1,,47,1,0,3,,7,,1,1,213,,
05/15/2020 04:33:16 PM,1729,Taiwan ,ZH,8,2,9,9,10,9,9,10,9,10,9,10,5,10,10,0,40,60,8,8,5,5,5,10,10,6,7,5,5,2,10,10,10,1,1,0,8,8,10,8,4,10,8,7,10,10,10,10,8,7,3,3,5,0,5,0,6,6,6,10,10,1,0,5,5,2,2,0,5,53,53,5,14,8,3,25,3,7,2,,51,3,2,1,,4,,1,1,213,,
05/15/2020 04:48:07 PM,2268,Taiwan ,ZH,9,4,9,10,10,10,10,10,10,10,8,8,4,10,10,0,60,40,8,8,0,5,0,10,5,5,0,0,0,8,10,10,4,0,0,5,5,5,5,5,5,7,7,8,9,10,10,8,4,4,7,10,4,0,5,0,2,7,0,7,9,0,0,7,5,0,5,7,7,55,60,4,12,7,1,25,300,2,2,,35,1,0,1,,3,,1,1,213,,
05/15/2020 04:50:44 PM,903,Taiwan ,ZH,10,2,10,10,10,10,10,10,7,7,3,8,3,5,10,50,20,30,5,6,6,6,6,8,6,5,3,3,3,5,4,4,4,5,5,10,5,7,6,7,5,4,6,6,6,5,6,6,7,6,4,4,4,5,5,4,5,6,5,6,7,5,5,6,6,5,6,6,5,47,43,4,16,8,1,50,300,5,1,,21,1,0,4,,8,,1,1,213,,
05/15/2020 04:52:37 PM,1324,Taiwan ,ZH,5,9,8,3,5,6,5,7,7,8,5,6,7,7,8,50,20,30,7,5,4,5,6,4,5,5,7,6,7,5,6,6,5,7,6,6,4,5,7,7,7,5,7,7,5,7,7,4,5,7,7,5,6,5,6,8,7,7,7,7,8,5,7,7,7,7,6,7,7,39,33,3,8,6,1,50,3,4,1,,50,1,0,1,,6,,1,1,213,,
05/15/2020 05:07:14 PM,988,Taiwan ,ZH,9,2,6,6,10,10,10,10,8,7,5,5,5,5,5,50,0,50,5,7,1,2,0,10,8,9,9,8,9,5,7,5,8,1,4,8,7,10,10,3,5,4,10,10,3,1,4,10,10,6,0,4,7,3,5,5,4,4,4,4,5,5,5,5,5,5,5,0,0,45,48,5,10,5,3,25,3,7,2,,53,3,3,6,House keeper,6,,1,1,213,,
05/15/2020 05:10:28 PM,1149,Taiwan ,ZH,9,0,10,9,10,9,9,10,10,10,5,5,0,5,10,0,50,50,6,4,5,5,5,10,10,10,8,0,0,5,8,6,7,0,5,0,0,5,0,0,0,0,5,5,5,5,5,5,5,5,5,3,2,2,2,3,3,3,1,7,7,3,0,3,3,0,1,1,7,50,50,5,10,5,1,50,3,4,1,,29,1,0,1,,7,,1,1,213,,
05/15/2020 05:19:36 PM,1088,Taiwan ,ZH,10,0,3,7,10,7,8,10,6,0,4,6,3,8,10,100,0,0,4,2,1,5,1,10,10,10,7,5,8,10,10,10,10,0,6,0,0,10,0,5,5,0,4,6,0,0,0,0,3,7,7,6,0,5,0,10,0,0,5,9,8,0,0,5,5,5,0,0,3,30,70,5,5,5,2,25,3,7,1,,28,2,0,1,,9,,1,1,213,,
05/15/2020 06:12:45 PM,3977,Taiwan ,ZH,9,2,10,8,9,9,9,9,8,6,6,7,7,7,9,100,0,0,1,1,1,8,7,10,8,1,1,1,1,9,9,7,8,2,7,8,2,9,9,6,5,8,2,2,1,5,5,2,7,6,5,3,5,6,8,8,8,2,8,5,5,1,5,5,6,5,5,4,6,24,8,5,5,2,1,50,3,4,2,,47,1,0,1,,10,,1,1,213,,
05/15/2020 06:46:47 PM,1127,Taiwan ,ZH,10,0,9,10,9,10,10,10,9,9,6,3,3,10,10,90,10,0,4,4,8,7,7,10,10,7,7,4,4,4,10,10,10,2,2,6,6,7,9,7,7,6,6,6,8,8,8,9,7,8,2,7,4,4,6,6,4,6,6,9,10,4,2,6,9,2,9,10,10,28,35,4,14,1,3,25,3,7,1,,44,3,2,1,,7,,1,1,213,,
05/15/2020 06:57:00 PM,1007,Taiwan ,ZH,8,1,9,7,9,5,5,5,5,5,8,8,3,2,9,0,100,0,2,2,1,5,5,9,5,2,1,2,2,1,10,9,9,3,1,8,8,9,9,5,9,8,5,5,5,5,5,2,7,2,8,5,2,5,2,7,5,2,2,5,5,2,2,5,5,9,3,2,2,16,21,5,3,5,3,50,3,7,1,,40,3,0,1,,6,,1,1,213,,
05/15/2020 06:57:26 PM,1349,Taiwan ,ZH,8,2,9,9,10,9,9,9,9,10,5,6,6,10,10,70,15,15,7,7,6,4,5,10,10,7,5,5,7,7,8,8,8,6,7,6,6,7,7,7,3,2,6,7,8,9,8,8,6,7,6,5,6,2,1,2,2,2,7,8,8,7,1,7,8,1,7,7,8,62,45,5,9,7,2,50,3,4,2,,36,2,0,1,,5,,1,1,213,,
05/15/2020 07:17:13 PM,788,Taiwan ,ZH,9,1,9,10,10,9,10,9,9,10,10,8,7,10,10,70,15,15,6,7,3,3,6,10,10,9,9,8,9,6,3,7,7,2,2,9,7,9,6,5,8,5,7,7,8,8,8,9,8,9,2,5,4,2,5,7,7,6,7,9,8,4,1,6,7,2,7,7,8,3,3,2,3,7,3,25,3,7,1,,40,3,1,1,,6,,1,1,213,,
05/15/2020 07:28:56 PM,995,Taiwan ,ZH,8,3,5,8,10,8,8,10,8,10,5,4,3,10,5,70,20,10,5,3,6,6,3,10,6,5,6,4,4,3,5,7,8,5,3,5,5,5,5,5,5,5,7,7,5,5,5,7,5,5,5,6,3,3,3,3,5,4,3,5,4,3,5,3,3,5,4,3,3,61,61,5,10,5,3,50,900,4,1,,45,3,0,1,,7,,1,1,213,,
05/15/2020 07:44:07 PM,1211,Taiwan ,ZH,8,1,6,7,5,6,7,6,2,4,4,3,1,7,8,80,10,10,4,3,3,3,3,10,5,7,6,6,5,5,5,5,6,5,5,6,5,5,5,5,5,4,3,4,5,6,6,6,7,5,5,6,3,3,3,4,5,5,4,7,6,5,4,5,5,5,5,5,6,1,5,5,5,4,3,50,300,8,1,,42,3,1,1,,8,,1,1,213,,
05/15/2020 08:18:24 PM,1526,Taiwan ,ZH,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,80,10,10,2,2,5,6,6,10,10,10,10,0,0,0,10,10,10,0,0,5,5,10,10,10,10,10,5,10,5,5,5,10,10,10,0,0,10,0,0,0,10,10,0,5,5,5,5,5,5,5,5,5,5,0,50,5,16,10,3,50,1,12,2,,61,3,2,3,,1,,1,1,213,,
05/15/2020 08:32:16 AM,1008,Taiwan ,ZH,10,3,7,9,10,10,10,9,8,8,0,1,0,7,10,50,25,25,5,7,1,5,5,10,10,8,5,1,2,0,7,9,8,5,3,5,5,5,7,8,5,5,9,8,8,8,8,8,5,8,5,5,4,3,3,7,5,6,6,8,8,5,1,5,5,3,5,6,6,6,14,5,12,5,2,25,3,7,1,,34,2,0,1,,3,,1,1,213,,
05/15/2020 08:48:00 PM,1023,Taiwan ,ZH,10,6,9,5,8,10,10,10,7,10,0,0,0,8,0,50,0,50,5,7,8,6,7,10,10,8,8,8,7,0,10,10,10,0,0,7,5,5,6,8,8,8,7,6,7,5,6,10,5,7,7,6,6,0,0,0,2,7,7,10,10,5,2,8,7,1,0,7,8,60,50,5,16,7,3,125,3,7,1,,39,3,1,1,,5,,1,1,213,,
05/15/2020 09:04:37 AM,1138,Taiwan ,ZH,6,5,5,5,5,9,8,9,9,10,8,9,8,8,8,50,25,25,8,6,7,7,7,7,6,6,6,6,6,6,4,5,8,5,5,6,7,9,8,8,3,6,6,7,6,6,5,5,6,6,5,4,5,8,5,6,7,6,6,6,6,5,6,6,6,5,5,6,5,58,55,6,13,8,1,350,150,20,2,,41,1,0,1,,6,,1,1,213,,
05/15/2020 09:07:54 AM,1023,Taiwan ,ZH,7,1,5,6,10,9,10,8,3,9,0,10,0,10,10,65,20,15,4,7,0,5,5,10,6,7,0,0,0,0,10,8,8,0,0,4,7,10,10,5,8,9,6,8,10,7,7,8,0,0,10,9,7,7,0,10,8,4,10,10,10,0,0,7,10,3,3,7,9,42,50,5,11,8,1,25,3,7,2,,21,1,0,4,,5,,1,1,213,,
05/15/2020 09:09:34 AM,982,Taiwan ,ZH,8,7,3,5,9,8,8,7,8,8,0,0,0,3,9,50,40,10,6,5,5,4,4,10,10,2,1,1,1,2,6,9,8,1,0,7,2,8,8,8,4,1,7,7,8,7,8,10,3,2,7,6,1,4,1,6,7,7,2,8,8,2,1,6,2,1,6,6,9,19,20,5,8,6,2,50,100,3,1,,22,2,0,4,,8,,1,1,213,,
05/15/2020 09:11:07 AM,1000,Taiwan ,ZH,6,6,10,10,10,10,10,10,5,10,5,0,5,6,10,80,15,5,5,5,6,5,5,10,10,5,0,0,0,10,10,10,10,0,10,5,5,5,5,5,10,10,10,10,5,6,6,5,5,5,10,5,5,0,0,10,5,5,0,10,10,0,0,0,0,10,0,0,0,38,37,5,1,6,1,50,3,4,2,,52,1,0,2,,6,,1,1,213,,
05/15/2020 09:12:01 AM,1001,Taiwan ,ZH,6,4,7,7,9,9,8,8,6,9,5,6,6,6,7,50,30,20,5,5,3,3,3,10,8,3,2,2,2,2,8,8,7,1,2,3,3,7,7,7,5,5,6,7,6,7,7,9,5,5,3,3,4,4,3,4,4,5,3,6,6,6,6,6,7,6,7,6,6,18,16,5,5,6,3,25,3,4,1,,53,3,1,1,,6,,1,1,213,,
05/15/2020 09:13:23 AM,1159,Taiwan ,ZH,8,3,6,1,8,7,7,8,3,10,3,3,2,6,6,60,20,20,4,5,2,4,5,10,10,5,0,0,0,3,5,3,7,0,2,5,5,7,8,4,5,5,5,5,5,6,6,7,3,6,1,5,4,2,1,1,1,3,1,2,3,2,2,2,3,4,2,3,2,10,20,5,5,5,1,25,3,7,1,,36,1,0,1,,7,,1,1,213,,
05/15/2020 09:13:48 AM,1135,Taiwan ,ZH,5,1,4,4,8,7,7,10,7,10,8,8,5,10,10,100,0,0,8,8,10,2,1,10,8,8,7,0,0,0,10,10,10,0,0,10,0,8,10,5,1,1,8,8,7,8,8,8,7,6,6,6,1,0,1,2,1,1,0,10,10,0,0,0,2,8,5,5,7,70,50,5,5,6,1,50,3,4,2,,40,1,1,1,,4,,1,1,213,,
05/15/2020 09:13:49 AM,1373,Taiwan ,ZH,9,2,2,2,10,10,10,10,6,10,6,3,2,10,10,10,70,20,3,4,8,8,8,10,10,4,1,1,1,4,8,10,10,1,1,5,6,6,7,5,7,8,5,5,5,7,7,10,7,6,6,2,1,2,1,2,4,3,5,8,8,2,1,5,5,2,5,2,1,20,10,5,12,5,1,25,3,4,2,,45,1,0,1,,6,,1,1,213,,
05/15/2020 09:14:50 AM,1197,Taiwan ,ZH,5,0,5,4,7,9,10,9,4,4,10,10,5,10,10,80,10,10,2,1,10,10,6,5,5,1,0,0,0,9,10,10,10,0,5,8,6,10,10,5,5,9,1,1,1,1,1,5,1,5,3,8,1,1,2,9,5,5,3,7,5,1,1,2,5,6,1,0,3,33,40,5,9,5,1,50,3,4,1,,52,1,0,5,,8,,1,1,213,,
05/15/2020 09:14:56 AM,1297,Taiwan ,ZH,9,2,9,10,10,8,10,10,6,10,7,6,8,10,10,40,50,10,7,7,5,5,5,10,10,10,6,6,6,4,8,7,8,0,0,6,6,7,7,7,7,7,7,7,8,8,8,8,8,8,1,1,7,2,5,8,6,6,3,10,8,6,0,7,6,0,3,7,7,50,50,2,16,8,3,25,3,4,2,,41,3,2,1,,4,,1,1,213,,
05/15/2020 09:15:25 AM,1829,Taiwan ,ZH,10,1,6,5,10,9,9,7,4,10,1,5,0,10,10,30,35,35,8,9,5,5,0,10,9,6,1,0,0,2,9,9,10,1,8,7,2,8,6,7,2,0,4,8,6,8,8,7,4,4,7,5,1,0,0,1,0,5,6,8,8,6,1,3,4,4,5,0,4,35,45,5,5,8,1,25,3,2,2,,22,1,0,4,,8,,1,1,213,,
05/15/2020 09:17:06 AM,1004,Taiwan ,ZH,10,0,10,10,10,10,10,10,10,10,10,10,5,10,10,100,0,0,5,3,5,10,5,10,10,10,10,10,10,5,10,10,10,0,0,6,6,10,10,10,6,10,5,5,5,7,7,7,5,5,5,0,0,0,0,0,0,0,5,10,10,5,0,10,5,5,0,0,5,50,50,5,16,4,1,100,3,8,2,,40,1,1,3,,8,,1,1,213,,
05/15/2020 09:18:48 AM,1151,Taiwan ,ZH,10,3,6,10,10,1,10,9,10,10,10,10,5,10,10,50,25,25,9,9,5,9,9,10,10,10,9,10,10,9,10,9,5,9,10,10,9,10,10,10,9,10,10,9,10,9,10,9,10,9,9,9,10,10,10,5,6,10,5,9,9,9,9,9,9,9,9,9,9,54,79,5,10,9,3,70,3,15,1,,55,3,3,1,,7,,1,1,213,,
05/15/2020 09:19:38 AM,2114,Taiwan ,ZH,9,6,9,9,10,8,8,9,8,9,9,9,5,6,9,70,10,20,9,6,9,8,5,5,5,1,1,1,1,5,9,6,6,1,6,2,2,7,7,5,8,5,9,9,8,7,7,7,9,9,8,1,2,1,1,3,8,8,8,9,8,7,4,4,7,5,5,7,5,31,41,5,6,9,3,50,3,4,1,,61,3,1,5,,7,,1,1,213,,
05/15/2020 09:20:50 AM,1027,Taiwan ,ZH,10,0,10,10,10,10,10,10,10,10,0,0,0,10,10,100,0,0,0,3,0,5,5,10,10,10,10,0,10,0,10,10,0,0,0,0,5,5,5,5,0,0,5,0,5,5,5,10,5,5,10,0,0,0,0,0,0,5,0,10,10,5,0,5,0,0,5,5,5,50,50,5,1,5,1,50,3,4,1,,35,1,1,1,,11,,1,1,213,,
05/15/2020 09:21:33 AM,1067,Taiwan ,ZH,10,3,8,7,8,10,10,10,9,5,3,3,0,10,10,20,40,40,8,7,5,5,3,10,8,6,6,6,4,0,10,10,10,0,0,6,6,8,8,8,9,8,7,7,7,8,8,7,4,4,5,8,0,0,1,0,6,6,0,10,9,7,3,1,2,6,5,5,5,70,80,5,16,8,1,50,3,4,1,,25,1,0,1,,6,,1,1,213,,
05/15/2020 09:26:17 AM,1385,Taiwan ,ZH,4,3,5,7,9,10,10,7,3,5,3,2,2,7,7,50,30,20,6,5,5,6,2,10,5,5,5,3,2,2,8,8,6,2,4,5,6,8,6,6,5,7,4,5,6,7,7,8,3,2,8,7,4,1,4,5,2,1,2,6,4,3,2,4,5,5,6,3,5,10,20,6,9,7,1,25,3,2,2,,22,1,0,4,,6,,1,1,213,,
05/15/2020 09:26:33 AM,836,Taiwan ,ZH,10,0,5,10,10,10,10,10,10,10,5,7,0,10,10,50,35,15,0,4,0,10,5,10,10,5,5,10,10,5,10,10,10,0,0,5,10,10,5,5,0,0,1,0,5,0,0,5,0,0,10,0,0,5,1,5,1,2,10,10,10,5,5,10,10,0,5,3,6,62,65,5,9,7,3,25,3,4,1,,37,3,2,1,,10,,1,1,213,,
05/15/2020 09:29:14 AM,852,Taiwan ,ZH,10,1,10,10,10,5,10,10,5,10,5,5,5,5,10,70,15,15,10,7,5,5,5,10,8,0,0,0,0,0,0,10,10,0,6,8,5,10,4,10,8,7,7,7,5,3,3,2,3,3,3,3,2,2,0,3,3,2,5,5,5,5,0,5,5,5,5,5,5,50,50,5,1,7,1,50,3,4,2,,31,1,0,3,,9,,1,1,213,,
