,RecordDate,Duration_sec,Language,Country,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1,psych_wellbeing2,collective_narcis1,collective_narcis2,collective_narcis3,national_identity_1,national_identity_2,Conspiracy_theories_1,Conspiracy_theories_2,Conspiracy_theories_3,Conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,Self.esteem,AttCheck2,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,MORAL_ID_1,MORAL_ID_2,MORAL_ID_3,MORAL_ID_4,MORAL_ID_5,MORAL_ID_6,MORAL_ID_7,MORAL_ID_8,MORAL_ID_9,MORAL_ID_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle,health_cond,CRT1,CRT2,CRT3,sex,sex_other,age,marital,children,employment_status,employment_status_other,Ladder,urban,tested_positive,know_tested_positive,education_status,education_status_other,region,latest_vote,latest_vote_other,AttCheck_nobots
422,5/1/2020 13:33,1276,MK,North Macedonia,9,1,8,9,9,9,9,10,6,9,4,4,0,8,65,0,100,0,5,4,40,30,20,5,2,10,10,20,20,1,10,10,8,0,0,0,1,3,0,0,3,3,70,65,6,5,6,7,7,7,7,7,8,0,7,6,1,7,1,0,10,10,0,0,5,4,0,0,0,10,70,40,5,4,7,25,3,7,1,,41,1,0,1,,4,1,1,1,6,,6,13,,213
423,5/1/2020 13:33,1441,MK,North Macedonia,10,2,10,10,10,8,8,10,9,9,10,10,10,10,100,40,40,20,3,4,50,50,50,8,10,0,0,0,0,0,10,10,10,0,0,10,8,10,5,5,10,10,30,50,8,8,7,9,6,8,4,5,5,0,5,5,0,0,5,0,10,9,5,0,5,5,0,5,5,10,30,20,8,7,5,25,3,7,1,,34,3,1,1,,6,1,1,1,7,,7,13,,213
424,5/1/2020 13:16,2921,MK,North Macedonia,9,0,10,9,10,10,10,10,10,8,8,10,1,10,100,30,35,35,6,6,40,40,50,7,9,10,10,10,10,4,9,10,9,0,2,10,6,10,8,3,7,1,55,55,6,7,6,9,6,7,8,6,7,0,6,7,3,5,7,1,9,8,5,2,6,6,2,7,5,7,60,70,5,1,8,NA,NA,NA,2,,32,3,1,3,,4,1,1,1,6,,4,13,,213
425,5/1/2020 13:56,934,MK,North Macedonia,9,1,4,4,10,9,9,10,9,7,10,10,9,10,100,40,60,0,5,4,40,90,60,8,10,0,0,0,0,2,10,9,6,2,4,5,5,7,5,6,7,9,49,65,4,5,3,3,4,5,6,6,6,0,6,4,4,4,3,4,9,6,2,0,3,2,2,4,1,9,90,70,6,8,7,25,3,7,1,,32,1,0,1,,7,1,1,1,5,,7,13,,213
426,5/1/2020 13:48,1524,MK,North Macedonia,7,9,3,9,9,2,5,8,1,8,3,8,2,8,50,80,20,0,7,7,50,50,50,5,3,10,10,30,30,3,9,9,9,0,5,5,5,8,8,5,5,5,81,81,7,7,7,9,5,5,5,5,5,0,2,5,3,5,3,5,9,8,2,2,5,2,3,3,5,9,20,10,4,4,9,25,3,7,1,,41,3,2,2,,5,1,1,1,6,,7,13,,213
427,5/1/2020 14:17,103,MK,North Macedonia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,
428,5/1/2020 14:07,973,MK,North Macedonia,10,0,9,10,10,8,8,10,7,3,8,9,6,10,90,80,20,0,2,4,0,30,50,6,6,10,0,0,0,2,9,9,5,0,1,9,8,7,6,8,5,9,25,6,4,5,6,7,9,7,2,5,1,0,1,1,2,2,1,1,10,7,0,3,6,5,4,6,6,7,30,60,2,9,8,25,NA,NA,1,,36,1,0,1,,4,1,1,1,7,,7,4,,213
429,5/1/2020 13:55,1769,MK,North Macedonia,10,0,10,10,10,9,9,10,10,8,10,10,2,10,100,80,20,0,7,6,40,60,60,4,4,30,10,10,10,1,10,10,10,0,0,10,10,10,7,1,2,10,95,95,10,9,10,10,9,9,4,1,9,0,0,1,0,1,3,0,10,10,0,0,6,6,0,6,6,7,60,60,NA,15,9,NA,NA,NA,2,,43,1,1,1,,3,1,1,2,6,,4,13,,213
430,5/1/2020 14:12,1159,MK,North Macedonia,10,1,10,10,10,10,10,10,8,10,10,10,5,10,100,0,50,50,3,3,50,90,100,9,9,NA,NA,60,60,3,8,9,9,0,1,9,9,9,9,2,2,8,90,40,7,6,8,9,8,10,5,0,9,0,7,3,0,9,7,5,9,10,3,1,7,6,1,6,9,10,60,60,5,16,7,25,3,7,1,,41,3,1,6,,6,1,1,1,5,,4,13,,213
431,5/1/2020 14:16,1041,MK,North Macedonia,3,8,5,5,7,5,5,8,5,3,4,4,0,4,61,40,50,10,6,6,50,80,80,9,9,70,70,90,90,4,6,6,6,2,2,8,5,7,7,5,7,7,76,77,7,7,6,9,7,7,5,6,4,0,3,4,6,6,3,3,7,7,7,2,6,7,2,5,6,5,10,10,9,9,7,25,3,NA,2,,33,3,1,1,,6,1,1,1,7,,7,11,не гласав,213
432,5/1/2020 14:02,1927,MK,North Macedonia,10,0,10,10,10,7,7,7,7,10,10,10,10,10,100,90,0,10,10,7,100,100,0,10,10,100,100,100,100,0,10,9,10,0,7,7,10,10,10,10,10,10,100,100,0,0,0,1,10,10,0,0,7,10,10,10,10,10,7,10,10,10,10,0,10,10,0,10,0,10,0,0,5,16,10,NA,NA,NA,2,,20,1,0,4,,1,1,1,2,5,,10,12,,213
433,5/1/2020 14:16,1220,MK,North Macedonia,9,1,1,9,10,7,9,10,6,8,10,10,8,10,94,70,30,0,4,4,70,80,90,9,9,70,70,70,70,4,9,9,9,3,3,8,8,9,8,8,8,8,60,82,6,8,8,8,9,8,3,3,4,0,3,3,3,3,3,7,9,8,7,1,6,7,2,2,3,8,50,50,2,16,4,50,NA,NA,2,,38,3,2,1,,5,1,1,1,6,,4,11,,213
434,5/1/2020 14:18,1205,MK,North Macedonia,10,3,5,4,10,9,9,10,7,4,10,10,10,10,100,20,60,20,6,4,50,50,70,7,9,80,90,90,90,4,10,10,9,1,5,9,8,9,8,9,4,9,91,94,9,9,9,10,9,9,5,1,9,0,6,6,2,9,8,5,10,10,8,1,8,8,1,3,3,10,50,70,5,16,8,25,NA,4,2,,44,3,0,1,,6,1,1,2,6,,4,4,,213
435,5/1/2020 14:13,1548,MK,North Macedonia,1,10,1,0,0,0,5,10,8,0,0,0,0,0,0,70,20,10,7,5,80,80,80,10,10,90,80,80,80,7,9,9,9,5,5,9,9,9,10,10,9,5,95,75,7,7,7,7,5,9,5,5,9,5,5,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,0,0,8,9,9,25,3,7,1,,38,3,1,1,,5,1,1,1,5,,7,5,,213
436,5/1/2020 14:22,1105,MK,North Macedonia,10,0,10,10,10,2,2,10,0,10,8,5,0,5,50,100,0,0,8,7,0,80,50,5,8,20,30,70,20,8,10,10,10,0,9,2,5,2,5,8,5,5,100,100,9,8,9,8,2,7,9,6,8,0,2,5,0,0,3,5,6,5,1,5,5,5,7,1,1,5,50,50,8,4,7,NA,NA,7,2,,50,3,1,1,,6,1,1,1,6,,7,11,ne glasam na izbori,213
437,5/1/2020 14:17,1529,MK,North Macedonia,8,5,10,10,10,9,9,10,10,10,9,9,6,10,100,80,15,5,7,7,50,70,60,6,7,30,20,40,40,0,10,10,10,0,0,8,5,10,8,5,5,4,90,90,9,9,9,9,5,8,4,4,8,0,3,5,2,6,5,0,8,8,3,0,5,3,1,3,1,6,50,50,5,14,7,25,3,7,1,,35,3,0,1,,5,1,1,1,6,,7,13,,213
438,5/1/2020 14:34,744,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,10,10,10,10,100,40,30,30,6,5,10,10,10,8,10,100,100,100,100,5,5,5,1,1,1,5,2,1,1,1,2,2,83,84,2,2,2,2,10,8,0,10,9,8,10,5,2,8,5,3,10,10,8,0,5,5,1,7,2,5,50,50,5,1,8,25,3,4,2,,31,3,1,3,,4,1,1,1,6,,7,13,,213
439,5/1/2020 14:20,2079,MK,North Macedonia,10,0,5,5,10,0,0,10,10,10,10,10,10,10,100,90,10,0,5,5,0,0,0,10,10,100,100,100,0,10,10,10,10,0,0,0,0,0,0,10,0,10,100,100,10,10,10,10,10,10,5,0,10,0,0,10,0,10,10,0,10,10,5,0,10,10,0,10,10,10,50,50,NA,16,10,NA,NA,NA,2,,45,1,0,1,,6,1,1,2,6,,4,13,,213
440,5/1/2020 14:08,2801,MK,North Macedonia,10,9,10,10,10,5,10,10,10,10,10,10,5,10,50,75,15,10,4,5,0,100,80,9,9,60,10,10,0,6,10,10,10,0,0,3,10,10,10,5,5,8,70,50,6,3,7,10,6,7,7,5,6,0,2,3,2,3,7,5,6,6,7,1,5,5,7,7,7,5,60,70,5,16,4,25,NA,7,2,,49,1,0,2,,4,1,1,1,6,,7,5,,213
441,5/1/2020 14:52,636,MK,North Macedonia,10,2,10,10,10,8,8,10,8,9,7,7,3,8,91,30,60,10,10,7,80,100,100,10,10,NA,20,70,70,0,10,10,10,0,2,8,8,9,8,2,3,0,83,100,8,6,6,10,0,10,9,8,7,0,1,0,1,0,0,1,10,10,6,0,8,10,0,8,8,10,70,70,8,16,8,NA,NA,NA,2,,22,1,0,4,,6,2,1,2,5,,4,5,,213
442,5/1/2020 14:54,521,MK,North Macedonia,10,0,0,0,10,NA,NA,NA,NA,NA,6,6,6,6,64,100,0,0,9,8,60,60,60,0,0,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,6,6,6,5,7,7,6,58,59,6,6,6,6,5,10,7,5,6,NA,NA,NA,NA,NA,NA,NA,7,7,7,5,10,10,5,5,5,5,90,90,0,13,NA,NA,NA,NA,1,,25,1,0,1,,4,1,2,2,NA,,NA,NA,,
443,5/1/2020 14:40,1684,MK,North Macedonia,10,2,10,8,10,5,7,9,0,9,5,5,5,10,50,80,15,5,0,5,50,50,50,5,5,50,50,50,50,5,10,10,10,0,3,10,10,8,10,10,5,5,100,100,5,5,5,5,5,5,1,0,10,0,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,100,50,5,6,5,50,NA,4,1,,39,3,2,1,,8,1,1,1,6,,9,4,,213
444,5/1/2020 15:25,639,MK,North Macedonia,10,1,10,10,10,10,10,10,10,10,8,8,4,8,93,0,100,0,8,7,100,100,50,10,10,50,50,50,50,2,10,9,9,1,2,9,7,9,6,9,6,8,100,89,9,9,9,9,7,8,2,2,9,8,2,4,2,9,2,2,9,9,9,1,9,9,1,8,8,3,50,80,5,16,10,50,3,4,2,,42,3,2,1,,4,1,1,1,7,,4,13,,213
445,5/1/2020 15:21,1095,MK,North Macedonia,10,0,10,10,10,9,9,10,10,10,10,10,2,10,100,70,30,0,0,0,0,0,0,0,0,100,70,70,70,0,10,10,10,0,0,10,0,10,10,10,6,10,100,100,0,10,10,10,10,10,0,0,4,0,0,0,0,3,2,0,9,9,9,2,2,9,0,1,9,0,30,50,5,16,3,NA,NA,NA,2,,31,3,1,1,,10,1,1,1,6,,7,13,,
446,5/1/2020 15:24,1107,MK,North Macedonia,10,1,10,9,10,9,9,10,10,10,10,10,10,10,100,30,50,20,6,8,70,80,80,7,8,70,20,60,30,5,8,9,9,0,0,6,6,8,7,5,5,8,90,90,8,9,9,10,3,8,6,7,8,0,5,6,1,8,7,1,8,9,8,0,7,7,0,6,6,8,50,50,5,16,8,50,900,7,2,,29,3,1,1,,3,1,1,1,7,,7,12,,213
447,5/1/2020 14:53,3096,MK,North Macedonia,10,0,10,10,10,9,9,10,10,8,10,10,5,10,100,80,20,0,7,6,10,0,10,10,10,10,0,0,0,0,10,10,10,0,0,10,10,10,0,0,10,10,30,100,9,9,9,9,3,10,10,3,9,0,5,5,6,10,3,1,10,10,5,0,10,6,0,7,7,10,80,80,2,14,8,50,100,7,1,,55,3,2,3,,5,1,1,1,5,,4,4,,213
448,5/1/2020 15:21,1525,MK,North Macedonia,9,1,9,10,10,10,10,10,3,8,10,9,2,10,100,70,30,0,7,7,20,20,20,8,9,0,0,0,0,5,10,10,10,0,0,5,5,10,8,1,NA,10,95,95,10,10,10,10,10,10,8,2,10,0,2,1,NA,9,5,1,NA,10,9,0,9,9,0,5,5,5,20,20,NA,9,9,50,NA,NA,1,,46,3,2,1,,3,1,1,1,9,Положен правосуден испит и Завршена Академија за судии и јавни обвинители,7,4,,213
449,5/1/2020 15:35,1361,MK,North Macedonia,8,1,9,9,10,8,7,10,4,10,7,5,0,5,27,50,25,25,9,9,20,20,50,2,2,50,50,50,50,3,10,10,10,0,0,5,5,5,9,2,8,1,100,99,8,9,9,10,3,10,10,7,8,0,1,5,0,5,2,10,5,5,5,5,5,5,5,5,6,5,0,10,0,16,7,25,3,7,1,,36,3,1,1,,4,1,1,1,6,,10,12,,213
450,5/1/2020 15:40,1078,MK,North Macedonia,10,10,10,10,10,8,9,10,10,7,10,10,10,10,100,50,30,20,5,6,0,0,0,1,1,50,0,0,50,6,10,10,10,0,0,0,0,8,8,0,9,0,50,50,5,9,10,10,8,9,3,5,5,0,4,5,8,4,5,2,10,10,0,0,2,0,0,0,0,10,20,40,5,10,10,25,1,7,2,,20,1,0,4,,6,1,1,1,5,,7,13,,213
451,5/1/2020 15:39,1364,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,10,10,3,10,100,50,40,10,8,8,0,0,0,10,9,0,0,0,0,7,10,10,10,0,0,10,2,8,8,0,0,9,80,90,10,10,10,10,8,9,2,1,9,0,1,5,1,3,3,1,10,10,6,0,7,7,0,1,1,9,30,30,4,14,10,25,NA,7,2,,52,3,1,1,,3,1,1,1,8,,7,4,,213
452,5/1/2020 15:58,1218,MK,North Macedonia,10,0,10,10,10,8,8,10,10,8,10,10,4,9,90,60,30,10,4,5,10,20,30,6,7,10,10,10,10,9,10,9,9,1,6,9,4,8,8,3,3,4,89,88,8,7,8,9,9,8,4,4,9,0,1,5,1,8,5,0,8,8,6,2,7,8,6,7,6,6,10,70,1,14,10,NA,NA,NA,2,,NA,3,NA,2,,3,1,1,1,7,,NA,4,,213
453,5/1/2020 12:24,14392,MK,North Macedonia,10,1,10,9,10,10,10,10,10,10,10,10,2,10,100,70,25,5,7,7,10,100,50,7,2,70,70,90,50,6,10,9,9,0,0,10,7,10,9,2,2,5,100,62,7,0,9,10,5,10,8,0,10,0,7,10,1,10,7,1,9,9,5,0,9,6,8,9,8,9,20,50,2,4,7,NA,NA,NA,2,,31,3,2,1,,6,1,1,1,7,,7,13,,213
454,5/1/2020 16:33,1223,MK,North Macedonia,9,1,10,10,10,7,8,10,7,8,10,10,5,10,100,80,10,10,5,7,50,50,50,10,7,90,50,90,50,5,10,10,8,0,3,7,7,9,7,8,7,9,70,90,7,8,8,10,5,8,5,2,7,0,1,2,2,5,7,2,9,9,7,0,8,2,0,7,7,8,70,70,5,2,8,50,3,4,2,,56,3,2,1,,5,1,1,1,6,,1,4,,213
455,5/1/2020 16:31,1471,MK,North Macedonia,10,1,10,7,9,4,0,10,3,7,10,2,3,10,100,60,20,20,6,5,0,70,70,3,5,40,0,30,0,0,10,10,10,0,0,10,10,10,8,7,5,10,75,95,10,10,8,10,5,9,7,1,10,0,8,2,0,8,9,3,10,8,4,0,7,7,0,7,10,10,50,50,0,16,8,50,3,8,1,,33,2,0,2,,5,1,1,2,7,,7,4,,213
456,5/1/2020 16:53,1173,MK,North Macedonia,6,5,10,9,10,10,10,10,10,5,5,5,0,5,70,70,30,0,6,6,60,70,90,8,10,50,60,60,50,3,10,10,10,0,0,7,7,8,6,8,8,6,50,60,6,10,10,9,5,7,6,5,8,6,5,6,0,5,6,1,10,10,5,0,6,7,0,0,8,10,20,10,5,16,9,25,NA,7,1,,24,1,0,6,Honoraren rabotnik,6,1,1,2,6,,4,4,,213
457,5/1/2020 16:57,1226,MK,North Macedonia,10,0,9,10,10,8,3,10,10,10,10,10,1,10,100,60,30,10,6,7,30,50,30,8,6,20,100,30,90,5,9,7,9,0,2,7,7,7,8,9,8,9,85,91,5,7,7,9,5,9,5,1,8,0,6,5,4,6,5,3,10,10,5,0,8,8,0,8,8,5,20,50,5,14,8,50,3,8,2,,45,3,2,1,,2,1,1,1,6,,7,4,,213
458,5/1/2020 17:10,1232,MK,North Macedonia,8,3,5,9,10,5,5,8,5,5,8,10,3,5,100,70,25,5,5,3,30,50,40,5,5,70,70,80,80,5,10,10,8,3,2,1,5,8,5,5,5,5,36,50,3,5,5,5,8,10,5,3,5,5,8,7,5,5,8,4,7,5,7,5,7,6,6,7,8,7,30,50,2,9,7,50,3,4,1,,37,2,0,1,,4,1,1,1,7,,4,4,,213
459,5/1/2020 17:23,937,MK,North Macedonia,6,8,9,9,10,8,8,10,3,8,9,9,3,10,80,70,30,0,4,3,30,30,70,7,7,10,10,10,10,7,8,8,9,1,1,7,5,8,8,5,5,5,67,55,7,8,8,7,3,6,6,8,3,0,2,6,0,2,5,2,10,8,5,0,5,5,1,7,6,10,100,10,2,14,3,25,NA,7,1,,37,1,0,1,,3,1,1,1,5,,7,4,,213
460,5/1/2020 17:35,961,MK,North Macedonia,2,5,9,9,9,8,8,5,1,10,9,10,3,8,100,70,20,10,5,5,0,10,10,5,5,0,0,20,10,2,10,10,5,2,5,4,6,9,8,3,2,5,2,61,2,3,3,3,3,4,7,7,5,0,3,1,5,0,1,9,8,5,3,0,8,5,1,2,3,8,20,20,5,3,7,25,NA,7,1,,28,2,0,1,,7,1,1,1,6,,7,5,,213
461,5/1/2020 17:40,744,MK,North Macedonia,9,8,9,8,10,7,9,8,8,10,9,10,8,9,96,0,70,30,8,9,0,30,0,1,1,10,0,30,40,3,8,9,9,1,0,6,7,9,9,6,4,4,60,66,7,8,9,10,4,7,6,3,8,0,4,3,3,6,7,8,6,7,3,1,7,8,1,7,6,8,60,70,3,14,9,25,NA,7,1,,27,1,0,1,,3,1,1,1,6,,7,4,,213
462,5/1/2020 17:59,51,MK,North Macedonia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,
463,5/1/2020 17:47,883,MK,North Macedonia,10,1,10,10,10,2,4,10,5,10,7,10,10,10,83,75,20,5,8,7,0,0,0,0,0,10,10,20,40,0,10,8,8,0,6,7,7,8,6,3,3,8,80,11,2,8,8,5,3,7,5,6,2,0,3,7,4,8,5,8,7,9,4,2,3,7,2,2,2,5,50,70,4,4,8,25,NA,7,1,,22,1,0,1,,4,1,1,1,5,,7,4,,213
464,5/1/2020 17:53,637,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,7,8,8,7,71,60,30,10,7,9,70,80,80,10,10,30,0,0,0,2,8,9,8,0,3,6,6,6,8,6,7,7,100,100,8,9,10,10,6,8,6,2,8,6,7,6,3,7,6,1,8,7,8,0,6,7,0,5,6,0,50,60,6,2,5,50,300,4,2,,31,3,0,1,,3,1,1,1,7,,7,13,,213
465,5/1/2020 17:41,1382,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,10,10,8,10,100,10,40,50,8,8,10,10,20,7,7,0,0,0,0,2,9,10,9,0,1,8,8,9,9,9,10,10,95,96,8,8,8,8,5,7,4,2,8,0,9,1,0,2,2,1,8,8,5,1,7,9,1,9,9,10,70,70,4,15,9,NA,NA,NA,2,,56,3,2,1,,6,1,1,1,6,,4,13,,213
466,5/1/2020 17:48,1098,MK,North Macedonia,0,10,10,10,10,3,2,10,10,0,0,0,0,0,0,98,1,1,10,8,100,100,100,0,0,100,100,100,0,10,0,0,0,0,10,3,3,3,10,0,0,10,100,0,10,4,10,3,10,10,3,2,0,0,10,10,10,0,0,10,2,3,4,3,1,7,10,10,0,10,30,40,0,16,10,5,NA,2,2,,44,3,3,6,investitorka,1,3,1,1,9,kurs za komjuteri,7,11,republican,214
467,5/1/2020 17:36,3306,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,5,5,0,5,0,0,50,50,5,5,50,50,50,10,10,100,100,100,100,0,10,10,10,0,0,0,0,0,0,0,0,0,100,100,10,10,10,10,0,10,0,0,5,0,0,0,0,0,0,0,10,10,0,0,0,0,0,5,5,5,30,30,10,16,10,NA,NA,4,2,,45,3,1,3,,3,1,1,2,5,,4,5,,213
468,5/1/2020 18:12,1433,MK,North Macedonia,10,0,10,10,10,9,9,10,10,10,10,10,9,10,100,0,50,50,9,6,10,50,30,8,8,50,0,0,0,9,10,10,10,0,0,5,5,9,5,5,5,9,80,80,8,5,5,9,8,8,9,0,3,0,1,7,1,9,6,5,10,10,5,0,8,5,0,0,5,9,0,30,5,14,9,NA,NA,NA,2,,35,3,1,1,,4,1,1,1,6,,5,13,,213
469,5/1/2020 18:13,1709,MK,North Macedonia,1,7,7,3,10,8,6,10,6,10,7,3,0,8,36,80,20,0,2,6,20,100,80,7,10,90,100,70,0,8,9,10,6,1,0,8,6,8,9,7,4,8,60,85,1,3,3,4,2,6,10,8,4,7,9,8,2,4,6,4,4,5,3,2,6,3,6,4,5,6,80,100,7,3,7,50,NA,NA,1,,23,1,0,3,,5,1,2,2,5,,7,4,,213
470,5/1/2020 18:12,2268,MK,North Macedonia,10,0,10,10,10,5,5,8,9,5,9,9,10,10,100,60,20,20,5,6,0,50,0,7,7,0,0,0,0,0,10,10,10,0,0,6,9,10,9,0,0,0,82,81,8,7,8,9,7,9,5,7,9,0,9,3,0,5,4,8,10,7,0,0,5,5,8,1,2,10,0,0,4,5,8,NA,NA,NA,1,,45,3,1,1,,5,1,1,2,6,,4,13,,213
471,5/1/2020 18:45,1090,MK,North Macedonia,10,0,10,10,10,10,10,10,10,10,10,10,8,10,100,0,100,0,8,8,90,90,90,9,7,20,40,40,40,10,10,10,10,0,0,6,6,6,6,6,6,6,62,94,8,9,8,9,8,8,1,2,8,0,1,4,0,9,6,0,6,6,5,6,6,8,4,5,5,1,60,80,5,16,9,50,NA,4,1,,47,3,2,1,,6,1,1,2,6,,4,4,,213
472,5/1/2020 18:58,1301,MK,North Macedonia,10,0,10,10,5,5,5,10,0,5,0,1,0,5,50,50,50,0,7,7,50,80,100,10,10,50,100,100,100,10,10,10,0,0,0,8,1,1,1,1,9,9,100,100,4,5,3,5,8,10,9,0,10,0,5,5,9,10,5,10,10,10,2,0,2,5,1,5,5,10,30,30,5,16,7,NA,NA,NA,2,,45,1,2,1,,8,1,1,1,5,,7,13,,213
473,5/1/2020 19:44,1518,MK,North Macedonia,10,10,10,10,10,10,6,10,10,0,10,10,10,10,100,100,0,0,8,6,0,0,0,0,0,0,0,0,0,2,10,10,10,0,0,5,NA,8,9,8,9,10,100,100,2,2,9,9,6,6,6,3,7,0,2,5,0,0,0,0,10,10,0,0,9,1,0,0,9,10,0,70,0,14,9,25,3,7,2,,29,2,0,3,,3,1,1,1,6,,7,12,,213
474,5/1/2020 19:46,1582,MK,North Macedonia,0,10,5,1,1,7,7,10,8,10,5,2,0,2,30,60,30,10,10,8,100,60,100,10,10,100,100,100,100,0,10,10,10,0,0,10,10,10,10,0,0,0,100,100,10,10,10,10,8,10,5,1,10,0,0,0,0,10,4,0,10,10,5,0,9,10,0,9,10,10,10,30,5,14,10,25,3,7,2,,49,3,3,6,,1,1,1,1,8,,9,11,,213
475,5/1/2020 19:53,1356,MK,North Macedonia,5,2,2,8,8,9,9,9,1,10,2,2,2,8,80,50,30,20,8,8,50,50,50,5,5,50,50,50,50,10,10,10,10,0,1,8,7,7,7,7,8,8,80,80,8,8,8,10,8,8,7,1,5,0,0,0,0,0,0,0,2,5,5,0,0,0,5,0,0,5,50,50,7,6,7,NA,NA,NA,1,,52,3,2,1,,5,1,1,1,6,,7,5,,213
476,5/1/2020 19:48,1798,MK,North Macedonia,10,6,10,10,10,6,5,10,2,8,5,7,7,10,65,10,50,40,6,7,10,10,10,3,5,30,10,20,10,5,9,10,8,0,2,5,5,6,7,5,5,5,80,80,5,7,7,9,6,7,5,6,8,0,5,2,3,2,5,5,5,4,4,3,5,3,5,3,3,5,10,0,3,16,8,25,NA,NA,2,,39,3,0,1,,5,1,1,1,6,,7,4,,213
477,5/1/2020 19:45,2212,MK,North Macedonia,8,1,3,9,10,8,7,10,5,5,10,9,1,10,91,50,25,25,4,4,20,40,50,2,3,20,0,20,0,3,10,10,10,2,2,2,8,10,8,4,6,3,81,80,3,5,8,5,3,6,3,2,7,0,6,6,3,7,5,7,9,6,2,3,5,9,3,8,6,10,20,30,3,9,7,25,3,NA,2,,56,3,1,1,,3,1,1,1,8,,7,4,,213
478,5/1/2020 20:06,1110,MK,North Macedonia,10,6,8,10,10,5,5,10,8,6,8,9,9,9,89,90,0,10,7,6,30,60,50,6,5,10,10,20,20,2,10,10,10,0,2,7,4,10,9,5,4,6,86,55,3,6,7,8,7,10,6,2,9,0,3,6,4,5,5,6,3,7,5,1,4,5,4,0,1,4,20,60,5,5,10,25,3,7,2,,29,2,0,1,,3,1,1,1,7,,7,11,ne glasam,213
479,5/1/2020 19:52,2600,MK,North Macedonia,5,0,5,10,5,5,5,10,5,5,5,5,0,10,100,90,5,5,10,9,0,50,50,0,5,50,50,50,50,5,10,10,10,0,0,5,5,5,5,5,5,5,50,80,8,8,8,8,7,10,4,0,10,0,5,5,5,5,5,5,8,8,5,0,10,8,8,8,8,5,50,50,5,16,8,25,NA,NA,2,,50,3,2,1,,4,1,1,2,6,,7,4,,213
480,5/1/2020 20:15,1790,MK,North Macedonia,5,8,5,10,5,5,5,5,0,5,0,0,0,5,50,100,0,0,1,7,100,100,100,10,10,100,100,100,100,5,10,10,10,0,0,5,5,10,10,0,6,0,100,100,5,5,8,10,10,10,0,0,7,4,5,1,1,5,5,2,10,10,5,0,9,5,5,5,5,10,10,10,10,16,5,NA,NA,NA,1,,43,3,0,1,,6,1,1,2,5,,4,13,,213
481,5/1/2020 20:22,1383,MK,North Macedonia,5,5,5,5,10,7,5,5,6,6,0,0,0,7,0,100,0,0,5,5,50,100,100,10,10,NA,60,80,NA,3,10,10,10,0,0,5,7,7,5,5,5,9,50,90,7,7,6,10,5,5,5,5,7,0,5,5,5,5,7,10,5,8,5,4,8,5,5,5,5,1,50,50,5,11,10,45,3,3,1,,38,1,0,1,,6,1,1,1,7,,10,13,,213
