caseid,q1_1,q1_2,q1_3,q1_4,q1_5,q2_1,q2_2,q2_3,q2_4,q2_5,q3_1,q3_2,q3_3,q3_4,q3_5,q4_1_1,q4_2_1,q4_3_1,q5_1,q6_1,q7_1,q7_2,q7_3,q8_1,q8_2,q9_1,q9_2,q9_3,q9_4,q10_1,q10_2,q10_3,q10_4,q10_5,q10_6,q11_1,q11_2,q11_3,q11_4,q11_5,q11_6,q11_7,q12_1,q12_2,q13_1,q13_2,q13_3,q13_4,q14_1,q14_2,q14_3,q14_4,q15_1,q16_1,q17_1,q17_2,q17_3,q17_4,q17_5,q17_6,q18_1,q18_2,q18_3,q18_4,q18_5,q18_6,q18_7,q18_8,q18_9,q18_10,q19_1,q19_2,q20_1,q21,q22_1,q23,q24,q25,civilstatus,children,jobsituation,jobsituation_other,q26,q27,q28,q29,q30,gender,age,profile_age1,profile_age2,profile_age3,region,household_income,profile_education,tot_time,endtime
1301158164,100,60,100,100,100,10,10,10,7,10,10,10,5,10,10,49,27,24,10,8,0,5,5,10,10,0,0,0,0,5,8,9,10,0,0,10,8,7,8,7,8,8,8,5,8,10,10,10,7,8,7,0,8,6,0,0,0,0,0,0,10,10,10,0,9,9,0,5,8,9,50,50,1,11,8,50,600,16,1,1,4,"",5,1,1,2,213,1,38,2,5,2,1,12,2,935.883,2020-04-28 21:36:52
1300924714,100,60,100,100,100,10,10,10,5,10,10,10,6,10,10,6,0,94,6,6,5,5,5,10,10,1,1,1,1,6,10,10,6,5,5,5,6,5,5,5,7,5,8,7,5,5,7,8,6,10,5,5,5,2,10,5,5,5,5,5,5,6,5,5,10,5,5,5,5,3,30,30,3,9,6,25,300,60,1,3,5,"",6,1,1,1,213,2,68,3,11,5,4,3,1,1100.056,2020-04-28 21:39:56
1300562284,80,10,70,20,100,10,10,7,1,9,10,10,6,10,10,100,0,0,10,8,6,6,5,10,7,2,1,1,1,6,10,9,10,1,1,10,7,10,5,6,7,5,10,10,10,10,10,10,3,1,10,9,5,7,1,1,3,1,1,1,9,10,6,1,10,7,1,1,1,10,60,60,1,6,7,50,0,0,3,0,5,"",8,1,1,1,213,1,59,3,9,4,3,12,1,880.958,2020-04-28 21:42:04
1301149446,100,10,80,100,100,7,7,8,1,6,10,10,10,10,10,100,0,0,7,5,1,1,1,10,5,1,1,1,1,1,10,10,10,1,1,7,5,10,5,9,8,10,9,9,10,10,10,10,5,9,3,1,8,0,1,1,6,5,1,1,10,8,1,1,7,1,1,1,1,10,90,90,3,5,3,25,3,7,2,0,5,"",7,1,1,1,213,1,49,2,7,3,4,11,1,838.176,2020-04-28 22:04:53
1301170094,100,0,80,100,100,5,6,10,10,9,10,10,10,10,10,100,0,0,8,8,6,5,5,10,6,0,0,0,0,5,10,10,10,0,0,5,6,5,5,5,5,5,7,8,5,6,9,10,9,8,1,1,9,0,0,0,0,0,0,0,8,8,5,6,6,6,6,5,6,5,10,30,8,1,9,125,3,4,3,4,5,"",8,2,1,1,213,1,77,4,12,6,4,4,4,684.502,2020-04-28 22:08:01
1301034108,100,50,100,100,100,8,6,10,6,10,10,10,10,10,10,30,70,0,7,6,10,10,6,10,10,10,10,10,10,10,10,10,8,5,0,10,10,10,5,10,10,10,5,10,10,10,10,10,9,5,10,0,5,0,5,5,10,10,5,10,5,10,10,10,10,10,10,10,10,10,100,100,5,16,3,50,300,4,1,2,3,"",5,1,1,1,213,2,44,2,6,3,3,2,4,6514.027,2020-04-28 22:14:11
1301158154,90,10,90,98,100,5,5,10,9,8,10,10,10,10,10,50,34,16,3,7,5,8,7,10,10,7,0,0,3,3,10,10,10,0,5,10,5,10,8,5,5,10,3,5,8,8,7,9,8,8,7,4,4,0,5,5,2,7,3,0,8,8,5,10,5,3,5,4,3,7,5,5,5,15,99,50,3,4,2,0,5,"",3,1,1,1,213,2,45,2,6,3,2,5,4,1819.047,2020-04-28 22:38:04
1300067694,100,50,100,100,100,8,8,10,5,10,10,10,10,10,10,50,50,0,7,8,2,2,1,10,10,10,5,1,1,5,10,10,10,10,1,5,5,5,5,5,5,5,5,6,5,10,10,10,5,8,2,5,5,0,0,0,0,0,0,0,10,10,5,1,5,5,1,5,5,8,10,50,7,16,5,50,3,7,3,1,5,"",5,2,1,1,213,1,71,4,11,6,1,12,1,1046.509,2020-04-28 22:40:41
1301116272,90,10,70,100,100,10,10,10,10,10,5,5,2,10,10,21,47,32,10,10,5,5,5,10,10,5,5,5,5,5,10,10,10,5,5,5,5,10,5,5,5,5,9,10,9,9,9,10,9,9,5,5,6,7,5,5,1,5,1,1,5,5,5,5,5,8,1,5,1,5,50,80,5,16,8,50,100,4,3,3,5,"",7,1,1,1,213,1,73,4,12,6,2,12,4,978.059,2020-04-28 22:52:25
1301178442,80,20,50,100,100,10,10,10,10,10,10,10,5,10,10,50,0,50,7,5,4,6,5,10,10,4,0,5,5,6,8,4,6,5,6,5,10,10,10,6,5,10,10,10,7,7,9,10,4,10,5,0,10,0,1,5,1,8,7,4,10,10,6,0,10,10,0,6,6,6,20,20,5,5,10,10,1,5,2,8,1,"",7,1,1,1,213,2,51,2,7,4,4,6,3,743.386,2020-04-28 23:00:58
1301091612,50,60,40,50,70,7,7,5,3,6,5,6,4,5,6,50,30,20,8,7,5,6,4,6,6,1,1,0,0,5,7,7,7,0,5,6,6,6,6,6,6,8,6,7,6,5,5,6,4,4,6,5,4,0,2,0,0,2,1,0,6,6,5,3,4,3,5,2,3,5,20,70,4,6,6,50,3,7,3,2,1,"",5,1,1,1,213,1,56,3,8,4,5,8,4,6400.384,2020-04-29 03:25:13
1301103844,100,10,100,100,100,10,10,8,1,10,10,10,7,10,10,77,17,6,5,5,1,1,1,7,6,1,1,1,1,1,10,10,10,1,1,1,1,5,1,1,1,6,5,5,5,7,7,1,5,9,2,5,1,0,1,1,5,1,5,0,10,10,6,1,2,1,1,1,1,9,50,70,1,11,5,50,3,2,1,0,4,"",3,2,1,1,213,1,42,2,5,3,4,2,1,729.236,2020-04-29 09:16:33
1301116244,100,0,10,0,0,10,10,10,6,10,10,10,10,10,10,80,20,0,9,7,5,5,5,10,9,6,4,0,0,5,6,7,7,0,4,6,5,8,6,7,6,6,7,6,7,6,6,8,6,4,4,5,5,0,8,8,5,7,8,4,9,9,5,0,5,5,1,5,5,10,50,70,3,14,7,25,3,7,1,2,1,"",5,1,1,2,213,1,43,2,6,3,4,5,2,1344.897,2020-04-29 15:09:45
1300815372,100,0,100,100,100,2,2,10,0,4,10,10,10,10,10,0,39,61,7,4,0,0,0,8,2,2,0,0,0,0,10,10,10,0,0,10,10,10,10,10,5,10,3,4,7,4,4,0,0,3,0,10,0,5,0,0,2,0,0,5,0,10,5,0,5,5,0,5,5,0,0,50,0,16,3,50,3,4,2,0,6,Kommer ikke jer ved,2,2,1,1,213,1,36,2,4,2,3,12,2,676.088,2020-04-28 23:21:48
1301158146,50,80,10,80,100,7,5,5,0,7,1,1,1,0,5,81,12,7,7,7,5,5,5,10,9,1,3,0,0,4,9,9,8,1,1,5,7,9,6,5,7,7,8,8,8,9,9,9,5,8,9,5,7,0,0,0,6,5,1,1,8,8,7,2,5,7,2,5,7,8,20,20,7,5,7,25,3,4,2,2,1,"",4,2,1,1,213,2,49,2,7,3,4,5,3,736.687,2020-04-29 03:50:55
1301149426,100,90,100,90,100,10,10,10,4,6,5,10,10,8,10,1,90,9,8,7,9,8,5,10,10,1,1,1,1,8,8,8,8,2,2,5,5,4,6,9,6,5,6,7,6,8,8,9,10,3,6,3,6,5,9,1,6,3,3,1,7,4,1,3,3,5,1,1,1,1,50,50,9,3,5,50,3,4,2,0,1,"",7,1,1,2,213,2,52,2,7,4,3,7,3,856.652,2020-04-29 18:19:51
1300887068,100,10,100,100,100,10,10,10,5,10,10,10,5,10,10,90,0,10,6,6,1,1,1,10,10,1,1,1,1,1,10,10,10,1,1,5,5,6,5,5,1,1,2,5,4,5,6,8,1,3,10,8,5,0,5,1,7,5,2,5,10,4,5,0,5,5,0,3,5,10,40,40,2,14,5,50,300,4,1,1,4,"",4,1,1,1,213,1,44,2,6,3,1,3,4,1179.51,2020-04-29 00:18:02
1301027144,100,0,100,100,100,1,1,5,0,0,5,5,5,5,5,100,0,0,5,3,0,5,0,8,2,0,0,0,0,5,10,10,10,0,0,0,0,0,0,0,0,0,1,5,0,3,3,2,5,5,5,5,3,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,1,1,50,3,7,1,0,5,"",5,1,1,1,213,2,39,2,5,2,3,3,1,1344.282,2020-04-29 02:37:00
1301170256,100,10,100,100,100,10,10,10,1,5,10,10,10,10,10,50,0,50,3,3,0,0,3,7,6,5,1,1,1,5,10,10,10,0,0,5,5,10,5,5,5,5,3,4,7,6,7,9,4,4,6,4,3,0,2,1,4,5,6,1,10,10,5,0,10,5,0,9,9,9,30,40,2,11,2,25,3,7,1,0,3,"",2,1,1,1,213,1,48,2,7,3,1,2,4,1778.118,2020-04-29 01:27:16
1301136876,40,30,70,100,100,9,10,9,9,9,8,8,5,8,10,100,0,0,9,8,5,5,5,10,10,1,1,1,1,6,7,7,7,2,3,7,7,7,7,7,7,7,7,7,6,6,9,6,9,7,4,1,8,0,2,5,5,5,6,1,5,8,5,3,7,7,7,5,5,6,60,70,7,8,7,50,300,4,2,2,1,"",7,2,1,1,213,2,35,2,4,2,2,9,2,798.069,2020-04-29 04:05:33
1301177980,100,10,80,100,100,10,10,10,2,10,10,10,1,10,10,72,26,2,5,5,0,5,0,10,10,6,0,0,0,1,10,10,10,0,1,8,8,8,8,8,10,8,9,9,5,5,5,6,1,2,10,7,5,0,1,0,0,0,0,10,10,9,5,0,5,5,9,8,6,9,50,50,4,16,8,50,3,4,3,0,1,"",3,2,1,1,213,1,54,2,8,4,4,8,1,1067.309,2020-04-29 04:06:52
1301177912,100,0,100,100,100,5,10,10,5,10,5,10,0,10,10,100,0,0,9,9,5,5,5,10,10,5,0,0,5,5,9,7,7,0,0,5,5,5,5,5,5,5,10,10,5,8,7,5,8,8,5,5,10,5,5,0,0,5,5,0,5,5,0,5,5,0,10,0,0,0,20,50,8,5,8,50,3,4,3,2,5,"",5,1,1,1,213,2,74,4,12,6,3,3,4,2268.671,2020-04-29 04:08:18
1301170346,100,100,100,100,100,10,10,10,10,10,10,10,10,10,10,0,100,0,6,6,1,5,5,10,10,1,1,1,1,5,10,10,10,1,1,5,5,5,5,5,5,5,6,6,10,10,10,10,1,10,10,5,6,0,1,5,1,5,5,1,10,10,5,1,10,10,1,10,10,10,30,30,5,9,3,50,3,3,3,4,1,"",5,1,2,1,213,1,53,2,8,4,1,8,4,604.372,2020-04-29 04:17:19
1301158338,90,20,100,100,100,5,8,10,8,10,10,10,9,10,10,20,45,35,8,7,3,1,0,10,10,0,5,0,0,5,10,10,10,0,5,10,10,10,10,10,0,0,7,9,9,10,10,10,7,9,10,0,5,0,0,1,5,9,1,0,10,10,7,0,10,6,0,2,5,0,10,30,9,16,5,125,300,4,1,2,5,"",7,1,1,2,213,1,51,2,7,4,2,5,3,1678.134,2020-04-29 04:33:06
1301380460,80,20,50,70,100,10,10,7,4,10,9,9,7,10,9,100,0,0,6,9,6,2,3,10,10,1,1,1,1,1,10,10,10,1,1,6,6,7,6,6,6,7,8,9,8,7,7,6,2,8,8,6,1,0,1,3,1,7,4,1,10,10,3,1,7,1,1,1,1,4,50,60,3,4,9,50,3,4,3,2,1,"",6,1,1,2,213,1,41,2,5,3,1,10,4,699.134,2020-04-29 04:41:24
1301170448,70,30,60,90,100,7,8,5,5,8,10,10,8,10,10,90,10,0,7,7,5,8,5,10,10,7,2,2,2,8,8,8,8,3,2,6,4,5,6,7,5,3,6,9,7,7,7,8,5,7,8,2,6,6,6,5,6,5,5,5,7,7,5,5,5,2,6,2,5,5,50,70,2,1,5,50,300,4,2,2,5,"",5,2,1,1,213,2,40,2,5,3,3,6,4,1073.046,2020-04-29 04:51:43
1301149480,100,30,90,100,100,10,10,10,8,10,9,10,8,10,10,67,33,0,6,7,7,5,5,10,10,0,0,0,0,1,9,5,7,1,1,8,5,5,5,5,5,5,8,7,7,8,8,8,3,7,7,1,8,0,1,1,1,8,1,1,9,9,8,0,8,5,1,5,5,8,70,80,8,1,9,50,900,4,2,0,1,"",6,2,1,1,213,1,49,2,7,3,2,4,4,725.762,2020-04-29 04:51:49
1301128028,100,0,90,100,100,8,8,10,10,10,6,10,6,6,8,85,10,5,7,6,0,0,0,10,5,2,0,0,0,5,10,7,8,0,0,6,6,6,6,6,0,0,7,8,8,10,10,8,6,8,3,0,7,3,7,0,1,1,1,0,8,7,5,0,0,5,1,0,0,5,0,6,7,7,10,50,3,4,2,1,1,"",5,1,1,2,213,1,47,2,6,3,1,10,2,1045.948,2020-04-29 04:59:07
1300839446,100,0,100,100,100,5,5,4,0,10,10,10,5,10,10,100,0,0,10,9,5,2,0,5,5,0,0,0,0,0,10,10,10,0,0,0,0,5,0,5,0,0,10,10,10,7,10,10,6,10,5,4,10,0,0,0,0,10,3,0,5,3,0,0,0,0,6,0,0,0,50,50,7,1,8,25,3,7,3,2,1,"",5,2,1,1,213,2,39,2,5,2,3,9,4,892.119,2020-04-29 05:07:30
1300870154,100,10,80,90,100,5,5,2,2,8,10,10,7,10,10,100,0,0,5,5,2,5,1,10,7,1,1,1,1,1,10,10,10,1,10,5,5,5,5,5,5,5,5,6,8,5,5,6,3,3,7,7,4,5,1,1,5,1,1,5,10,6,1,1,2,1,5,1,1,5,20,30,5,1,3,50,3,4,3,3,2,"",3,2,1,1,213,2,70,4,11,6,3,4,4,1224.97,2020-04-29 05:09:14
1300858942,70,1,1,1,100,10,10,10,10,10,10,10,10,9,10,50,50,0,1,2,6,5,5,10,10,5,1,1,1,1,10,9,9,1,6,5,5,5,5,5,5,5,2,4,10,10,9,10,10,7,5,3,5,0,5,3,3,3,2,1,8,8,1,1,5,5,1,1,1,8,0,10,8,9,5,50,300,4,3,2,2,"",5,2,1,1,213,1,47,2,6,3,4,7,4,970.939,2020-04-29 05:11:22
1301136936,100,4,100,5,100,8,8,7,1,10,10,10,8,8,10,80,10,10,9,9,0,5,5,10,8,2,2,0,0,5,1,10,10,10,1,5,5,4,3,2,3,4,8,8,7,6,9,9,5,5,4,0,5,5,1,0,0,0,0,0,8,7,6,5,5,6,6,5,5,4,0,1,9,9,9,50,3,4,3,2,1,"",6,2,1,1,213,2,40,2,5,3,3,7,4,1501.929,2020-04-29 17:09:44
1301393196,100,10,90,100,100,8,9,5,5,10,10,10,10,10,10,100,0,0,4,5,5,5,5,10,10,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,5,10,8,9,8,2,2,5,0,2,5,2,2,1,5,6,7,5,5,5,5,5,5,5,5,50,50,5,1,2,50,900,0,2,1,6,Fleksjob,4,1,1,1,213,1,44,2,6,3,1,5,3,726.307,2020-04-29 05:18:37
1301177904,50,40,90,90,100,7,7,8,5,8,7,8,5,8,8,100,0,0,3,7,5,5,5,10,8,1,5,1,1,3,9,8,8,3,6,8,7,7,5,5,5,9,5,9,3,7,7,7,7,7,7,4,5,0,5,5,5,7,8,5,7,5,4,5,5,5,6,5,5,6,20,40,7,4,8,50,3,4,2,1,1,"",7,2,1,1,213,2,45,2,6,3,4,5,4,1030.877,2020-04-29 05:18:38
1301103974,100,50,80,100,100,5,5,10,5,1,1,1,10,10,5,100,0,0,10,8,1,10,5,10,10,8,8,8,8,5,10,10,10,1,1,8,5,10,5,5,1,1,10,10,5,5,8,10,5,10,5,1,7,0,5,1,8,10,5,2,1,1,0,0,0,5,10,1,0,0,50,50,10,1,8,50,1,4,3,4,5,"",8,2,1,1,213,2,73,4,12,6,3,4,1,1370.222,2020-04-29 05:21:54
1300803316,100,0,100,100,100,5,5,1,10,5,10,10,10,10,10,100,0,0,2,5,1,1,1,10,10,5,5,5,5,2,10,10,10,1,1,7,7,7,5,7,5,9,2,3,8,7,8,10,2,9,9,5,5,0,0,0,0,0,0,0,9,9,1,1,5,5,1,1,1,5,80,80,5,6,5,25,3,7,3,1,1,"",5,2,1,1,213,1,48,2,7,3,4,9,4,1201.987,2020-04-29 05:25:08
1299716648,100,10,100,100,100,2,3,5,6,10,10,10,10,10,10,80,20,0,7,7,5,1,5,10,9,1,1,1,1,2,9,9,5,0,0,5,6,9,6,7,5,9,7,8,5,7,7,9,7,3,7,6,7,0,1,0,0,0,0,0,9,9,5,0,7,5,1,9,9,10,20,40,6,16,6,25,3,7,2,0,5,"",3,1,1,1,213,1,45,2,6,3,4,4,4,1209.953,2020-04-29 05:26:55
1294397060,70,60,70,100,100,10,10,9,8,9,9,9,5,10,10,0,50,50,6,7,5,6,4,10,10,5,2,2,3,6,8,7,8,1,2,8,7,7,7,7,5,5,9,6,5,5,6,6,5,5,3,0,4,0,5,3,3,3,3,3,7,8,4,2,9,10,5,5,5,5,50,50,4,16,6,0,3,32,3,3,5,"",5,2,1,1,213,1,58,3,9,4,3,6,4,924.131,2020-04-29 05:32:23
1298974750,10,10,100,100,100,10,10,10,8,10,10,10,10,10,10,95,5,0,10,8,5,2,2,10,10,3,1,1,1,2,10,10,10,0,0,1,1,10,5,6,5,4,10,10,10,10,10,10,7,10,6,1,10,0,5,1,1,3,2,1,10,10,5,1,5,5,1,6,10,10,50,20,6,9,10,50,300,4,3,3,1,"",6,2,1,2,213,1,54,2,8,4,3,6,4,984.148,2020-04-29 05:37:28
1301103864,100,90,100,90,100,8,8,10,8,10,10,10,10,10,10,30,70,0,5,5,0,1,1,10,10,5,4,0,3,0,10,10,9,0,0,6,8,8,2,0,8,0,6,6,7,9,10,10,0,10,7,0,6,0,7,6,1,4,5,0,1,1,1,1,1,1,1,0,0,0,50,50,8,16,7,50,9000,4,1,3,1,"",6,1,1,1,213,1,41,2,5,3,4,4,3,613.927,2020-04-29 05:39:57
1301402558,100,50,50,100,100,9,10,8,1,8,9,9,9,9,9,50,50,0,7,7,5,5,5,7,7,0,0,0,0,7,10,10,10,1,1,8,5,5,5,5,5,5,9,9,6,7,8,7,7,3,5,3,8,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,6,2,6,25,3,3,3,1,1,"",6,1,1,1,213,1,53,2,8,4,1,9,3,1109.183,2020-04-29 05:40:45
1300887056,100,10,50,100,100,5,5,10,5,8,10,10,8,10,10,0,99,1,4,4,5,5,5,10,10,5,5,5,5,5,8,8,8,0,2,10,5,5,8,5,5,5,6,6,8,8,8,10,4,8,6,4,2,0,0,0,0,5,5,5,10,10,5,0,5,5,0,0,5,8,50,50,5,8,8,0,0,0,3,2,1,"",5,1,1,1,213,1,61,3,9,5,3,8,4,707.44,2020-04-29 05:40:55
1301137030,80,100,100,100,100,10,10,10,10,10,10,10,10,10,10,100,0,0,10,8,4,6,7,10,10,0,7,1,3,7,8,8,8,2,2,7,9,7,8,7,7,7,8,8,7,7,8,8,9,10,6,3,7,9,4,3,3,7,7,2,8,7,8,4,8,7,7,7,7,7,3,5,8,8,8,50,30,4,3,3,1,"",2,2,1,1,213,1,46,2,6,3,2,6,1,1157.355,2020-04-29 05:47:04
1301149276,90,0,70,10,100,7,7,10,7,10,7,10,5,10,10,49,41,10,6,6,4,6,5,10,10,1,0,0,0,2,10,8,8,0,1,5,5,6,5,2,6,6,6,5,7,7,8,7,5,5,7,5,4,0,5,5,6,8,5,0,7,6,5,2,3,2,4,0,2,6,70,70,5,5,6,25,3,4,3,3,2,"",6,2,1,1,213,1,52,2,7,4,3,10,4,1489.459,2020-04-29 06:12:14
1300839438,80,50,100,100,100,3,3,1,1,10,9,9,1,9,9,100,0,0,7,7,8,6,4,9,9,1,1,1,1,1,9,9,7,1,1,7,6,6,6,6,6,6,7,8,7,7,7,8,3,7,6,3,3,0,7,6,3,7,4,7,9,9,1,1,9,6,1,8,8,8,90,90,4,12,8,25,3,1,2,2,1,"",7,2,1,2,213,2,45,2,6,3,2,8,3,1411.182,2020-04-29 06:14:42
1300152132,70,50,60,70,70,7,6,6,6,5,3,3,3,8,8,97,3,0,9,9,5,8,7,10,10,10,10,1,1,10,10,10,8,1,5,7,7,7,8,5,7,6,8,8,2,8,8,9,5,5,5,5,10,0,5,5,8,8,8,2,7,7,5,5,8,1,5,5,5,5,80,80,5,16,5,50,3,4,3,8,5,"",7,2,1,2,213,2,54,2,8,4,3,6,4,877.045,2020-04-29 06:20:39
1301422184,50,100,50,100,100,5,5,7,1,10,1,1,1,1,1,100,0,0,8,7,5,1,1,10,10,5,1,1,1,1,10,10,10,1,1,1,1,10,1,1,1,9,9,10,5,10,10,5,5,10,7,5,10,0,7,1,5,5,10,1,10,1,1,1,1,1,10,1,1,1,50,50,6,1,8,25,3,7,2,0,1,"",7,1,1,1,213,2,53,2,8,4,1,11,2,1307.639,2020-04-29 06:21:36
1300137282,100,10,100,100,100,10,10,10,7,10,8,8,2,9,10,33,33,34,7,6,5,5,5,9,7,0,0,0,0,0,10,10,10,0,0,10,7,5,8,4,8,3,8,10,9,10,10,5,4,7,4,5,5,5,6,5,6,4,5,1,10,8,5,0,5,6,5,6,10,8,30,80,3,16,5,50,9000,4,1,0,3,"",4,2,1,1,213,2,54,2,8,4,2,3,3,819.299,2020-04-29 06:27:24
1300815154,100,100,90,90,100,9,9,10,8,9,10,10,10,10,10,50,40,10,6,5,5,5,5,10,10,1,1,1,1,0,10,10,10,1,1,5,6,10,9,5,2,1,10,8,5,4,5,9,10,8,4,1,4,5,4,1,1,1,3,5,7,8,8,1,8,8,1,5,7,9,50,50,7,2,7,50,3,4,1,2,5,"",5,1,1,1,213,1,73,4,12,6,3,3,4,1344.032,2020-04-29 06:28:41
1301177852,100,20,90,100,100,10,10,10,10,10,10,10,5,10,10,95,5,0,5,2,10,10,10,10,10,5,5,5,5,5,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,5,10,10,7,3,5,5,5,5,5,5,5,5,6,5,6,5,5,5,5,5,5,5,50,50,5,3,5,10,0,0,1,5,5,"",5,1,1,1,213,1,73,4,12,6,4,2,1,628.742,2020-04-29 06:31:03
1301444394,50,50,50,50,50,6,6,5,5,6,5,5,5,5,5,28,42,30,3,4,4,5,5,5,5,1,4,2,3,4,3,4,5,4,5,7,5,5,5,5,6,6,5,6,5,5,5,5,5,5,5,1,8,6,4,5,5,5,5,4,5,7,5,6,5,6,6,6,5,6,40,50,6,10,9,50,300,16,2,0,1,"",6,1,1,1,213,2,43,2,6,3,1,12,4,430.388,2020-04-29 06:39:50
1300067022,100,10,50,80,100,5,6,4,1,10,9,10,1,10,10,95,5,0,8,7,2,4,1,10,9,3,0,0,0,1,10,10,10,1,1,6,7,9,7,2,8,8,9,9,6,7,7,7,6,6,3,2,4,0,8,4,5,4,1,1,9,9,5,1,8,7,1,2,3,7,10,15,5,7,8,50,100,7,3,2,3,"",6,2,1,1,213,1,46,2,6,3,1,11,6,962.639,2020-04-29 06:41:02
1300027222,100,40,100,100,100,0,0,10,0,10,10,0,0,7,7,50,50,0,6,7,5,8,8,10,8,3,0,0,0,5,10,10,10,0,5,5,7,10,7,7,8,8,7,7,5,7,8,5,8,6,0,5,5,0,6,0,5,5,5,7,10,8,8,0,5,4,5,5,0,3,40,50,6,16,6,50,300,4,3,1,5,"",7,2,1,1,213,1,77,4,12,6,5,5,4,1264.67,2020-04-29 06:41:47
1301136896,70,10,100,100,100,10,10,10,8,10,10,10,5,10,10,60,20,20,9,10,1,3,1,10,10,1,1,1,1,5,10,7,4,10,5,6,7,7,9,10,5,5,9,8,5,8,10,10,5,9,5,3,6,0,5,1,1,2,1,1,8,8,4,1,1,5,5,5,5,7,50,50,1,16,8,50,300,4,2,0,5,"",7,2,1,2,213,2,79,4,13,6,3,3,1,913.936,2020-04-29 07:05:59
1300989978,7,7,7,8,6,9,9,9,9,9,6,6,6,6,6,34,42,24,7,8,7,7,7,7,8,8,8,8,9,7,8,7,2,8,7,9,7,2,9,7,6,8,7,7,7,7,7,7,7,6,6,6,9,10,4,9,7,3,8,8,6,5,7,8,7,7,7,7,7,7,7,6,7,7,7,7,7,7,1,8,5,"",6,1,1,99,6,2,36,2,4,2,3,9,1,461.096,2020-04-29 08:45:23
1300999028,90,0,100,80,100,10,10,10,1,10,7,10,7,8,10,99,1,0,5,5,5,5,0,7,6,5,0,0,1,3,10,10,9,0,0,8,7,9,8,7,5,8,9,8,7,8,9,8,4,6,6,4,9,0,5,5,4,7,7,1,10,8,6,0,7,6,3,7,8,7,80,70,4,3,9,25,3,3,3,2,1,"",6,1,1,1,213,2,45,2,6,3,2,10,4,2201.504,2020-04-29 08:04:42
1300887556,100,0,100,100,100,10,10,10,8,10,5,5,1,10,10,45,45,10,8,6,5,6,3,10,10,0,0,0,0,5,10,10,10,0,0,2,8,10,3,6,7,10,8,10,8,10,10,10,8,8,3,0,9,0,3,5,3,6,6,0,10,9,8,0,8,5,1,0,3,5,50,90,6,16,7,50,300,4,1,0,1,"",5,2,1,1,213,1,54,2,8,4,4,3,4,1813.621,2020-04-29 07:30:53
1301103858,100,100,100,100,100,5,7,10,5,10,10,10,7,10,10,25,50,25,8,7,6,5,5,9,7,1,1,1,1,5,8,8,8,1,1,6,6,6,6,6,5,8,7,9,6,6,8,9,1,10,5,3,8,0,0,0,0,0,0,0,7,7,5,8,7,5,4,0,0,5,80,80,5,16,8,50,300,2,3,2,1,"",5,2,1,1,213,1,52,2,7,4,4,7,2,937.926,2020-04-29 07:45:18
1301127998,100,0,100,100,100,10,10,10,5,10,10,10,1,10,10,100,0,0,5,6,0,0,0,10,10,2,0,0,0,2,10,10,10,0,0,5,5,9,5,5,5,5,6,5,8,10,10,10,4,9,7,3,7,0,0,0,0,5,0,0,10,10,9,0,5,1,1,0,0,9,20,30,5,6,3,50,3,2,3,2,5,"",5,2,1,1,213,1,50,2,7,4,2,6,4,732.849,2020-04-29 07:49:09
1301115940,100,10,100,100,100,8,8,9,6,9,10,10,10,10,10,98,2,0,5,3,1,1,1,10,7,1,1,1,1,8,10,10,9,2,2,9,5,10,7,5,5,2,4,5,5,5,5,10,7,6,3,2,8,10,1,2,5,5,5,5,7,7,5,2,5,5,7,5,5,5,50,70,3,5,3,50,3,8,3,2,5,"",4,2,1,1,213,1,67,3,10,5,2,4,4,1495.904,2020-04-29 08:04:21
1301480446,100,10,30,100,100,10,10,10,5,10,10,10,10,10,10,75,25,0,2,3,5,5,5,10,10,1,1,1,1,9,10,7,10,1,1,10,6,10,7,6,6,10,8,5,5,4,7,3,1,3,10,4,4,10,4,4,2,5,3,6,10,10,5,1,5,3,7,6,5,10,10,20,5,1,4,50,300,33,3,0,3,"",5,2,1,1,213,2,60,3,9,5,3,6,1,888.287,2020-04-29 09:47:48
1301557916,100,10,90,100,100,9,10,10,5,10,10,10,5,10,10,20,80,0,8,4,5,3,1,10,10,5,1,1,1,7,9,9,9,2,1,6,4,4,8,9,2,1,5,8,6,7,9,10,1,4,2,1,3,7,3,2,2,3,2,1,8,7,2,7,2,2,1,2,1,5,70,80,5,11,7,50,300,7,3,1,5,"",6,1,1,1,213,2,71,4,11,6,1,3,2,1535.671,2020-04-29 09:47:50
1301158274,100,100,100,100,100,10,10,10,10,10,10,10,5,10,10,100,0,0,9,8,0,5,5,10,7,0,0,0,0,5,10,10,10,0,0,10,10,10,10,10,10,10,8,10,5,10,10,10,7,5,5,7,5,0,0,1,0,5,0,5,10,7,5,0,0,0,6,0,0,5,5,5,7,16,4,50,3,4,3,1,2,"",6,2,1,1,213,1,46,2,6,3,4,6,3,1033.778,2020-04-29 09:54:01
