Duration_sec,RecordedDate,Language,physical_contact__1,physical_contact__2,physical_contact__3,physical_contact__4,physical_contact__5,physical_hygiene__1,physical_hygiene__2,physical_hygiene__3,physical_hygiene__4,physical_hygiene__5,policy_support__1,policy_support__2,policy_support__3,policy_support__4,policy_support__5,generosity__1,generosity__2,generosity__3,psych_wellbeing1,psych_wellbeing2,collective_narcis__1,collective_narcis__2,collective_narcis__3,national_identity__1,national_identity__2,Conspiracy_theories__1,Conspiracy_theories__2,Conspiracy_theories__3,Conspiracy_theories__4,open_mindedness__1,open_mindedness__2,open_mindedness__3,open_mindedness__4,open_mindedness__5,open_mindedness__6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging__1,social_belonging__2,social_belonging__3,social_belonging__4,trait_self_control__1,trait_self_control__2,trait_self_control__3,trait_self_control__4,Self_esteem,AttCheck2,Narcissism__1,Narcissism__2,Narcissism__3,Narcissism__4,Narcissism__5,Narcissism__6,Moral_ID__1,Moral_ID__2,Moral_ID__3,Moral_ID__4,Moral_ID__5,Moral_ID__6,Moral_ID__7,Moral_ID__8,Moral_ID__9,Moral_ID__10,risk_perception__1,risk_perception__2,political_ideology,moral_circle,health_cond,sex,sex_other,age,marit_status,children,employ_status,employ_status_other,Ladder,urban,tested_positive,know_tested_positive,AttCheck_nobots,CRT1,CRT2,CRT3,Country
1362,   5/6/2020 1:54,PL,7,4,5,7,7,7,7,7,7,7,8,8,4,6,6,40,30,30,7,6,3,4,3,7,6,5,5,5,5,2,10,10,9,2,3,7,7,8,7,7,5,3,7,7,7,7,7,7,5,5,7,5,6,0,3,1,8,5,5,5,10,8,5,1,5,7,10,5,5,7,50,50,5,9,7,1,,49,2,0,3,,6,1,1,1,213,100,3,1,Poland
1213,   5/6/2020 1:56,PL,5,2,5,8,8,5,5,7,5,5,10,10,9,10,10,50,50,0,8,7,7,7,5,10,10,5,5,5,5,2,9,8,9,1,1,5,5,10,6,5,5,8,7,8,8,8,8,10,5,7,5,5,7,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,6,11,8,2,,51,3,2,1,,6,1,1,1,213,25,3,7,Poland
5703,   5/6/2020 1:59,PL,9,4,8,8,8,9,8,9,9,7,9,9,1,6,9,1,51,48,1,1,6,6,6,3,4,8,7,6,6,3,9,8,9,3,3,6,6,6,6,6,3,1,1,1,7,4,2,8,7,4,6,8,1,6,4,2,1,6,4,2,9,8,4,1,4,8,1,4,4,9,60,60,6,16,7,1,,51,1,1,3,,11,1,1,1,213,50,3,8,Poland
824,   5/6/2020 2:07,PL,4,6,4,6,4,8,6,8,4,7,7,7,3,7,4,50,50,0,6,6,2,4,0,9,6,0,0,0,0,4,8,7,7,2,4,6,6,6,6,6,6,3,6,7,6,6,6,8,6,8,6,6,4,0,3,3,3,4,4,3,8,8,4,2,6,8,7,3,6,7,50,50,5,11,6,1,,56,1,0,1,,6,4,1,1,213,50,100,50,Poland
1119,   5/6/2020 2:12,PL,10,9,9,10,10,10,10,9,8,9,10,10,4,10,10,10,70,20,2,3,8,9,9,10,10,10,10,10,9,4,10,9,10,2,3,9,6,10,8,4,2,7,2,4,9,9,3,6,8,10,2,0,7,0,9,6,6,9,5,6,8,10,7,1,6,4,9,8,7,10,30,20,4,8,2,2,,42,2,1,1,,8,4,1,2,213,50,300,4,Poland
1074,   5/6/2020 2:13,PL,10,0,9,8,10,7,7,8,5,5,8,10,6,10,8,50,50,0,3,5,5,6,7,9,8,5,5,5,5,6,8,7,7,4,6,5,5,4,5,5,5,5,6,7,4,4,4,7,8,8,6,2,3,6,5,5,2,7,6,3,8,8,5,2,7,3,2,7,7,8,20,30,5,6,5,2,,63,1,5,5,,6,4,1,1,213,25,5,0,Poland
3447,   5/6/2020 2:16,PL,9,3,9,9,9,10,10,10,10,10,8,8,2,7,7,15,60,25,8,8,5,6,5,10,9,3,5,3,4,5,7,7,8,3,6,8,7,10,8,9,7,8,5,6,6,5,5,9,5,7,6,4,5,0,3,3,3,3,4,4,7,7,4,6,5,3,5,4,5,6,10,20,4,2,8,1,,59,3,2,6,Pensioner due to health reasons,5,4,1,1,213,50,3,4,Poland
1883,   5/6/2020 2:18,PL,7,1,7,10,10,10,10,10,10,10,9,9,9,9,8,50,25,25,10,8,0,1,1,10,7,0,0,9,8,2,7,8,8,0,1,10,10,9,8,10,2,2,9,8,2,3,8,8,7,7,10,6,1,10,7,8,0,10,4,7,7,10,2,0,2,2,0,0,1,10,60,70,9,12,7,2,,32,2,1,6,,11,4,1,1,213,50,300,,Poland
1763,   5/6/2020 2:19,PL,9,2,7,8,10,9,9,7,7,10,9,9,10,9,10,40,30,30,7,6,4,4,4,6,7,9,9,1,2,4,6,9,9,1,2,7,7,8,9,4,4,3,7,6,7,6,6,8,4,7,7,4,3,4,4,4,4,6,3,3,6,6,6,6,6,9,8,8,8,9,60,80,1,1,3,1,,43,1,0,6,Pensioner due to health reasons,7,4,1,1,213,50,900,4.5,Poland
1400,   5/6/2020 2:20,PL,10,5,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,7,10,5,10,5,10,10,10,10,0,10,0,0,10,10,0,0,5,5,5,10,5,5,5,10,10,5,10,10,10,10,10,5,0,10,0,10,5,0,5,5,5,10,10,5,0,10,10,0,5,5,10,0,100,5,1,7,2,,29,3,0,3,,6,4,1,1,213,50,900,4,Poland
1580,   5/6/2020 2:23,PL,9,5,9,9,9,9,9,9,9,9,9,9,9,9,9,50,25,25,8,8,9,9,9,9,9,9,9,5,9,5,9,9,9,5,5,9,9,9,9,9,9,9,9,5,9,5,5,9,5,5,5,5,5,5,5,5,5,5,5,5,9,9,5,1,5,5,1,9,5,9,50,50,9,16,5,2,,56,3,3,5,,6,4,1,1,213,50,,,Poland
3915,   5/6/2020 2:23,PL,10,0,10,10,10,6,6,10,10,1,10,10,10,10,10,100,0,0,9,9,5,5,5,10,5,9,5,5,0,2,10,7,10,0,0,10,5,9,5,9,5,8,0,0,4,0,9,1,10,9,2,10,5,0,0,1,7,7,3,1,10,10,5,0,7,0,0,0,1,7,90,60,10,10,5,2,,33,1,0,6,Pensioner due to health reasons,10,4,1,1,213,25,300,7,Poland
845,   5/6/2020 2:24,PL,5,5,5,5,5,7,7,7,7,7,8,9,9,8,8,100,0,0,5,5,5,5,5,5,5,6,5,1,5,6,5,5,5,5,5,5,5,5,5,7,5,5,5,5,5,5,5,5,4,5,6,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,5,5,1,,18,1,0,4,,6,1,1,1,213,50,3,4,Poland
1232,   5/6/2020 2:24,PL,6,4,5,5,5,6,7,5,7,6,6,6,4,5,6,75,25,0,7,7,6,5,5,6,4,7,6,9,5,7,5,6,6,7,5,6,6,6,7,5,6,5,6,6,6,4,6,5,5,5,5,3,6,6,4,6,6,4,5,5,5,6,6,3,5,6,5,6,5,5,60,70,5,2,6,1,,49,3,1,1,,6,1,1,1,213,25,1,7,Poland
521,   5/6/2020 2:25,PL,8,8,8,9,9,10,8,8,8,8,10,9,9,8,10,60,30,10,9,9,9,8,9,9,8,4,5,4,4,9,7,8,10,7,8,8,8,8,8,7,7,8,8,8,9,9,9,9,7,6,8,6,8,9,3,4,0,4,4,5,9,7,8,9,7,7,6,6,8,8,70,90,9,5,8,1,,51,3,2,1,,6,4,1,1,213,25,,4,Poland
1832,   5/6/2020 2:36,PL,10,2,10,10,10,10,10,10,10,10,7,7,2,6,6,80,10,10,6,4,10,10,10,10,10,10,10,10,10,6,10,10,10,0,0,10,10,10,10,10,10,10,3,3,7,7,8,10,4,7,4,7,0,0,10,0,0,6,0,0,10,10,0,0,6,6,10,6,2,10,60,60,10,1,4,2,,62,3,3,5,,8,4,1,1,213,50,3,4,Poland
2597,   5/6/2020 2:37,PL,10,0,10,10,10,10,10,10,8,6,10,10,2,10,9,70,30,0,7,7,3,8,7,10,10,1,1,1,1,1,10,10,10,1,1,9,9,9,10,1,2,9,9,10,7,8,7,10,1,8,1,0,6,10,10,3,8,8,2,7,9,7,2,2,4,3,2,3,2,8,80,80,7,2,7,1,,70,2,1,6,,5,1,1,1,213,25,100,4,Poland
1272,   5/6/2020 2:40,PL,9,2,9,10,10,10,10,10,10,10,7,10,10,10,10,0,0,100,5,5,4,4,2,10,5,10,10,10,10,3,9,9,9,0,2,3,3,10,9,3,1,1,2,5,6,8,8,8,5,8,5,1,2,5,4,0,4,6,2,5,7,7,2,0,6,5,4,3,3,5,40,50,5,14,6,1,,62,1,3,1,,6,4,1,1,213,50,300,4,Poland
1633,   5/6/2020 2:41,PL,10,0,10,2,10,10,10,10,10,3,10,10,10,10,10,20,60,20,7,7,5,8,9,10,10,9,2,0,4,1,10,10,10,0,0,10,6,9,9,4,4,9,9,9,10,10,10,10,9,8,8,1,5,0,1,0,5,9,6,1,10,10,9,0,8,9,10,9,9,10,50,60,5,10,7,2,,48,3,1,3,,7,4,1,2,213,50,3,8,Poland
1730,   5/6/2020 2:45,PL,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,8,8,10,9,5,10,8,10,6,6,10,9,9,9,10,0,5,10,10,10,10,1,10,0,5,10,7,7,8,10,5,8,8,0,5,8,8,5,2,5,6,0,10,10,1,0,10,5,0,5,5,10,50,50,5,16,10,2,,45,1,2,2,,8,4,1,1,213,50,3,4,Poland
386,   5/6/2020 2:45,PL,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,30,30,40,5,5,5,5,5,5,5,5,5,5,5,5,5,6,4,7,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,9,7,1,,47,2,0,1,,9,4,1,1,213,50,55,66,Poland
2547,   5/6/2020 2:49,PL,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,25,25,5,5,5,5,5,8,5,10,10,10,10,5,5,5,5,5,5,5,5,6,5,5,5,6,5,5,5,5,5,5,5,5,5,0,9,0,1,2,1,5,5,5,5,5,5,0,5,0,5,5,5,5,50,50,5,1,5,1,,42,3,1,6,Pensioner due to health reasons,7,1,1,1,213,50,300,4,Poland
42519,   5/6/2020 2:53,PL,5,5,5,5,5,10,0,5,10,10,5,5,6,5,5,50,30,20,5,5,0,10,0,10,10,5,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,1,5,10,9,5,5,5,5,5,5,50,50,5,14,5,2,,26,1,2,1,,6,1,1,1,213,50,5,4,Poland
2926,   5/6/2020 3:01,PL,9,8,10,9,10,8,10,3,0,5,10,9,10,10,10,50,25,25,7,6,4,6,3,7,6,2,0,1,2,3,10,8,10,0,2,5,5,7,5,7,8,9,6,5,7,8,7,8,5,7,7,9,7,0,7,4,9,7,4,7,9,8,7,0,5,4,3,0,3,6,10,70,5,5,9,2,,19,1,0,4,,4,4,1,1,213,25,300,4,Poland
17909,   5/6/2020 3:04,PL,7,3,8,7,8,9,7,8,8,8,8,6,6,7,8,20,50,30,9,10,9,9,8,10,10,8,8,8,9,4,8,8,8,8,4,7,8,9,9,8,9,9,8,9,8,8,8,8,8,8,7,7,7,8,7,4,4,5,4,4,9,9,8,3,8,8,8,8,8,8,30,30,7,16,9,2,,25,2,1,6,Work without a contract,6,1,1,1,213,50,3000,4,Poland
36446,   5/6/2020 3:10,PL,10,3,3,8,10,10,10,10,7,8,10,10,2,10,10,40,40,20,3,3,1,4,1,10,10,10,2,7,7,6,10,8,10,0,10,10,9,10,10,0,6,7,7,9,10,10,7,10,7,10,10,10,4,0,10,4,8,8,7,10,10,10,0,0,7,2,10,3,6,10,10,40,7,4,10,2,,19,3,1,1,,10,1,1,1,213,50,300,16,Poland
1133,   5/6/2020 3:13,PL,10,2,10,10,10,10,10,10,10,10,10,10,7,10,10,80,10,10,5,5,6,9,9,10,10,7,6,5,6,6,8,9,8,0,0,10,10,10,10,3,0,8,10,10,8,9,9,8,8,10,7,3,7,0,7,9,8,10,10,5,9,9,9,0,10,8,0,8,9,9,30,50,4,16,3,2,,23,2,0,2,,4,1,1,1,213,50,900,4,Poland
1887,   5/6/2020 3:14,PL,5,5,0,5,5,5,5,10,0,0,5,5,0,0,0,20,20,60,7,4,5,5,0,9,5,10,8,9,9,7,10,10,10,0,0,8,5,10,10,8,5,0,10,8,5,5,9,8,3,7,5,6,8,0,3,5,8,5,4,5,9,9,4,0,5,2,2,5,2,9,50,50,0,1,3,1,,52,3,1,6,Pensioner due to health reasons,8,1,1,1,213,50,3,4,Poland
2039,   5/6/2020 3:21,PL,9,6,8,8,7,6,6,6,0,7,10,10,3,10,2,0,90,10,7,7,1,5,5,10,10,2,3,7,2,0,10,10,10,0,0,10,8,10,10,8,6,9,8,10,8,8,7,6,7,7,8,8,6,0,3,1,8,1,3,3,10,7,0,0,8,5,7,5,5,9,90,90,7,16,6,1,,45,1,0,1,,5,1,1,1,213,49,3,7,Poland
564,   5/6/2020 3:23,PL,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,5,95,0,1,9,10,9,9,10,10,10,10,1,10,8,8,8,8,9,9,7,8,8,8,8,9,8,3,5,10,9,7,8,0,10,1,0,1,10,3,3,3,3,3,3,9,9,9,9,10,9,10,9,9,9,0,40,8,1,10,2,,32,3,2,2,,6,4,1,1,213,50,30,16,Poland
2551,   5/6/2020 3:25,PL,10,0,10,10,10,10,10,10,4,8,10,10,10,10,10,0,80,20,8,8,10,10,10,10,10,6,6,3,4,2,9,10,10,10,0,5,6,6,7,3,5,5,10,10,7,7,10,10,10,5,1,0,1,0,8,0,0,6,6,1,10,10,7,0,6,4,3,8,7,9,0,10,5,16,0,2,,62,1,2,5,,6,1,1,1,213,50,300,16,Poland
1469,   5/6/2020 3:26,PL,10,2,9,9,10,8,7,7,6,7,8,8,6,10,10,50,50,0,4,4,6,7,6,10,10,7,4,0,4,4,9,9,10,0,0,6,7,7,7,7,8,9,6,6,6,6,7,7,6,7,7,6,2,0,4,1,1,9,2,0,10,9,4,0,6,4,0,4,4,10,60,60,4,4,3,2,,48,2,0,1,,9,1,1,1,213,50,300,4,Poland
698,   5/6/2020 3:26,PL,5,5,5,5,5,6,6,5,5,5,5,5,5,5,5,20,50,30,9,8,5,5,5,5,2,5,10,7,7,5,10,10,10,1,2,5,5,5,5,5,5,5,9,7,5,5,5,5,5,8,3,4,5,8,5,0,0,5,5,0,5,5,5,5,5,5,5,5,5,5,50,50,5,13,9,2,,24,2,1,1,,6,1,1,1,213,50,300,4,Poland
1380,   5/6/2020 3:29,PL,9,6,10,8,10,3,3,10,3,9,10,10,2,10,4,80,10,10,6,6,2,8,5,7,5,5,6,5,5,4,10,10,10,2,0,7,5,6,8,9,4,7,4,6,7,2,6,7,6,8,10,7,6,0,2,3,2,10,5,6,8,7,2,2,5,3,3,1,1,6,10,20,2,14,7,2,,19,1,0,4,,4,4,1,1,213,100,3,4,Poland
732,   5/6/2020 3:33,PL,5,2,8,8,8,7,7,7,5,6,5,5,5,5,5,70,20,10,5,5,5,5,5,7,7,6,6,5,5,5,6,6,6,4,4,5,5,5,5,5,5,5,6,6,5,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,1,5,2,,51,3,2,6,I take care of the household,7,4,1,1,213,50,1,4,Poland
1054,   5/6/2020 3:40,PL,9,0,9,10,10,6,7,7,2,8,9,10,7,9,9,90,10,0,7,4,3,3,1,9,9,6,2,1,2,5,3,8,7,1,2,7,5,8,5,4,6,7,8,8,6,4,7,6,6,8,3,6,6,0,1,2,5,6,2,1,9,9,3,1,7,7,7,2,7,4,10,30,5,10,8,2,,24,3,2,3,,9,4,1,1,213,25,3,7,Poland
4724,   5/6/2020 3:41,PL,10,10,9,9,10,10,10,10,5,10,10,0,4,9,10,50,30,20,9,8,10,10,10,10,10,5,5,5,5,5,10,10,10,5,5,10,10,10,10,10,10,10,10,10,10,10,10,10,5,10,10,10,5,9,9,5,5,10,5,5,10,10,5,5,10,9,5,5,5,5,50,50,10,4,5,1,,50,3,2,6,Working pensioner,6,4,1,1,213,50,300,4,Poland
889,   5/6/2020 3:42,PL,5,5,5,5,5,10,10,10,10,10,5,5,5,5,5,50,20,30,5,5,5,6,5,10,10,10,10,10,4,5,5,5,5,5,5,8,5,5,6,8,8,10,10,6,9,0,5,7,5,5,5,10,5,5,5,3,5,6,3,7,10,10,5,0,7,5,0,5,5,10,50,50,5,16,8,2,,20,2,0,4,,6,4,1,1,213,50,900,4,Poland
1807,   5/6/2020 3:43,PL,9,0,9,8,10,10,10,10,8,10,10,10,10,10,10,50,50,0,6,4,5,9,7,10,10,9,1,6,6,4,9,9,9,0,1,9,8,10,9,6,2,8,7,9,10,8,8,7,6,9,1,1,8,0,4,4,6,6,6,3,10,9,5,0,6,8,0,7,6,7,70,70,9,16,7,2,,65,2,1,5,,6,1,1,1,213,50,300,7,Poland
3295,   5/6/2020 3:44,PL,8,6,6,8,6,9,10,10,10,9,10,10,10,10,10,50,25,25,7,7,9,7,10,10,10,8,8,3,4,4,8,9,7,3,2,10,9,10,10,10,9,8,8,8,10,9,9,10,6,9,10,8,3,0,8,2,3,9,3,3,10,10,6,0,6,7,1,7,8,10,60,80,10,1,6,2,,36,3,2,1,,7,4,1,1,213,50,300,4,Poland
919,   5/6/2020 3:44,PL,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,4,5,7,8,5,8,8,10,10,10,10,0,10,10,10,0,0,10,8,10,10,5,5,5,10,10,8,8,8,10,5,10,8,1,8,9,5,0,0,7,0,5,10,10,10,0,10,10,9,9,8,10,80,80,5,1,7,2,,29,2,1,2,,8,1,1,1,213,50,900,4,Poland
1260,   5/6/2020 3:44,PL,10,2,8,9,9,10,8,10,3,6,3,2,0,3,7,50,30,20,2,2,5,6,4,10,6,10,10,10,8,3,8,8,9,1,2,10,10,10,10,10,10,10,1,0,7,5,7,1,1,2,9,2,0,0,2,7,2,9,2,6,8,10,2,0,4,7,1,3,3,8,90,80,7,5,2,2,,26,2,1,6,I am locked with a kind because of COVID,6,1,1,1,213,50,300,4,Poland
932,   5/6/2020 3:45,PL,5,7,7,6,7,5,5,5,5,5,5,5,2,7,8,100,0,0,5,5,4,6,5,7,7,4,6,5,5,2,6,6,7,3,1,4,5,6,6,3,4,7,6,7,5,6,6,6,5,5,4,3,4,3,5,2,1,5,4,1,8,7,5,1,5,4,2,5,4,4,50,50,5,16,6,2,,36,2,2,3,,7,1,1,1,213,50,900,4,Poland
1208,   5/6/2020 3:45,PL,10,2,9,10,10,10,10,10,0,10,10,10,0,10,10,0,50,50,10,6,10,10,10,10,10,0,10,10,10,1,10,10,10,0,0,10,2,10,10,10,2,1,10,8,10,10,10,10,6,10,8,4,3,0,0,0,0,1,0,0,10,10,0,0,10,10,10,3,7,7,0,0,3,2,10,2,,21,2,2,3,,6,4,1,1,213,50,900,16,Poland
1861,   5/6/2020 3:48,PL,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,20,40,40,10,6,0,10,0,10,10,5,5,0,0,0,10,10,10,0,0,10,10,10,10,10,0,0,10,10,10,8,10,10,0,10,0,10,0,5,10,0,10,10,0,10,10,10,0,0,10,10,10,0,0,10,70,60,0,2,10,2,,20,1,0,3,,6,4,1,1,213,50,300,16,Poland
2493,   5/6/2020 3:50,PL,8,1,6,6,9,6,6,9,7,6,5,5,3,5,4,5,80,15,5,4,3,5,1,8,7,6,5,5,5,3,9,8,7,0,2,5,5,5,6,4,6,6,5,5,6,6,6,6,3,5,6,6,5,0,5,1,5,4,5,4,8,7,6,5,5,5,5,5,5,5,10,10,1,12,6,1,,45,3,0,1,,5,1,1,1,213,0,1,4,Poland
1648,   5/6/2020 3:52,PL,10,10,9,10,10,10,10,10,9,10,10,10,10,10,10,40,30,30,10,8,8,10,9,10,10,10,10,10,10,6,10,10,10,0,0,5,7,5,5,10,0,7,9,9,8,8,9,10,10,6,10,7,8,0,7,4,4,2,5,3,10,10,9,0,3,10,0,6,2,10,70,70,5,10,8,2,,57,2,4,3,,8,1,1,1,213,0.50,1,2,Poland
733,   5/6/2020 3:53,PL,1,1,1,1,8,8,10,9,10,0,9,1,1,1,1,100,0,0,2,8,9,10,8,9,9,9,1,9,8,8,8,8,7,8,8,1,1,1,2,1,1,1,8,8,9,9,9,9,9,8,2,1,9,9,1,1,8,8,9,8,1,9,8,1,9,8,10,9,9,10,0,0,8,1,9,1,,23,2,0,3,,6,1,1,1,213,50,,,Poland
4762,   5/6/2020 3:56,PL,5,7,6,6,10,6,5,10,5,4,10,10,0,10,10,80,20,0,7,7,6,1,5,5,5,10,10,3,4,3,8,7,8,0,7,6,8,9,10,6,5,7,6,6,10,6,6,9,6,8,6,7,6,0,5,5,3,10,5,3,6,8,5,0,5,7,3,4,3,6,50,50,2,2,7,2,,34,3,2,2,,5,1,1,1,213,50,900,4,Poland
1388,   5/6/2020 4:08,PL,7,6,6,7,6,6,7,4,0,10,7,7,1,9,10,100,0,0,0,2,4,8,8,10,10,1,2,1,0,0,10,10,10,0,0,9,6,10,6,7,8,6,0,2,2,6,10,9,3,7,10,10,0,0,0,0,8,7,0,10,3,2,0,0,0,0,3,3,0,2,10,0,5,3,0,2,,18,1,0,4,,11,4,1,1,213,50,5,4,Poland
2388,   5/6/2020 4:09,PL,8,8,8,6,7,6,7,7,5,5,5,5,5,5,5,40,40,20,3,1,6,7,8,6,6,5,5,3,6,5,6,7,6,5,5,5,5,5,5,5,5,5,4,5,5,6,6,4,6,6,6,6,5,4,5,6,5,5,5,5,7,6,5,3,6,5,4,6,5,6,40,60,6,5,3,2,,40,1,0,5,,6,1,1,1,213,50,,,Poland
2143,   5/6/2020 4:15,PL,6,2,5,2,4,1,1,0,0,0,0,3,0,5,1,100,0,0,7,6,8,10,8,10,10,6,10,10,4,6,10,9,9,0,4,8,8,9,7,8,5,2,9,9,7,8,7,9,4,7,6,2,6,0,6,3,4,5,5,6,10,9,6,0,7,8,0,3,6,9,0,10,8,16,3,1,,47,1,0,6,Pensioner due to health reasons,9,1,1,1,213,50,300,4,Poland
821,   5/6/2020 4:17,PL,10,5,4,10,10,10,10,10,10,10,10,10,6,10,10,0,60,40,8,7,9,4,6,10,10,10,7,0,7,9,9,9,9,8,10,10,9,9,10,9,10,10,10,9,8,8,7,10,5,10,5,2,5,7,3,6,5,5,3,5,10,8,8,8,9,9,10,9,8,7,30,70,5,9,5,2,,36,3,3,6,Housewife,6,1,1,2,213,50,300,4,Poland
1509,   5/6/2020 4:30,PL,2,7,4,6,4,9,7,8,2,6,7,2,0,6,7,20,70,10,8,4,3,2,3,10,2,8,9,9,8,6,7,6,7,0,2,7,6,6,4,3,3,3,7,1,7,6,9,6,3,8,6,7,3,0,3,4,5,6,7,3,3,4,7,3,6,7,6,4,6,6,0,30,5,1,8,1,,20,1,0,3,,6,1,1,1,Numer 213,25,3,4,Poland
1257,   5/6/2020 4:35,PL,10,0,10,10,9,3,3,5,0,5,10,10,10,10,10,50,50,0,4,4,10,10,5,10,10,0,0,0,0,10,10,10,10,3,2,5,5,7,9,4,3,10,0,5,5,2,5,7,10,5,5,0,0,10,0,5,5,3,0,5,6,5,3,0,2,5,6,0,0,5,50,70,7,7,3,1,,51,1,0,5,,8,4,1,1,213,50,3000,4,Poland
1681,   5/6/2020 4:49,PL,8,8,8,9,10,8,8,10,8,10,9,9,3,8,7,20,40,40,8,6,5,7,5,8,9,2,2,2,2,3,9,8,10,0,0,7,5,7,6,5,5,5,7,7,9,6,6,8,3,4,6,7,5,6,3,1,0,2,1,0,8,8,5,2,4,5,1,7,5,7,50,50,4,16,7,2,,19,2,0,4,,6,1,1,2,213,50,300,4,Poland
1348,   5/6/2020 4:59,PL,10,0,10,10,10,10,10,10,7,10,5,9,0,5,7,0,50,50,6,6,7,7,5,10,8,5,7,5,8,5,7,7,6,0,0,8,6,6,8,3,3,3,6,5,6,7,7,6,3,6,8,0,0,10,0,0,1,5,3,3,7,8,5,0,5,4,4,4,5,6,50,50,5,8,5,2,,53,2,4,1,,6,1,1,1,213,50,300,4,Poland
1506,   5/6/2020 5:00,PL,2,4,5,5,5,7,7,10,7,10,10,10,5,10,10,50,30,20,6,5,5,5,6,10,10,9,7,5,7,4,1,8,10,0,3,5,2,9,8,2,2,1,3,4,5,6,7,3,4,7,4,5,2,1,2,1,5,1,1,3,8,8,2,1,1,1,7,2,2,4,70,100,5,16,6,2,,24,2,1,3,,9,1,1,1,213,50,300,4,Poland
3035,   5/6/2020 5:07,PL,10,1,10,10,10,10,10,10,10,10,10,10,10,10,10,50,25,25,6,4,10,10,10,10,10,10,10,10,10,5,10,10,10,0,0,10,10,10,10,5,5,5,0,1,10,5,5,8,10,10,8,2,3,3,10,6,5,8,6,0,10,10,10,0,10,10,0,5,10,10,50,50,10,16,1,2,,47,3,4,6,Farmer,10,4,1,1,213,50,300,4,Poland
2373,   5/6/2020 5:15,PL,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,5,5,10,1,5,10,10,9,7,6,8,7,10,10,10,2,0,10,10,10,10,10,0,0,10,10,8,8,9,10,10,8,0,0,9,0,5,5,9,10,6,5,10,10,10,0,10,8,1,2,8,7,0,0,10,10,8,2,,71,1,6,5,,10,1,1,1,213,50,3,4,Poland
2018,   5/6/2020 5:15,PL,7,7,8,8,9,7,8,10,2,10,8,8,6,9,4,75,0,25,9,7,0,1,0,6,0,0,0,0,0,2,9,9,9,0,0,6,4,7,6,3,3,7,9,7,10,10,10,10,2,6,6,9,10,0,3,1,9,7,5,6,10,10,5,0,0,3,0,0,6,8,90,100,2,13,7,1,,19,2,0,4,,3,1,1,1,213,25,3,7,Poland
2452,   5/6/2020 5:24,PL,9,6,9,9,10,6,7,7,7,4,10,10,6,10,10,50,40,10,7,4,2,6,4,8,6,0,0,0,0,2,8,8,8,0,5,8,8,8,8,6,7,6,9,6,5,6,6,7,6,6,6,7,5,0,5,4,6,4,3,6,7,8,7,1,7,6,3,6,6,9,10,30,4,6,8,1,,19,2,0,4,,5,4,1,1,213,50,300,7,Poland
962,   5/6/2020 5:30,PL,5,6,9,6,9,5,5,6,5,5,6,5,4,5,5,50,25,25,7,5,5,5,5,8,8,5,5,5,5,5,8,8,8,2,3,5,5,5,5,5,5,5,5,5,5,5,5,10,5,5,5,7,1,5,5,5,5,6,5,5,7,7,5,2,7,5,3,4,8,8,10,50,5,16,4,2,,20,2,0,3,,8,4,1,1,213,1,5,4,Poland
1613,   5/6/2020 5:32,PL,9,10,3,2,4,8,7,2,0,0,4,8,10,10,2,75,20,5,7,6,3,10,10,10,10,5,5,0,4,5,8,7,10,0,0,7,8,5,8,2,8,1,8,9,8,9,10,9,8,9,8,5,7,0,8,6,5,7,5,0,10,8,3,0,7,7,0,7,5,9,20,50,9,2,7,1,,19,1,0,4,,5,4,1,1,213,25,3,4,Poland
1267,   5/6/2020 5:33,PL,9,2,7,8,9,9,8,8,8,8,10,10,4,10,9,70,15,15,4,6,1,7,1,10,10,5,5,5,5,7,9,8,9,9,3,8,2,5,3,5,5,8,5,5,5,7,8,7,7,5,5,8,6,1,5,1,1,7,5,5,5,5,5,5,5,7,7,5,7,5,10,70,5,1,8,1,,20,1,0,3,,8,1,1,1,213,50,3,4,Poland
