RecordDate;Duration_sec;Country;Language;physical_contact__1;physical_contact__2;physical_contact__3;physical_contact__4;physical_contact__5;physical_hygiene__1;physical_hygiene__2;physical_hygiene__3;physical_hygiene__4;physical_hygiene__5;policy_support__1;policy_support__2;policy_support__3;policy_support__4;policy_support__5;generosity__1;generosity__2;generosity__3;psych_wellbeing1;psych_wellbeing2;collective_narcis__1;collective_narcis__2;collective_narcis__3;national_identity__1;national_identity__2;Conspiracy_theories__1;Conspiracy_theories__2;Conspiracy_theories__3;Conspiracy_theories__4;open_mindedness__1;open_mindedness__2;open_mindedness__3;open_mindedness__4;open_mindedness__5;open_mindedness__6;morality_as_cooperat_1;morality_as_cooperat_2;morality_as_cooperat_3;morality_as_cooperat_4;morality_as_cooperat_5;morality_as_cooperat_6;morality_as_cooperat_7;trait_optimism_1;trait_optimism_2;social_belonging__1;social_belonging__2;social_belonging__3;social_belonging__4;trait_self.control__1;trait_self.control__2;trait_self.control__3;trait_self.control__4;Self.esteem;Narcissism__1;Narcissism__2;Narcissism__3;Narcissism__4;Narcissism__5;Narcissism__6;Moral_ID__1;Moral_ID__2;Moral_ID__3;Moral_ID__4;Moral_ID__5;Moral_ID__6;Moral_ID__7;Moral_ID__8;Moral_ID__9;Moral_ID__10;risk_perception__1;risk_perception__2;political_ideology;moral_circle;health_cond;CRT1;CRT2;CRT3;sex;sex_other;age;marit_status;children;employ_status;employ_status_other;Ladder;urban;tested_positive;k1w_tested_positive;AttCheck_1bots;AttCheck2
12/05/20 8:09;Not available;Colombia;SPA;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;50,00;50,00;6;6;6;6;8;9;9;5;5;2;2;2;10;10;10;5;0;5;7;7;8;7;10;10;7;7;8;8;8;9;9;9;0;0;7;5;7;0;7;7;7;10;9;6;0;8;9;0;6;7;8;10;10;6;14;8;0,10;1;24;1;;71;3;4;6;Not available;8;1;1;2;213;0
12/05/20 8:10;Not available;Chile;SPA;9;0;10;8;10;9;9;10;10;10;10;10;10;10;10;0,00;100,00;0,00;5;8;0;5;5;10;5;5;5;0;0;8;10;10;10;0;7;8;0;8;8;9;0;0;8;9;9;9;9;10;2;7;9;9;6;8;8;2;10;7;5;10;7;0;2;0;0;1;8;0;1;80;70;4;5;6;0,10;5;47;1;;32;1;0;1;Not available;6;1;1;1;213;0
12/05/20 8:14;Not available;Colombia;SPA;6;10;10;10;10;9;9;8;10;9;10;10;10;10;8;100,00;0,01;0,01;5;6;6;9;8;7;5;10;9;1;7;6;9;8;9;9;9;9;9;7;5;3;9;9;7;7;8;6;6;9;3;4;8;10;10;0;6;0;0;0;0;8;7;7;1;1;2;10;7;2;1;100;100;9;1;10;0,10;100;6;1;;55;3;2;1;Not available;5;1;1;2;213;0
12/05/20 8:17;Not available;Peru;SPA;9;0;10;9;10;7;7;10;8;10;10;10;10;10;10;0,00;64,52;35,48;7;7;1;1;2;10;10;0;0;0;0;2;10;10;10;0;1;8;9;8;8;2;2;2;10;10;8;8;9;8;9;9;3;2;9;2;2;3;6;6;1;10;9;8;1;7;7;2;7;7;8;50;50;7;14;9;1,00;5;47;1;;36;1;0;1;Not available;6;1;1;2;213;0
12/05/20 8:36;Not available;Cuba;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;54,95;45,05;6;5;5;10;10;10;6;0;0;5;5;10;10;10;10;0;0;10;10;10;10;10;0;0;8;8;8;9;8;10;8;10;8;8;8;0;0;0;5;0;10;10;8;0;0;8;8;0;0;0;10;50;100;5;16;7;0,10;5;24;2;;57;2;1;1;Not available;5;1;1;1;213;0
12/05/20 8:37;Not available;Mexico;SPA;8;0;8;10;10;10;10;10;10;10;10;10;10;10;10;35,90;32,05;32,05;3;3;0;10;10;10;10;0;0;0;0;0;10;10;10;0;0;10;10;10;10;5;0;0;10;10;8;5;7;10;8;10;2;2;8;0;5;0;5;5;0;10;10;5;0;4;4;2;10;5;5;100;75;5;3;3;0,10;20;47;2;;31;1;0;3;Not available;0;1;1;1;213;0
12/05/20 8:41;Not available;Colombia;SPA;10;10;10;10;10;10;10;10;10;10;9;10;10;10;10;42,86;28,57;28,57;8;8;10;10;10;10;10;0;0;0;0;5;10;10;10;0;5;0;10;10;10;10;0;0;10;10;10;6;6;10;10;10;5;0;6;0;5;5;5;5;5;10;5;0;0;5;5;5;5;5;5;50;50;2;15;7;0,10;1;24;1;;69;3;4;5;Not available;7;1;1;1;213;8
12/05/20 8:52;Not available;Colombia;SPA;8;0;10;9;10;10;10;10;10;10;10;10;10;10;10;0,00;100,00;0,00;4;6;7;10;6;10;10;0;0;0;0;3;10;10;10;0;0;2;10;10;10;10;10;10;9;10;8;10;10;10;5;10;3;0;8;4;4;0;3;4;0;10;10;8;0;8;9;0;8;9;10;30;60;5;11;8;0,10;5;24;2;;34;2;2;1;Not available;7;1;1;1;213;0
12/05/20 9:02;Not available;Mexico;SPA;8;8;10;10;10;10;10;10;2;10;10;10;9;10;10;100,00;0,00;100,00;8;6;5;5;0;10;5;0;0;0;0;1;10;10;10;0;1;5;5;2;1;0;10;10;8;10;5;10;10;10;6;10;10;3;8;0;8;5;6;0;0;10;10;0;0;5;7;0;6;3;2;50;80;5;3;8;0,10;0,25;12;2;;37;3;1;2;Not available;7;1;1;2;213;0
12/05/20 9:10;Not available;El Salvador;SPA;9;0;0;10;10;10;10;10;10;10;10;10;10;10;10;92,31;4,62;3,08;7;7;7;7;10;10;10;5;5;5;5;5;10;7;8;0;0;10;10;5;10;5;5;8;10;10;8;9;9;9;9;8;8;8;9;5;7;0;7;5;5;8;8;0;0;7;8;3;0;8;8;50;50;5;9;8;0,10;5;24;2;;55;1;1;1;Not available;6;1;1;2;213;4
12/05/20 9:18;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;31,75;36,51;31,75;2;4;3;3;3;1;1;0;0;0;0;0;10;10;10;0;10;10;10;7;10;4;4;4;4;1;5;8;8;6;5;8;6;8;5;3;3;0;4;0;5;10;9;5;0;4;5;0;5;0;4;60;80;5;6;7;0,10;100;24;2;;37;2;1;1;Not available;7;1;1;1;213;0
12/05/20 9:19;Not available;Guatemala;SPA;10;1;10;1;10;5;10;10;10;10;10;10;10;10;10;50,00;29,00;29,00;3;6;5;5;5;10;5;0;0;0;0;5;10;10;10;0;5;0;10;10;10;0;10;10;9;10;5;5;10;9;9;10;7;0;10;0;5;0;10;5;0;10;10;5;0;5;5;0;5;5;5;100;100;5;3;10;0,01;0,8;47;2;;44;2;0;2;Not available;8;1;1;1;213;0
12/05/20 9:24;Not available;Colombia;SPA;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;2,00;2,00;5;5;7;7;0;7;0;8;9;9;6;0;10;0;8;0;0;5;4;7;8;5;1;0;8;10;4;8;9;10;5;6;2;2;7;3;7;0;8;7;0;4;8;0;0;8;1;0;0;3;1;50;70;5;5;8;0,10;100;24;2;;35;1;0;6;Not available;0;1;1;2;213;0
12/05/20 9:27;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;100,00;0,00;5;5;5;5;5;5;5;8;5;5;5;2;10;10;10;10;5;8;10;10;10;5;5;10;7;8;7;8;8;9;8;9;4;5;8;7;7;5;5;5;5;10;8;7;0;5;5;8;0;3;10;50;50;5;10;9;0,10;5;47;2;;43;3;2;6;Not available;8;1;1;1;213;0
12/05/20 9:41;Not available;Mexico;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;100,00;0,00;0,00;6;7;0;0;0;10;8;5;1;1;1;0;10;10;10;0;0;10;10;8;9;5;1;0;10;10;10;10;9;10;9;10;9;0;9;0;1;0;8;0;0;10;9;5;0;5;9;2;5;5;6;50;100;5;2;5;0,10;100;24;2;;58;3;2;1;Not available;5;1;1;1;213;0
12/05/20 9:42;Not available;Chile;SPA;8;2;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;66,67;33,33;10;10;5;5;5;10;10;5;6;5;5;0;10;10;10;0;0;10;10;10;10;0;10;10;9;5;10;10;10;10;8;10;2;0;10;0;0;0;5;0;0;10;10;5;0;8;10;0;5;5;5;50;70;5;3;10;1,10;100;24;2;;38;3;2;2;Not available;8;1;1;1;213;0
12/05/20 9:46;Not available;Chile;SPA;10;0;10;10;10;10;10;10;10;10;10;9;10;10;10;0,00;50,00;50,00;6;9;9;8;6;10;10;0;0;0;0;5;10;10;10;0;0;10;10;10;10;5;0;0;9;10;6;9;10;10;10;10;6;1;9;9;7;0;9;9;0;10;10;10;0;10;8;0;9;9;8;10;80;6;16;6;0,10;5;24;2;;39;3;2;6;Not available;8;1;1;1;213;0
12/05/20 9:54;Not available;Mexico;SPA;10;0;10;10;10;10;10;10;8;10;10;10;10;10;10;0,00;66,36;36,15;5;8;10;10;10;10;10;5;5;5;5;7;10;10;10;0;0;10;10;10;10;5;5;5;10;10;9;10;10;10;10;10;5;0;7;0;5;5;5;5;0;10;10;10;0;10;10;0;10;10;10;100;100;5;16;9;0,10;1;24;1;;44;3;2;1;Not available;8;1;1;2;213;0
12/05/20 9:55;Not available;Colombia;SPA;0;0;0;10;10;10;10;10;10;10;10;10;10;10;10;100,00;0,00;0,00;0;3;10;5;8;10;10;5;0;0;0;0;10;10;10;0;0;10;10;10;10;5;10;10;10;10;10;10;10;5;10;10;7;0;10;1;5;0;7;7;0;10;10;0;0;0;8;5;0;0;5;50;50;5;14;10;0,10;5;24;1;;47;2;4;2;Not available;4;2;2;2;213;0
12/05/20 10:03;Not available;Colombia;SPA;10;0;9;10;10;10;10;10;10;10;10;10;10;10;10;84,21;15,79;0,00;0;5;0;5;5;10;10;0;0;0;0;0;10;10;10;0;0;10;10;10;10;5;5;0;10;10;10;10;10;10;3;7;10;0;7;0;7;0;9;7;3;10;10;8;0;10;10;0;10;8;10;30;60;3;16;8;0,10;100;47;2;;58;3;2;1;Not available;7;1;1;2;213;0
12/05/20 10:04;Not available;Mexico;SPA;6;6;10;9;9;10;9;10;8;9;7;4;0;9;10;100,00;0,00;0,00;3;7;5;7;5;8;5;0;0;0;0;5;10;10;5;0;0;0;8;9;8;5;10;0;8;10;8;8;10;10;6;7;6;0;9;5;6;0;5;6;0;10;8;5;0;6;7;5;0;5;5;25;40;5;10;9;0,05;5;47;1;;35;1;1;1;Not available;7;1;2;2;213;0
12/05/20 10:05;Not available;Chile;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;33,33;33,33;33,33;5;7;0;5;3;10;4;0;0;0;0;0;10;10;10;0;0;10;8;9;8;10;0;0;7;5;8;8;8;8;5;10;2;8;9;0;6;0;0;0;10;10;8;0;5;0;0;5;0;5;2;99,99;99,99;1;4;8;0,05;5;47;1;;29;2;0;1;Not available;6;1;1;2;213;0
12/05/20 10:05;Not available;Peru;SPA;10;0;10;10;7;10;10;10;8;10;9;10;10;10;10;0,00;0,00;0,00;7;7;7;8;8;8;6;3;0;0;0;2;10;10;10;0;0;6;9;4;5;5;8;7;10;7;8;10;10;8;7;10;3;1;8;6;8;0;7;10;3;10;8;5;0;8;8;7;7;5;7;20;20;7;16;7;0,10;20;47;1;;62;3;3;1;Not available;8;1;1;2;213;0
12/05/20 10:06;Not available;Chile;SPA;10;0;1;10;10;9;8;10;5;10;10;10;5;10;10;0,00;0,00;0,00;5;4;10;7;9;10;8;1;0;0;0;1;10;1;10;0;2;4;4;8;8;1;5;8;9;10;9;8;9;9;10;9;7;2;8;8;8;1;6;4;0;10;10;7;0;9;9;0;10;8;10;10;30;5;16;9;0,10;5;24;2;;61;3;1;1;Not available;7;2;1;2;213;0
12/05/20 10:06;Not available;Colombia;SPA;8;8;10;10;8;10;10;9;9;9;10;8;10;10;10;47,62;26,19;26,19;8;8;10;10;5;5;5;8;0;0;5;0;10;0;10;0;0;7;5;5;5;8;0;0;10;7;7;9;10;10;8;10;5;5;7;0;8;5;5;5;0;8;10;5;0;3;5;0;5;5;8;70;50;8;4;8;0,10;100;24;2;;24;2;0;4;Not available;7;1;1;1;213;0
12/05/20 10:07;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;90,00;10,00;5;5;5;5;5;8;3;1;1;1;1;1;10;10;10;1;1;3;9;10;10;5;5;10;8;9;9;10;9;9;5;8;7;5;9;3;3;0;5;5;1;8;8;5;5;5;5;5;1;0;0;60;60;7;16;7;0,11;5;47;1;;70;3;4;5;Not available;8;1;1;1;213;0
12/05/20 10:10;Not available;Mexico;SPA;10;10;10;10;8;10;10;10;10;10;10;10;10;10;10;0,00;81,16;18,84;7;8;5;5;5;10;10;0;0;0;0;0;10;10;10;0;0;8;10;10;10;0;0;10;10;10;10;8;10;10;10;10;5;3;8;2;2;0;2;2;0;10;10;8;0;8;8;0;8;10;8;60;75;6;13;8;0,10;1;47;1;;52;3;5;1;Not available;6;1;1;2;213;0
12/05/20 10:18;Not available;Mexico;SPA;10;0;10;10;10;10;10;10;8;10;10;10;10;10;10;80,00;16,00;4,00;8;8;7;9;9;9;9;0;0;0;0;1;10;10;10;0;0;10;10;10;10;9;5;3;8;8;9;9;9;10;9;9;3;0;9;5;5;0;0;0;0;0;0;0;0;0;0;10;5;0;0;50;50;5;10;9;0,10;20;24;1;;63;3;2;6;Not available;8;1;1;2;213;0
12/05/20 10:27;Not available;Ecuador;SPA;10;1;9;10;10;10;10;10;10;10;10;10;10;10;10;45,00;5,00;50,00;8;6;1;9;0;10;9;9;6;9;6;9;10;10;10;10;9;9;8;8;9;5;2;1;9;9;6;7;9;9;10;10;1;0;10;1;5;5;5;7;5;10;10;5;0;8;10;9;6;6;5;2;40;5;6;7;0,10;100;24;1;;65;3;3;5;Not available;5;1;1;2;213;0
12/05/20 10:29;Not available;Chile;SPA;5;7;7;4;4;7;7;10;9;9;10;7;10;10;10;93,60;3,28;3,12;6;6;7;7;7;4;0;7;5;7;7;4;10;10;10;0;0;10;7;7;7;10;3;3;7;10;7;7;8;8;8;10;5;5;7;3;5;2;5;5;3;10;10;5;0;4;5;0;5;5;5;50;50;5;16;6;0,10;100;24;2;;29;1;0;3;Not available;6;2;1;1;213;0
12/05/20 10:44;Not available;Cuba;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;6,40;93,60;93,60;5;7;5;5;5;10;10;5;5;5;5;0;10;10;10;0;0;10;10;10;10;7;8;8;10;10;7;8;8;10;10;10;5;2;7;0;0;0;7;0;0;10;10;10;0;5;7;0;10;10;9;70;90;4;16;5;0,05;5;47;2;;40;3;0;1;Not available;6;1;1;2;213;0
12/05/20 11:01;Not available;Ecuador;SPA;9;1;9;8;10;8;9;10;8;10;10;10;10;10;10;87,50;7,50;5,00;4;6;8;8;7;10;10;5;1;0;0;1;10;8;10;0;1;9;8;9;9;7;2;0;7;8;6;8;8;6;4;6;8;8;7;7;3;2;2;1;0;10;8;5;2;5;6;0;4;5;10;90;85;5;14;9;0,05;5;12;1;;24;1;0;4;Not available;6;1;1;1;213;0
12/05/20 11:04;Not available;Colombia;SPA;10;10;10;10;10;8;8;10;10;10;10;10;10;10;10;100,00;100,00;100,00;7;8;4;4;3;6;6;7;4;0;0;4;10;10;10;0;0;10;10;10;10;7;7;0;10;10;4;7;10;10;2;10;4;6;7;5;0;4;5;2;5;10;7;5;0;4;0;0;0;0;8;50;90;8;1;9;0,10;100;24;2;;32;3;1;1;Not available;6;1;1;1;213;0
12/05/20 11:16;Not available;Ecuador;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;75,00;25,00;7;7;5;5;5;10;10;7;0;0;0;0;10;10;10;0;0;10;10;10;10;5;0;0;10;7;10;5;5;10;10;10;5;2;10;0;5;0;8;5;5;10;10;5;0;5;5;0;5;5;5;0;10;6;3;10;0,10;100;24;2;;26;2;0;1;Not available;7;1;1;1;213;0
12/05/20 11:25;Not available;Colombia;SPA;5;6;2;7;8;9;8;8;8;10;3;6;7;10;10;52,94;0,00;52,94;3;5;2;2;2;10;5;0;2;7;5;0;10;0;10;0;0;10;10;10;10;5;1;0;7;7;8;8;8;9;2;10;3;0;8;0;1;0;2;1;0;5;5;0;0;0;0;5;6;5;1;50;30;7;2;7;0,10;1000;47;1;;47;3;4;1;Not available;5;1;1;1;213;0
12/05/20 11:32;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;100,00;0,00;5;7;5;8;8;9;8;10;5;5;5;0;10;10;10;0;0;0;10;10;10;1;0;0;9;9;10;10;10;10;5;10;1;8;8;8;5;0;5;5;0;10;10;0;0;10;10;0;0;0;10;50;50;8;16;9;10,00;100;24;2;;75;3;1;1;Not available;7;1;1;1;213;0
12/05/20 11:37;Not available;Chile;SPA;3;0;9;7;10;10;10;10;5;10;8;10;5;10;10;0,00;68,65;31,35;6;7;2;2;2;8;3;1;1;0;0;4;10;10;10;1;1;5;7;6;7;4;10;10;7;9;9;8;8;8;6;10;8;2;7;6;6;1;8;8;1;10;8;5;0;8;6;0;8;8;10;80;90;3;15;9;0,10;100;24;2;;33;3;0;1;Not available;7;1;1;2;213;0
12/05/20 11:38;Not available;Chile;SPA;9;2;10;10;10;10;10;10;2;10;10;10;4;10;10;31,20;68,80;0,00;9;7;9;6;4;10;5;0;0;0;0;2;10;10;10;0;0;8;8;6;5;2;8;7;9;10;7;9;9;8;8;9;7;7;9;5;5;5;5;5;3;10;10;5;0;9;9;0;5;5;5;50;50;6;11;8;0,05;5;47;1;;66;1;3;5;Not available;7;1;1;2;213;0
12/05/20 11:42;Not available;Brazil;SPA;10;0;10;10;0;8;10;10;10;10;10;10;9;10;10;90,43;9,57;0,00;8;8;9;10;9;10;9;0;0;0;0;9;10;10;10;0;9;10;10;10;10;10;10;10;9;9;10;10;10;10;5;10;5;8;5;0;2;2;10;9;5;9;10;0;0;3;10;0;0;3;0;50;80;2;14;10;0,10;5;24;2;;49;3;1;6;Not available;7;1;1;2;213;0
12/05/20 11:51;Not available;Chile;SPA;10;0;10;10;10;10;10;10;3;10;10;10;10;10;10;100,00;0,00;0,00;4;4;10;10;10;10;10;5;5;5;5;0;10;10;10;0;0;10;10;10;10;10;0;0;10;10;10;10;10;10;4;10;0;0;10;0;5;0;8;0;0;10;10;10;0;6;8;0;0;0;0;3;50;5;12;10;10,00;100;24;2;;43;1;1;2;Not available;3;1;1;1;213;0
12/05/20 12:22;Not available;Chile;SPA;10;0;10;10;10;5;5;10;10;10;10;8;5;5;10;12,50;43,75;43,75;5;5;5;5;5;10;9;5;3;3;3;0;10;10;10;0;0;10;10;8;10;5;0;0;10;10;8;8;10;9;8;10;5;5;8;5;7;0;10;5;0;5;5;0;0;10;0;8;5;5;6;50;50;5;11;8;0,10;100;24;2;;28;1;0;3;Not available;5;2;1;1;213;0
12/05/20 12:25;Not available;Colombia;SPA;8;0;8;8;10;2;2;0;0;8;0;0;0;1;0;0,00;100,00;0,00;9;9;0;0;2;10;10;10;7;3;4;0;10;10;10;0;1;8;8;10;10;2;2;0;5;7;10;7;9;9;7;7;8;10;8;1;0;0;0;0;3;10;8;7;0;0;2;4;0;0;6;90;60;7;7;10;0,05;5;47;1;;30;2;0;4;Not available;9;1;1;1;213;0
12/05/20 12:29;Not available;Mexico;SPA;10;10;10;10;10;9;9;10;2;6;10;10;10;10;10;0,00;71,43;28,57;5;5;0;0;0;10;8;1;0;0;0;5;10;10;10;0;0;10;10;6;8;8;3;2;9;9;6;9;9;9;8;9;2;0;9;1;1;0;1;1;7;9;9;8;0;9;9;0;0;0;0;80;80;5;10;9;0,10;100;24;2;;60;1;1;6;Not available;8;1;1;2;213;0
12/05/20 12:35;Not available;Colombia;SPA;9;4;10;9;10;10;10;10;10;8;10;10;10;10;10;18,42;81,58;0,00;8;8;7;7;5;10;9;9;4;5;4;0;10;9;10;0;1;10;10;9;9;8;2;2;10;10;8;8;8;9;10;9;9;4;10;2;6;2;5;5;0;10;9;9;0;8;5;10;4;8;10;70;95;5;11;9;0,10;5;47;1;;26;1;0;4;Not available;7;1;1;1;213;9
12/05/20 12:50;Not available;Mexico;SPA;8;10;8;9;10;9;9;10;9;10;10;9;10;9;9;16,67;41,67;41,67;8;9;9;7;9;10;10;10;10;5;5;5;9;10;9;4;5;5;8;5;5;5;9;9;9;9;9;9;10;10;9;10;5;1;10;8;8;2;8;5;2;8;8;7;8;8;8;5;5;5;5;50;50;5;16;9;0,10;1;24;1;;58;3;4;1;Not available;7;1;1;2;213;0
12/05/20 12:51;Not available;Mexico;SPA;9;1;9;8;10;10;10;10;10;10;10;10;10;10;10;0,00;0,00;100,00;8;8;9;8;8;10;10;0;0;0;0;0;10;10;10;0;0;8;8;9;9;8;0;0;9;9;9;9;9;9;9;9;8;2;9;1;0;0;9;1;1;9;9;9;0;9;9;0;9;9;9;90;90;8;9;8;0,10;100;24;2;;59;2;4;1;Not available;7;1;1;1;213;0
12/05/20 13:09;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;8;10;9;10;9;10;10;100,00;41,67;41,67;7;7;5;5;5;5;5;0;0;0;0;0;10;10;10;0;0;10;10;10;10;5;5;5;8;8;8;8;8;10;5;10;0;0;7;5;5;5;5;5;0;10;10;5;0;5;5;0;5;5;8;100;100;4;4;7;0,10;5;24;2;;53;3;1;1;Not available;9;1;1;2;213;0
12/05/20 13:09;Not available;Colombia;SPA;9;8;8;8;10;3;3;8;1;8;1;1;1;0;0;100,00;0,00;0,00;4;8;5;5;5;10;10;10;10;10;10;1;10;10;10;0;1;10;10;6;8;8;8;8;9;9;9;9;9;10;3;9;7;7;9;7;10;9;9;7;1;9;7;2;0;5;5;7;2;2;7;100;100;8;3;9;0,05;5;47;1;;47;3;3;1;Not available;8;1;1;1;213;0
12/05/20 13:15;Not available;Mexico;SPA;7;5;7;8;10;10;10;10;7;10;10;8;5;7;10;53,85;30,77;15,38;6;4;5;5;7;9;7;3;3;3;3;5;10;10;10;0;3;5;6;5;7;3;3;3;10;10;8;8;8;10;8;10;5;3;8;3;4;2;5;6;0;10;10;5;0;5;3;3;5;4;7;50;30;5;16;6;0,10;1;47;2;;42;1;2;1;Not available;6;1;1;1;213;0
12/05/20 13:45;Not available;Cuba;SPA;9;1;4;10;10;10;10;10;9;10;10;10;10;10;10;80,00;20,00;20,00;8;8;5;5;5;10;10;0;0;0;0;8;10;10;10;10;2;10;10;5;9;1;1;1;10;10;9;9;9;10;9;10;9;1;10;1;1;0;5;2;1;10;10;0;0;2;2;5;9;5;5;50;50;5;6;9;0,10;500;24;1;;73;3;3;1;Not available;9;1;1;1;213;10
12/05/20 13:47;Not available;Colombia;SPA;8;4;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;100,00;0,00;9;7;10;10;10;10;10;0;0;0;0;0;10;10;10;0;0;10;10;10;10;10;0;0;6;6;8;8;8;10;5;9;0;3;5;0;8;0;5;5;0;5;9;8;0;5;10;0;9;10;9;50;50;5;16;7;0,10;100;24;2;;35;3;2;2;Not available;8;1;1;1;213;0
12/05/20 13:47;Not available;Colombia;SPA;10;0;10;10;10;8;10;10;10;10;10;10;10;10;10;0,00;100,00;0,00;7;9;0;0;0;10;5;0;0;0;0;4;10;10;10;0;5;0;10;10;10;5;10;10;8;8;7;8;9;9;9;7;4;7;6;4;0;0;0;0;0;10;9;0;0;2;0;10;7;8;10;80;80;7;16;9;0,10;100;47;2;;67;1;5;6;Not available;7;1;1;1;213;0
12/05/20 14:02;Not available;Venezuela;SPA;10;0;10;10;10;10;10;10;9;9;10;10;10;10;10;31,25;37,50;31,25;6;8;6;6;6;9;9;4;3;5;4;0;10;10;10;0;0;8;9;9;9;5;2;0;9;9;9;9;9;9;9;9;7;2;9;1;3;0;5;1;1;9;9;5;0;7;4;2;2;2;5;60;80;5;14;8;0,10;100;24;2;;32;3;1;1;Not available;7;2;1;2;213;0
12/05/20 14:05;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;100,00;100,00;0;0;0;10;5;10;10;0;0;0;0;0;10;10;10;0;0;0;0;0;0;0;0;0;5;10;5;5;5;10;5;10;10;0;10;0;0;0;10;0;0;10;10;0;0;0;0;0;10;0;0;30;50;5;3;5;0,05;5;16;1;;42;3;1;6;Not available;5;1;1;1;213;0
12/05/20 14:05;Not available;Chile;SPA;9;1;10;8;10;10;10;10;10;10;10;10;10;10;10;83,33;8,33;8,33;8;8;9;8;4;10;10;9;8;1;9;1;9;1;10;1;1;0;9;1;8;1;8;9;10;10;10;10;10;10;9;10;2;7;9;2;2;0;8;1;0;10;8;1;1;8;8;4;1;1;2;20;80;5;16;10;0,05;5;47;2;;54;2;3;3;Not available;2;1;1;2;213;0
12/05/20 14:05;Not available;Colombia;SPA;10;0;10;10;10;10;10;10;10;10;7;9;8;10;10;0,00;88,89;11,11;6;7;1;6;8;8;6;0;0;0;0;2;10;9;9;2;9;4;6;8;9;8;10;10;6;8;7;7;8;9;3;8;4;6;6;7;6;4;8;6;1;10;7;6;1;5;5;2;7;6;5;90;80;5;14;7;0,10;100;24;2;;27;2;0;4;Not available;7;1;1;1;213;0
12/05/20 14:24;Not available;Venezuela;SPA;6;6;10;8;10;10;10;10;10;9;10;10;10;10;10;0,00;100,00;100,00;6;6;10;10;10;10;10;6;5;0;5;6;10;10;10;0;0;10;10;10;10;5;0;0;7;10;8;10;9;10;9;9;4;5;8;6;6;1;6;5;0;10;10;8;0;8;8;0;8;8;10;70;90;6;16;8;0,10;100;24;2;;39;1;0;6;Not available;7;1;1;1;213;0
12/05/20 14:48;Not available;Mexico;SPA;8;0;9;1;0;10;10;10;9;10;10;10;0;10;10;100,00;100,00;0,00;8;8;10;10;9;9;9;0;0;0;0;8;10;10;10;0;0;10;10;10;10;10;0;0;8;9;8;10;9;9;8;9;1;0;8;1;0;0;0;0;0;10;10;0;0;9;9;1;0;9;8;100;100;5;4;9;0,10;5;24;2;;63;1;1;6;Not available;9;2;1;1;213;0
12/05/20 14:54;Not available;Uruguay;SPA;10;1;10;9;10;9;10;10;10;10;10;10;10;10;10;62,50;25,00;12,50;2;6;1;2;1;10;10;8;2;2;2;2;10;10;9;10;1;9;9;7;8;2;2;2;2;10;9;8;9;8;1;9;9;7;5;1;2;9;2;2;2;10;9;9;1;5;10;10;8;7;10;98;98;9;14;5;0,10;100;24;2;;43;3;2;1;Not available;7;1;1;1;213;0
12/05/20 15:02;Not available;Guatemala;SPA;9;7;10;10;10;10;10;10;10;9;10;10;8;10;10;32,52;48,78;18,70;5;7;10;9;5;10;10;5;0;0;0;5;10;10;10;0;0;10;10;10;10;10;3;3;10;10;10;10;10;10;8;10;6;7;7;0;5;5;8;2;0;10;10;5;0;0;8;0;5;7;10;50;80;3;12;7;0,00;5;24;2;;53;2;2;2;Not available;5;1;1;1;213;0
12/05/20 15:03;Not available;Colombia;SPA;9;1;10;10;10;10;10;10;10;10;10;10;10;10;10;0,00;100,00;0,00;3;4;10;10;10;10;10;0;0;0;0;5;10;10;10;0;0;10;10;10;10;3;0;0;5;6;10;8;7;10;10;10;7;0;6;0;6;0;4;4;0;8;8;4;0;10;10;8;10;10;9;80;80;3;8;8;0,10;100;24;2;;61;3;3;6;Not available;5;2;2;2;213;0
12/05/20 15:15;Not available;Colombia;SPA;10;0;2;5;10;10;10;10;10;10;10;10;10;10;10;100,00;10,00;10,00;5;9;10;10;8;10;10;0;0;0;0;5;10;10;10;0;0;10;10;10;10;5;5;0;6;6;8;7;8;10;1;8;8;1;5;8;8;8;8;1;5;10;10;5;0;8;0;0;10;10;10;5;100;5;5;8;0,10;100;24;2;;35;2;0;6;Not available;8;1;1;1;213;0
