"","RecordedDate","Duration_sec","Country","Language","physical_contact_1","physical_contact_2","physical_contact_3","physical_contact_4","physical_contact_5","physical_hygiene_1","physical_hygiene_2","physical_hygiene_3","physical_hygiene_4","physical_hygiene_5","policy_support_1","policy_support_2","policy_support_3","policy_support_4","policy_support_5","generosity_1","generosity_2","generosity_3","psych_wellbeing1","psych_wellbeing2","collective_narcis_1","collective_narcis_2","collective_narcis_3","national_identity_1","national_identity_2","Conspiracy_theories_1","Conspiracy_theories_2","Conspiracy_theories_3","Conspiracy_theories_4","open_mindedness_1","open_mindedness_2","open_mindedness_3","open_mindedness_4","open_mindness_5","open_mindness_6","morality_as_cooperat_1","morality_as_cooperat_2","morality_as_cooperat_3","morality_as_cooperat_4","morality_as_cooperat_5","morality_as_cooperat_6","morality_as_cooperat_7","trait_optimism_1","trait_optimism_2","social_belonging_1","social_belonging_2","social_belonging_3","social_belonging_4","trait_self_control_1","trait_self_control_2","trait_self_control_3","trait_self_control_4","self_esteem","narcissism_1","narcissism_2","narcissism_3","narcissism_4","narcissism_5","narcissism_6","Moral_ID_1","Moral_ID_2","Moral_ID_3","Moral_ID_4","Moral_ID_5","Moral_ID_6","Moral_ID_7","Moral_ID_8","Moral_ID_9","Moral_ID_10","risk_perception_1","risk_perception_2","political_ideology","moral_circle","health_cond","CRT1","CRT2","CRT3","sex","sex_other","age","marital_status","children","employ_status","employ_status_other","Ladder","urban","tested_positive","know_tested_positive","AttCheck_nobots","AttCheck2"
"475","04/05/2020 04:41",1646,"MOROCCO","ARABIC",10,0,10,10,10,8,8,10,5,5,10,10,10,10,10,50,25,25,2,5,10,9,10,10,10,0,0,0,5,10,10,10,10,0,0,10,0,10,10,6,10,10,10,10,5,8,9,10,5,1,9,5,10,0,10,0,9,8,0,10,10,0,0,8,5,0,0,5,10,0,0,0,9,10,"50","300","4",1,"",38,3,3,2,"",10,1,1,1,"213",5
"476","04/05/2020 04:55",790,"MOROCCO","ARABIC",8,0,7,10,10,10,10,10,8,5,10,10,10,10,0,60,20,20,0,3,10,6,6,10,10,0,0,0,0,4,10,10,10,0,1,10,10,10,10,10,5,5,6,10,10,10,10,10,8,10,3,2,10,2,2,4,10,6,4,5,7,7,0,0,7,5,7,7,0,70,70,4,16,9,"","","",2,"",27,1,0,3,"",5,1,1,1,"213",0
"477","04/05/2020 05:06",2032,"MOROCCO","ARABIC",10,3,10,10,10,10,10,10,5,10,9,9,9,9,8,0,100,0,8,7,10,0,10,10,10,0,0,0,0,0,10,10,10,0,0,5,6,10,10,10,0,5,8,10,5,8,8,10,5,10,8,5,10,0,0,0,10,5,0,10,10,1,0,10,10,0,10,10,10,0,0,5,16,7,"50","300","4",1,"",45,3,1,1,"",5,1,1,1,"213",10
"478","04/05/2020 05:25",239,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",28,1,NA,2,"",4,1,1,1,NA,NA
"479","04/05/2020 05:41",2242,"MOROCCO","ARABIC",10,0,10,10,10,9,9,10,10,10,10,10,10,10,10,50,40,10,3,3,10,8,7,7,7,0,0,0,0,4,10,10,10,0,0,7,7,8,9,9,6,4,3,3,7,6,6,7,5,5,6,5,7,2,2,0,2,2,0,6,7,5,1,1,9,1,0,1,7,60,80,5,16,4,"50","300","4",2,"",22,1,0,3,"",7,1,1,1,"213",0
"480","04/05/2020 05:49",3465,"MOROCCO","ARABIC",10,0,10,9,10,10,10,10,10,10,5,8,10,10,10,85,10,5,9,8,10,4,10,10,10,5,5,4,0,0,10,10,10,0,0,10,10,10,10,5,4,5,10,10,8,8,8,10,9,9,5,5,9,4,4,0,8,4,0,10,10,3,0,8,8,0,4,7,10,10,10,4,16,8,"25","3","7",1,"",36,1,0,1,"",5,1,1,2,"213",5
"481","04/05/2020 05:58",1862,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,50,0,5,5,10,10,10,10,0,7,2,5,5,0,10,10,10,0,0,8,8,7,2,4,4,10,10,10,10,10,10,10,5,9,7,0,8,0,0,0,0,0,0,8,10,0,0,7,3,10,0,0,10,50,80,5,16,10,"50","300","4",2,"",43,3,2,1,"",5,1,1,2,"213",0
"482","04/05/2020 06:39",1328,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,25,25,8,8,10,8,10,10,10,5,5,5,5,0,3,10,10,0,5,10,5,10,5,5,3,0,8,8,8,2,5,10,5,8,8,10,10,8,8,2,5,5,6,8,8,5,0,6,5,0,5,0,5,50,70,5,16,10,"50","3","4",2,"",25,1,0,4,"",5,1,1,1,"213",7
"483","04/05/2020 06:45",1077,"MOROCCO","ARABIC",10,0,10,9,10,10,10,10,10,10,10,10,10,10,10,15,75,10,8,9,10,6,9,10,10,5,5,5,5,0,10,10,10,0,0,7,9,10,10,6,10,10,7,9,3,5,5,7,5,5,8,6,8,2,5,0,7,0,0,9,10,3,0,0,0,0,8,9,10,50,50,5,16,10,"100","3004","",2,"",18,1,0,4,"",6,1,1,2,"213",8
"484","04/05/2020 06:47",46939,"MOROCCO","ARABIC",7,1,9,8,10,10,9,10,8,9,8,10,10,10,10,10,80,10,6,6,6,2,8,10,10,5,6,5,5,2,8,8,7,1,1,8,8,8,8,3,2,1,4,5,7,7,8,8,8,8,1,7,8,1,1,9,2,1,1,7,8,1,1,7,6,6,6,5,6,0,0,2,16,8,"50","900","8",1,"",46,3,1,1,"",7,2,1,1,"213",6
"485","04/05/2020 07:11",2321,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,9,10,10,10,10,40,40,20,8,10,5,1,5,10,10,NA,NA,NA,NA,0,10,10,10,0,1,NA,NA,NA,NA,NA,NA,NA,9,8,6,6,8,9,4,3,10,10,8,1,0,0,8,1,0,10,10,2,0,7,7,0,10,10,10,10,10,NA,16,10,"0","300","4",2,"",22,1,0,4,"",4,1,1,1,"213",9
"486","04/05/2020 07:13",1479,"MOROCCO","ARABIC",10,0,10,10,10,10,5,10,10,10,7,10,9,10,10,0,90,10,7,7,7,9,9,10,10,5,5,5,5,3,9,9,10,3,5,7,7,7,7,0,0,0,10,10,7,7,9,9,5,9,6,6,7,5,7,0,7,5,3,7,7,5,0,7,7,0,5,0,10,0,0,5,16,7,"50","300","4",2,"",30,1,0,1,"",5,1,1,1,"213",10
"487","04/05/2020 09:38",10205,"MOROCCO","ARABIC",8,1,8,8,10,8,8,8,8,8,9,10,9,9,10,10,80,10,4,4,6,2,6,10,10,5,5,5,5,2,8,8,8,1,1,8,7,8,8,4,3,4,4,6,6,7,7,8,1,8,1,2,7,1,1,1,2,3,4,8,7,4,1,7,7,3,7,6,8,30,30,2,16,8,"50","300","4",1,"",46,3,1,1,"",4,2,1,1,"213",7
"488","04/05/2020 09:45",1959,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,8,10,10,3,10,8,2,100,0,0,0,0,10,10,10,10,10,10,10,10,0,5,10,10,10,0,2,10,10,10,10,0,3,0,0,3,10,10,10,8,8,8,8,2,8,6,7,10,10,0,0,10,10,7,0,10,10,0,10,10,10,50,10,0,11,4,"50","900","4",1,"",30,2,0,3,"",10,1,1,2,"213",7
"489","04/05/2020 11:59",202,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",25,1,0,4,"",5,1,1,1,NA,NA
"490","04/05/2020 12:06",1080,"MOROCCO","ARABIC",10,1,10,8,10,10,10,10,8,10,10,10,8,10,6,0,100,0,6,6,10,8,10,10,10,1,0,1,0,9,10,10,10,0,1,4,6,9,8,4,2,9,9,9,9,9,10,8,6,8,8,6,9,3,8,0,8,2,0,9,9,3,0,8,6,0,2,2,10,30,10,4,14,9,"50","3","4",2,"",29,1,0,1,"",5,1,1,1,"213",0
"491","04/05/2020 12:20",985,"MOROCCO","ARABIC",10,1,9,9,10,8,8,8,7,10,10,10,10,10,10,100,0,0,6,6,5,6,6,10,10,5,5,5,5,10,10,9,10,0,0,5,6,10,7,0,8,8,8,8,6,7,8,10,7,10,7,7,7,0,0,0,0,0,10,7,7,0,0,7,5,8,7,6,5,50,10,3,16,10,"50","3","4",1,"",38,1,0,1,"",8,1,1,1,"213",0
"492","04/05/2020 12:24",1148,"MOROCCO","ARABIC",10,0,10,9,10,10,10,10,8,10,10,10,10,10,10,65,35,0,4,4,5,2,2,10,10,0,0,0,0,5,10,10,10,0,2,3,5,5,5,3,5,5,3,5,2,3,5,3,5,3,7,7,6,2,0,0,6,0,2,6,7,3,0,2,0,4,0,0,5,70,60,3,5,4,"50","3","7",1,"",26,1,0,1,"",6,1,1,1,"213",0
"493","04/05/2020 12:47",1180,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,10,7,10,10,0,50,25,25,0,3,10,10,10,10,10,5,5,5,5,8,10,10,10,0,2,10,10,10,10,5,7,5,8,5,7,8,8,9,9,9,1,8,7,0,0,0,10,0,0,10,7,2,1,7,3,1,0,0,8,0,80,1,16,5,"50","300","4",2,"",30,1,0,3,"",10,1,1,1,"213",10
"494","04/05/2020 12:50",151305,"MOROCCO","ARABIC",10,0,10,10,10,7,7,10,8,7,8,9,9,8,7,55,35,10,7,6,9,10,3,10,10,10,10,10,10,6,10,10,10,0,0,7,6,7,7,3,4,3,9,8,0,7,8,10,8,9,0,0,7,0,0,0,0,0,0,9,8,3,0,4,6,0,8,6,4,0,30,7,5,8,"50","300","4",2,"",24,3,1,4,"",5,1,1,1,"213",8
"495","04/05/2020 15:02",1058,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,7,10,10,10,10,10,60,30,10,7,7,9,10,10,7,6,8,0,0,7,3,10,10,10,0,0,9,5,9,9,0,7,0,7,8,8,7,8,10,6,7,8,3,10,4,6,2,8,4,0,10,10,0,0,7,0,0,10,7,2,50,50,0,16,7,"50","300","16",2,"",22,1,0,3,"",6,1,1,1,"213",8
"496","04/05/2020 15:42",1240,"MOROCCO","ARABIC",10,0,10,10,10,9,9,10,8,9,8,10,7,10,10,80,10,10,6,6,7,7,5,9,7,5,0,1,2,10,10,10,10,0,NA,10,5,10,7,5,7,7,7,7,6,7,7,6,8,7,3,2,7,5,6,1,7,6,6,7,7,4,0,5,5,0,2,5,8,0,50,5,16,6,"50","300","4",2,"",30,3,0,1,"",6,1,1,1,"213",0
"497","04/05/2020 15:53",722,"MOROCCO","ARABIC",8,1,8,9,10,10,10,10,10,10,8,10,10,10,8,80,15,5,5,6,8,10,6,10,10,6,0,6,6,0,10,10,10,0,0,6,9,10,10,6,8,0,10,8,7,7,7,7,7,7,7,7,9,8,6,4,8,6,0,10,10,6,0,8,7,0,8,8,10,10,60,3,4,4,"50","3","7",1,"",24,1,0,3,"",4,1,1,1,"213",8
"498","04/05/2020 16:07",2041,"MOROCCO","ARABIC",10,0,10,10,9,10,10,10,10,10,10,10,10,10,10,10,30,60,8,7,8,2,9,9,1,0,0,0,0,2,8,9,9,1,2,10,7,8,10,8,7,10,10,10,6,1,6,10,0,8,8,2,6,8,2,2,8,8,1,9,10,10,0,9,9,0,9,10,10,10,70,1,1,8,"60","3","4",2,"",26,1,0,3,"",5,1,1,1,"213",9
"499","04/05/2020 16:20",957,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,60,40,0,6,6,10,10,10,10,10,6,5,5,6,3,10,10,10,0,1,10,10,10,10,2,7,0,9,8,10,10,10,10,10,9,7,6,7,3,9,0,9,8,1,10,9,8,0,10,9,0,9,9,5,10,10,4,9,6,"50","3","4",2,"",21,1,0,4,"",6,1,1,1,"213",4
"500","04/05/2020 16:22",1876,"MOROCCO","ARABIC",9,1,9,9,10,10,10,10,10,10,9,9,9,9,9,40,30,30,9,7,10,7,5,9,9,1,1,0,0,5,9,9,9,0,2,10,2,8,8,5,6,10,10,10,5,8,8,8,6,7,3,7,7,5,5,2,7,5,1,9,9,9,1,7,7,8,1,1,8,10,50,4,16,9,"25","300","4",1,"",40,3,0,3,"",5,1,1,1,"213",0
"501","04/05/2020 16:41",1362,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,40,40,20,6,7,9,6,6,10,10,2,2,2,3,8,9,9,9,0,0,9,5,10,9,5,5,0,8,8,1,2,9,9,7,9,7,3,7,7,10,6,9,7,0,9,10,9,0,7,7,2,9,10,8,80,80,5,6,9,"25","300","7",2,"",25,1,0,1,"",3,1,1,1,"213",0
"502","04/05/2020 16:59",1422,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,7,10,10,10,10,10,10,60,40,0,7,8,10,6,10,10,10,5,5,5,0,0,10,10,10,0,10,10,5,10,10,5,7,0,10,10,8,9,10,10,7,10,6,0,10,7,5,0,10,7,0,10,10,5,0,0,0,0,0,0,10,50,50,5,2,10,"50","3","4",1,"",32,1,0,2,"",5,1,1,1,"213",0
"503","04/05/2020 17:46",193,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",19,1,0,4,"",5,1,1,2,NA,NA
"504","04/05/2020 18:21",310,"MOROCCO","ARABIC",3,4,2,3,3,3,6,3,6,3,2,7,2,6,4,50,10,40,2,3,3,4,4,4,4,6,3,2,6,4,4,3,3,4,4,7,3,3,3,4,8,2,3,4,2,3,4,NA,2,3,4,4,7,4,6,4,6,4,5,3,2,3,3,3,3,3,4,2,2,20,80,3,12,4,"","","",1,"",18,1,0,4,"",3,3,NA,1,"213",NA
"505","04/05/2020 18:30",597,"MOROCCO","ARABIC",8,0,9,10,10,8,8,8,8,8,9,10,10,10,10,10,80,10,5,6,7,7,7,10,10,1,0,0,0,6,7,7,6,7,6,7,6,7,6,4,4,5,5,4,3,3,3,3,3,7,4,3,4,4,4,4,3,3,3,7,7,6,7,1,3,2,3,5,5,20,30,4,1,5,"50","300","",1,"",25,1,0,4,"",5,1,1,1,"213",5
"506","04/05/2020 18:31",8770,"MOROCCO","ARABIC",10,0,8,8,10,9,9,10,10,10,10,10,10,10,10,80,15,5,8,6,8,7,5,7,3,5,5,5,5,7,8,8,8,1,2,10,8,9,8,4,4,1,10,9,8,9,10,10,7,8,6,5,8,5,5,5,8,5,3,8,7,5,1,8,3,1,1,3,5,0,0,4,3,7,"","300","7",1,"",20,2,0,1,"",6,1,1,1,"213",5
"507","04/05/2020 18:38",1761,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,8,10,10,10,10,10,10,60,40,0,3,3,8,8,NA,10,10,0,0,0,0,NA,10,10,10,0,NA,10,NA,10,10,0,NA,0,6,6,5,6,6,8,7,8,5,6,2,10,6,0,10,6,0,10,10,0,0,10,5,8,5,5,10,0,10,5,16,3,"50","300","16",1,"",28,1,NA,3,"",10,3,1,1,"213",1
"508","04/05/2020 18:39",744,"MOROCCO","ARABIC",10,0,9,9,9,10,10,10,10,10,9,9,9,9,9,70,20,10,6,6,10,10,9,10,10,1,1,1,1,0,9,9,9,0,0,6,5,8,8,2,5,0,6,6,7,8,8,6,NA,8,4,1,7,2,2,0,6,0,0,7,8,1,0,4,6,2,7,5,1,70,80,5,16,10,"50","300","4",2,"",25,1,0,4,"",5,1,1,1,"213",7
"509","04/05/2020 18:40",2009,"MOROCCO","ARABIC",8,0,7,9,7,10,10,10,10,8,8,9,9,9,8,60,40,0,3,5,9,8,8,10,10,0,0,0,0,1,8,3,5,2,3,8,8,8,8,5,5,5,7,9,7,6,6,9,5,5,4,0,7,2,7,3,7,5,2,10,8,2,0,0,0,0,5,3,5,50,50,5,7,2,"50","3","4",2,"",55,3,3,6,"",4,1,1,1,"213",8
"510","04/05/2020 19:07",6918,"MOROCCO","ARABIC",3,6,10,10,10,0,10,10,10,10,10,10,10,10,10,50,25,25,6,10,10,10,5,10,10,10,5,10,6,0,10,10,10,0,0,10,5,5,5,5,5,5,10,10,0,10,5,10,5,10,0,10,10,0,10,0,10,5,0,10,10,0,0,5,10,0,5,10,10,0,0,5,16,5,"50","300","7",2,"",33,3,3,2,"",5,1,1,1,"213",10
"511","04/05/2020 19:39",786,"MOROCCO","ARABIC",9,1,7,9,10,8,9,9,8,6,10,10,10,10,10,70,30,0,6,7,10,10,10,10,9,9,1,6,2,7,7,7,7,7,7,9,8,8,9,6,6,6,8,8,6,6,6,8,8,8,2,4,7,2,6,0,8,7,0,9,9,7,1,8,7,3,7,6,7,50,50,7,9,8,"25","3","7",1,"",30,1,0,2,"",5,1,1,1,"213",7
"512","04/05/2020 20:14",7413,"MOROCCO","ARABIC",10,0,10,10,10,8,8,10,10,10,10,10,1,10,10,50,25,25,6,7,10,9,9,10,10,3,10,8,8,6,10,0,9,0,0,8,8,8,9,7,8,8,7,8,6,10,10,9,3,9,6,1,7,7,8,0,10,9,10,8,8,9,1,10,7,7,7,9,6,10,80,6,1,2,"25","600","16",1,"",30,3,0,3,"",6,1,1,1,"213",3
"513","04/05/2020 20:31",2579,"MOROCCO","ARABIC",7,1,8,8,8,7,7,9,8,5,9,9,6,9,10,40,30,30,1,1,0,0,5,0,0,8,9,8,1,7,9,9,6,1,1,2,2,3,8,1,7,1,1,1,4,1,1,7,6,7,1,1,3,6,6,2,7,9,6,0,0,1,0,1,1,5,1,1,0,0,40,2,16,9,"25","3","4",1,"",40,1,0,3,"",9,3,1,2,"213",7
"514","04/05/2020 20:32",1279,"MOROCCO","ARABIC",10,0,0,10,10,10,10,10,10,10,10,10,10,10,3,35,30,35,10,3,10,10,10,6,10,10,10,10,10,0,10,10,3,2,7,10,7,10,10,0,10,10,3,10,2,8,3,10,7,10,4,1,4,1,2,0,0,0,0,4,7,4,7,6,3,7,3,4,4,0,30,4,12,10,"2","900","5",2,"",41,1,2,1,"",3,1,1,1,"213",10
"515","04/05/2020 20:33",65,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",1,"",22,NA,NA,NA,"",1,1,1,2,NA,NA
"516","04/05/2020 20:47",671,"MOROCCO","ARABIC",5,5,5,5,NA,10,10,10,7,10,1,2,2,3,3,50,25,25,6,5,8,0,3,10,7,4,6,4,5,3,7,7,8,1,0,10,7,7,9,6,5,6,8,8,5,5,5,5,7,8,8,0,8,0,1,0,3,3,0,5,5,5,5,5,5,5,5,10,10,0,70,5,16,9,"","","",1,"",20,1,0,4,"",5,1,1,2,"213",5
"517","04/05/2020 20:55",1071,"MOROCCO","ARABIC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",2,"",22,1,0,4,"",5,1,1,2,"213",NA
"518","04/05/2020 20:55",1802,"MOROCCO","ARABIC",9,0,9,7,10,10,10,10,9,10,10,10,10,10,9,40,50,10,7,6,9,8,10,1,2,1,2,0,1,3,9,10,9,0,1,9,5,9,6,3,6,0,6,7,4,8,9,9,6,4,9,9,9,2,6,2,9,9,10,9,9,6,0,4,2,1,6,5,10,30,10,2,9,8,"50","300","4",1,"",28,1,0,3,"",6,1,1,1,"213",0
"519","04/05/2020 20:58",571,"MOROCCO","ARABIC",8,1,8,8,7,8,8,8,8,8,2,7,5,9,9,50,25,25,7,5,8,2,1,2,0,7,8,9,10,5,5,5,5,5,5,5,5,5,5,5,1,0,8,8,7,8,5,8,2,5,3,2,5,0,0,0,4,0,0,10,10,1,1,8,3,0,7,9,7,10,50,5,14,5,"50","3","4",1,"",20,2,0,4,"",6,2,1,1,"213",0
"520","04/05/2020 20:59",1792,"MOROCCO","ARABIC",5,10,2,0,3,4,6,10,10,10,10,10,10,10,4,30,40,30,6,10,8,5,7,10,0,5,5,5,5,5,10,10,10,0,0,10,10,10,10,5,5,0,10,10,10,10,10,10,10,10,5,3,10,5,8,0,10,10,0,10,10,4,0,5,4,2,3,5,2,0,90,5,16,9,"50","30","16",2,"",22,1,0,4,"",1,1,1,2,"213",5
"521","04/05/2020 21:00",1719,"MOROCCO","ARABIC",9,0,9,10,10,7,7,8,8,8,10,10,10,10,10,50,50,0,8,7,10,3,3,10,10,3,2,2,2,6,10,10,10,3,0,9,8,9,9,1,5,1,9,8,8,8,7,8,1,9,1,10,7,1,1,0,8,1,1,8,8,2,8,8,7,1,2,2,2,40,60,5,9,6,"50","30","24",2,"",52,3,4,5,"",5,1,1,2,"213",8
"522","04/05/2020 21:07",1477,"MOROCCO","ARABIC",10,0,10,10,10,10,7,10,10,7,10,10,10,10,10,30,50,20,5,5,10,7,6,10,6,5,5,5,5,6,10,10,10,0,0,8,7,7,8,5,5,5,7,6,3,5,5,9,2,10,8,5,10,4,0,0,3,3,0,6,7,5,5,5,5,3,5,0,5,40,40,5,16,7,"250","300","4",2,"",22,1,0,4,"",5,1,1,1,"213",5
"523","04/05/2020 21:10",1145,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,20,40,40,7,8,7,6,10,10,10,2,7,6,5,0,10,10,10,0,1,10,4,10,8,3,1,2,10,8,10,10,9,10,4,10,4,7,10,3,8,0,9,8,0,10,10,0,0,3,10,0,6,7,10,20,70,7,16,8,"50","100","",2,"",19,1,0,4,"",5,1,1,1,"213",8
"524","04/05/2020 21:11",416,"MOROCCO","ARABIC",9,1,9,8,8,5,5,7,8,8,7,9,9,9,8,60,30,10,2,2,2,6,5,5,5,0,0,0,0,0,10,10,10,1,0,0,8,0,7,5,3,0,5,5,8,6,8,9,8,8,1,1,9,0,0,0,1,1,0,9,8,4,0,7,8,7,7,7,6,0,0,0,16,7,"150","300","4",2,"",23,3,0,3,"",5,1,1,2,"213",0
"525","04/05/2020 21:11",1929,"MOROCCO","ARABIC",10,0,10,10,10,9,10,10,10,8,5,10,10,10,10,20,40,40,3,8,10,10,10,10,10,0,4,0,8,10,10,10,10,0,3,10,0,10,10,5,0,0,10,0,NA,NA,NA,NA,10,8,0,7,7,10,10,0,10,10,7,10,10,8,0,10,10,0,7,9,10,20,90,7,16,2,"50","300","",2,"",18,1,0,4,"",2,1,1,1,"213",2
"526","04/05/2020 21:16",2047,"MOROCCO","ARABIC",10,0,10,9,10,8,7,10,4,6,7,4,10,10,8,40,30,30,7,7,10,8,10,10,10,7,7,7,7,8,9,10,10,0,1,10,5,10,8,4,5,0,10,8,3,4,7,9,8,7,3,2,3,5,9,1,10,5,0,10,10,2,0,5,4,10,8,2,7,30,60,5,16,4,"50","3","4",2,"",18,1,0,4,"",1,1,1,1,"213",7
"527","04/05/2020 21:19",355,"MOROCCO","ARABIC",9,0,9,9,8,8,9,8,9,8,10,10,10,10,10,100,0,0,8,8,9,9,8,8,8,2,2,3,3,0,10,10,10,0,0,0,5,5,5,5,1,0,8,8,8,8,8,8,5,8,2,2,9,2,2,2,2,2,2,7,8,5,5,8,8,9,8,8,8,0,0,10,16,5,"50","300","4",1,"",33,3,2,1,"",4,1,1,2,"213",0
"528","04/05/2020 21:22",1291,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,5,10,10,10,10,10,50,25,25,10,9,10,5,5,10,5,5,5,5,5,0,10,5,8,0,5,10,5,10,5,5,5,0,10,10,5,5,9,9,5,10,0,0,9,0,5,0,10,5,0,10,10,5,0,10,5,0,5,0,10,0,50,5,1,5,"50","300","",2,"",19,1,0,4,"",1,1,1,1,"213",5
"529","04/05/2020 21:55",2314,"MOROCCO","ARABIC",8,0,8,8,9,9,9,9,9,9,9,9,8,5,5,40,40,20,0,5,5,5,6,5,5,0,0,0,0,8,8,8,9,2,5,5,6,5,5,5,5,5,8,10,5,5,5,5,5,5,5,5,7,10,9,5,8,5,5,5,5,5,5,5,5,5,5,7,8,0,40,5,1,5,"50","900","4",1,"",20,1,0,4,"",5,1,1,1,"213",5
"530","04/05/2020 21:58",4805,"MOROCCO","ARABIC",10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,40,10,9,7,10,10,10,10,10,5,5,5,5,4,10,10,10,1,9,10,9,10,10,3,4,0,9,9,5,7,8,10,10,9,8,8,9,6,6,0,10,8,0,10,10,2,0,8,8,1,8,7,10,0,50,5,1,8,"50","300","4",2,"",21,1,0,4,"",6,1,1,1,"213",5
"531","04/05/2020 22:00",274,"MOROCCO","ARABIC",8,3,9,9,8,5,5,5,5,5,9,8,2,9,1,50,10,40,9,7,7,7,7,5,4,0,0,0,0,8,5,5,5,5,5,5,5,5,5,2,5,5,9,5,7,5,5,5,5,5,8,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,8,50,50,5,1,4,"50","100","400",1,"",19,1,0,4,"",5,1,1,1,"213",5
"532","04/05/2020 22:04",410,"MOROCCO","ARABIC",8,1,8,8,7,9,8,8,9,8,9,8,9,7,9,100,0,0,4,5,10,10,10,7,9,7,8,9,10,2,8,8,8,0,2,8,6,8,6,7,0,1,7,7,8,3,8,3,8,9,3,4,9,1,2,2,2,2,0,9,8,7,0,7,6,0,7,7,8,70,80,5,9,5,"50","180","2",1,"",23,1,0,4,"",8,1,1,2,"213",0
"533","04/05/2020 22:06",327,"MOROCCO","ARABIC",9,0,9,8,8,8,8,8,7,8,8,8,8,7,7,50,20,30,8,7,5,5,5,5,5,0,0,1,0,7,7,8,6,5,7,5,5,5,5,5,5,5,5,4,1,1,7,9,6,8,7,5,5,8,7,8,8,5,6,5,5,5,5,5,5,5,5,0,4,20,0,5,1,5,"500","9","10",1,"",22,1,0,1,"",5,1,1,1,"213",5
"534","04/05/2020 22:11",399,"MOROCCO","ARABIC",8,1,9,8,8,9,9,10,10,9,2,8,7,7,9,80,20,0,7,7,7,7,9,8,9,6,7,8,9,3,8,7,8,1,1,7,7,7,7,6,2,0,7,9,7,3,8,7,3,7,3,3,9,7,6,3,8,8,0,10,9,2,0,9,8,7,7,8,7,10,50,0,13,7,"50","3","6",1,"",25,2,0,2,"",3,1,1,1,"213",0
